Circuit delay: 1919.98 ps

Gate slacks:
NAND-n3611: 1609.65 ps
NAND-n3612: 1547.45 ps
NAND-n3613: 1489.10 ps
AND-n3614: 1828.40 ps
NAND-n3615: 1889.20 ps
AND-n3616: 1527.12 ps
NAND-n3617: 1609.65 ps
NAND-n3618: 1527.12 ps
NAND-n3619: 1688.50 ps
NAND-n3620: 1489.10 ps
AND-n3621: 1570.50 ps
NAND-n3622: 1609.65 ps
NAND-n3623: 1570.50 ps
NAND-n3624: 1688.50 ps
NAND-n3625: 1489.10 ps
AND-n3626: 1575.65 ps
NAND-n3627: 1609.65 ps
NAND-n3628: 1575.65 ps
NAND-n3629: 1688.50 ps
NAND-n3630: 1489.10 ps
AND-n3631: 1561.55 ps
NAND-n3632: 1609.65 ps
NAND-n3633: 1561.55 ps
NAND-n3634: 1688.50 ps
NAND-n3635: 1489.10 ps
AND-n3636: 1560.22 ps
NAND-n3637: 1609.65 ps
NAND-n3638: 1560.22 ps
NAND-n3639: 1688.50 ps
NAND-n3640: 1489.10 ps
AND-n3641: 1537.17 ps
NAND-n3642: 1609.65 ps
NAND-n3643: 1537.17 ps
NAND-n3644: 1688.50 ps
NAND-n3645: 1489.10 ps
AND-n3646: 1499.36 ps
NAND-n3647: 1609.65 ps
NAND-n3648: 1499.36 ps
NAND-n3649: 1688.50 ps
NAND-n3650: 1489.10 ps
AND-n3651: 1547.45 ps
NAND-n3652: 1609.65 ps
NAND-n3653: 1547.45 ps
NAND-n3654: 1688.50 ps
NAND-n3655: 1489.10 ps
AND-n3656: 1828.40 ps
NAND-n3657: 1896.62 ps
AND-n3658: 1527.12 ps
NAND-n3659: 1609.65 ps
NAND-n3660: 1527.12 ps
NAND-n3661: 1489.10 ps
AND-n3662: 1570.50 ps
NAND-n3663: 1609.65 ps
NAND-n3664: 1570.50 ps
NAND-n3665: 1489.10 ps
AND-n3666: 1575.65 ps
NAND-n3667: 1609.65 ps
NAND-n3668: 1575.65 ps
NAND-n3669: 1489.10 ps
AND-n3670: 1561.55 ps
NAND-n3671: 1609.65 ps
NAND-n3672: 1561.55 ps
NAND-n3673: 1489.10 ps
AND-n3674: 1560.22 ps
NAND-n3675: 1609.65 ps
NAND-n3676: 1560.22 ps
NAND-n3677: 1489.10 ps
AND-n3678: 1537.17 ps
NAND-n3679: 1609.65 ps
NAND-n3680: 1537.17 ps
NAND-n3681: 1489.10 ps
AND-n3682: 1499.36 ps
NAND-n3683: 1609.65 ps
NAND-n3684: 1499.36 ps
NAND-n3685: 1489.10 ps
AND-n3686: 1547.45 ps
NAND-n3687: 1609.65 ps
NAND-n3688: 1547.45 ps
NAND-n3689: 1489.10 ps
AND-n3690: 1828.40 ps
NAND-n3691: 1890.74 ps
AND-n3692: 1527.12 ps
NAND-n3693: 1606.79 ps
NAND-n3694: 1527.12 ps
NAND-n3695: 1688.50 ps
NAND-n3696: 1489.10 ps
AND-n3697: 1570.50 ps
NAND-n3698: 1606.79 ps
NAND-n3699: 1570.50 ps
NAND-n3700: 1688.50 ps
NAND-n3701: 1489.10 ps
AND-n3702: 1575.65 ps
NAND-n3703: 1606.79 ps
NAND-n3704: 1575.65 ps
NAND-n3705: 1688.50 ps
NAND-n3706: 1489.10 ps
AND-n3707: 1561.55 ps
NAND-n3708: 1606.79 ps
NAND-n3709: 1561.55 ps
NAND-n3710: 1688.50 ps
NAND-n3711: 1489.10 ps
AND-n3712: 1560.22 ps
NAND-n3713: 1606.79 ps
NAND-n3714: 1560.22 ps
NAND-n3715: 1688.50 ps
NAND-n3716: 1489.10 ps
AND-n3717: 1537.17 ps
NAND-n3718: 1606.79 ps
NAND-n3719: 1537.17 ps
NAND-n3720: 1688.50 ps
NAND-n3721: 1489.10 ps
AND-n3722: 1499.36 ps
NAND-n3723: 1606.79 ps
NAND-n3724: 1499.36 ps
NAND-n3725: 1688.50 ps
NAND-n3726: 1489.10 ps
AND-n3727: 1547.45 ps
NAND-n3728: 1606.79 ps
NAND-n3729: 1547.45 ps
NAND-n3730: 1688.50 ps
NAND-n3731: 1489.10 ps
AND-n3732: 1828.40 ps
NAND-n3733: 1853.41 ps
AND-n3734: 1527.12 ps
NAND-n3735: 1606.79 ps
NAND-n3736: 1527.12 ps
NAND-n3737: 1688.50 ps
NAND-n3738: 1489.10 ps
AND-n3739: 1570.50 ps
NAND-n3740: 1606.79 ps
NAND-n3741: 1570.50 ps
NAND-n3742: 1688.50 ps
NAND-n3743: 1489.10 ps
AND-n3744: 1575.65 ps
NAND-n3745: 1606.79 ps
NAND-n3746: 1575.65 ps
NAND-n3747: 1688.50 ps
NAND-n3748: 1489.10 ps
AND-n3749: 1561.55 ps
NAND-n3750: 1606.79 ps
NAND-n3751: 1561.55 ps
NAND-n3752: 1688.50 ps
NAND-n3753: 1489.10 ps
AND-n3754: 1560.22 ps
NAND-n3755: 1606.79 ps
NAND-n3756: 1560.22 ps
NAND-n3757: 1688.50 ps
NAND-n3758: 1489.10 ps
AND-n3759: 1537.17 ps
NAND-n3760: 1606.79 ps
NAND-n3761: 1537.17 ps
NAND-n3762: 1688.50 ps
NAND-n3763: 1489.10 ps
AND-n3764: 1499.36 ps
NAND-n3765: 1606.79 ps
NAND-n3766: 1499.36 ps
NAND-n3767: 1688.50 ps
NAND-n3768: 1489.10 ps
AND-n3769: 1547.45 ps
NAND-n3770: 1606.79 ps
NAND-n3771: 1547.45 ps
NAND-n3772: 1688.50 ps
NAND-n3773: 1489.10 ps
AND-n3774: 1828.40 ps
NAND-n3775: 1889.20 ps
AND-n3776: 1527.12 ps
NAND-n3777: 1606.79 ps
NAND-n3778: 1527.12 ps
NAND-n3779: 1688.50 ps
NAND-n3780: 1489.10 ps
AND-n3781: 1570.50 ps
NAND-n3782: 1606.79 ps
NAND-n3783: 1570.50 ps
NAND-n3784: 1688.50 ps
NAND-n3785: 1489.10 ps
AND-n3786: 1575.65 ps
NAND-n3787: 1606.79 ps
NAND-n3788: 1575.65 ps
NAND-n3789: 1688.50 ps
NAND-n3790: 1489.10 ps
AND-n3791: 1561.55 ps
NAND-n3792: 1606.79 ps
NAND-n3793: 1561.55 ps
NAND-n3794: 1688.50 ps
NAND-n3795: 1489.10 ps
AND-n3796: 1560.22 ps
NAND-n3797: 1606.79 ps
NAND-n3798: 1560.22 ps
NAND-n3799: 1688.50 ps
NAND-n3800: 1489.10 ps
AND-n3801: 1537.17 ps
NAND-n3802: 1606.79 ps
NAND-n3803: 1537.17 ps
NAND-n3804: 1688.50 ps
NAND-n3805: 1489.10 ps
AND-n3806: 1499.36 ps
NAND-n3807: 1606.79 ps
NAND-n3808: 1499.36 ps
NAND-n3809: 1688.50 ps
NAND-n3810: 1489.10 ps
AND-n3811: 1547.45 ps
NAND-n3812: 1606.79 ps
NAND-n3813: 1547.45 ps
NAND-n3814: 1688.50 ps
NAND-n3815: 1489.10 ps
AND-n3816: 1828.40 ps
NAND-n3817: 1896.62 ps
AND-n3818: 1527.12 ps
NAND-n3819: 1606.79 ps
NAND-n3820: 1527.12 ps
NAND-n3821: 1688.50 ps
NAND-n3822: 1489.10 ps
AND-n3823: 1570.50 ps
NAND-n3824: 1606.79 ps
NAND-n3825: 1570.50 ps
NAND-n3826: 1688.50 ps
NAND-n3827: 1489.10 ps
AND-n3828: 1575.65 ps
NAND-n3829: 1606.79 ps
NAND-n3830: 1575.65 ps
NAND-n3831: 1688.50 ps
NAND-n3832: 1489.10 ps
AND-n3833: 1561.55 ps
NAND-n3834: 1606.79 ps
NAND-n3835: 1561.55 ps
NAND-n3836: 1688.50 ps
NAND-n3837: 1489.10 ps
AND-n3838: 1560.22 ps
NAND-n3839: 1606.79 ps
NAND-n3840: 1560.22 ps
NAND-n3841: 1688.50 ps
NAND-n3842: 1489.10 ps
AND-n3843: 1537.17 ps
NAND-n3844: 1606.79 ps
NAND-n3845: 1537.17 ps
NAND-n3846: 1688.50 ps
NAND-n3847: 1489.10 ps
AND-n3848: 1499.36 ps
NAND-n3849: 1606.79 ps
NAND-n3850: 1499.36 ps
NAND-n3851: 1688.50 ps
NAND-n3852: 1489.10 ps
AND-n3853: 1547.45 ps
NAND-n3854: 1606.79 ps
NAND-n3855: 1547.45 ps
NAND-n3856: 1688.50 ps
NAND-n3857: 1489.10 ps
AND-n3858: 1919.05 ps
AND-n3859: 869.12 ps
AND-n3860: 1089.72 ps
AND-n3861: 877.92 ps
NAND-n3862: 877.92 ps
NAND-n3863: 1106.16 ps
AND-n3864: 790.57 ps
NAND-n3865: 790.57 ps
AND-n3866: 1890.83 ps
NAND-n3867: 1895.82 ps
AND-n3868: 1561.87 ps
NAND-n3869: 1581.75 ps
NAND-n3870: 1561.87 ps
AND-n3871: 775.19 ps
NAND-n3872: 775.19 ps
NAND-n3873: 895.17 ps
NAND-n3874: 920.88 ps
AND-n3875: 836.01 ps
NAND-n3876: 878.14 ps
NAND-n3877: 863.50 ps
NAND-n3878: 836.01 ps
NAND-n3879: 921.56 ps
NAND-n3880: 807.27 ps
NAND-n3881: 791.24 ps
NAND-n3882: 974.75 ps
AND-n3883: 1614.98 ps
AND-n3884: 1597.82 ps
AND-n3885: 1020.69 ps
AND-n3886: 975.08 ps
AND-n3887: 1067.17 ps
NAND-n3888: 1067.17 ps
NAND-n3889: 1034.97 ps
AND-n3890: 845.16 ps
NAND-n3891: 845.16 ps
NAND-n3892: 1096.68 ps
AND-n3893: 823.82 ps
AND-n3894: 848.29 ps
NAND-n3895: 823.82 ps
NAND-n3896: 1035.76 ps
NAND-n3897: 848.29 ps
AND-n3898: 848.29 ps
NAND-n3899: 848.29 ps
NAND-n3900: 1096.64 ps
AND-n3901: 823.82 ps
NAND-n3902: 823.82 ps
AND-n3903: 1888.40 ps
NAND-n3904: 1888.40 ps
NAND-n3905: 1940.48 ps
AND-n3906: 798.31 ps
AND-n3907: 861.61 ps
NAND-n3908: 798.31 ps
NAND-n3909: 861.61 ps
NAND-n3910: 1027.23 ps
AND-n3911: 1923.12 ps
NAND-n3912: 1936.24 ps
NAND-n3913: 1923.12 ps
AND-n3914: 1932.99 ps
NAND-n3915: 1932.99 ps
NAND-n3916: 1953.74 ps
AND-n3917: 1745.09 ps
NAND-n3918: 1745.09 ps
NAND-n3919: 1831.67 ps
AND-n3920: 1822.27 ps
NAND-n3921: 1822.27 ps
NAND-n3922: 1960.81 ps
AND-n3923: 1164.39 ps
NAND-n3924: 1187.38 ps
NAND-n3925: 1275.43 ps
AND-n3926: 1199.28 ps
NAND-n3927: 1199.28 ps
NAND-n3928: 1298.46 ps
AND-n3929: 1125.53 ps
NAND-n3930: 1126.64 ps
NAND-n3931: 1126.64 ps
AND-n3932: 1125.53 ps
NAND-n3933: 1220.22 ps
NAND-n3934: 1218.89 ps
AND-n3935: 1125.53 ps
NAND-n3936: 1231.83 ps
NAND-n3937: 1125.53 ps
NAND-n3938: 1127.62 ps
AND-n3939: 1122.06 ps
NAND-n3940: 1160.55 ps
NAND-n3941: 1122.06 ps
NAND-n3942: 1233.99 ps
NAND-n3943: 1172.81 ps
NAND-n3944: 1228.30 ps
AND-n3945: 1141.97 ps
NAND-n3946: 1243.51 ps
NAND-n3947: 1247.25 ps
NAND-n3948: 1141.97 ps
NAND-n3949: 1170.84 ps
NAND-n3950: 1141.97 ps
AND-n3951: 1122.06 ps
AND-n3952: 1172.60 ps
AND-n3953: 1172.60 ps
NAND-n3954: 1263.46 ps
NAND-n3955: 1172.60 ps
NAND-n3956: 1271.78 ps
AND-n3957: 1162.67 ps
AND-n3958: 1162.67 ps
NAND-n3959: 1268.98 ps
NAND-n3960: 1162.67 ps
NAND-n3961: 1164.76 ps
AND-n3962: 1162.67 ps
NAND-n3963: 1170.33 ps
NAND-n3964: 1170.33 ps
AND-n3965: 1122.06 ps
NAND-n3966: 1160.55 ps
NAND-n3967: 1122.06 ps
NAND-n3968: 1233.99 ps
NAND-n3969: 1172.81 ps
NAND-n3970: 1228.30 ps
AND-n3971: 1141.97 ps
NAND-n3972: 1141.97 ps
NAND-n3973: 1141.97 ps
NAND-n3974: 1243.51 ps
NAND-n3975: 1247.25 ps
AND-n3976: 1122.06 ps
NAND-n3977: 1234.41 ps
AND-n3978: 1280.15 ps
NAND-n3979: 1281.00 ps
NAND-n3980: 1280.15 ps
AND-n3981: 1157.05 ps
NAND-n3982: 1157.05 ps
NAND-n3983: 1256.23 ps
AND-n3984: 1120.40 ps
AND-n3985: 1120.40 ps
NAND-n3986: 1226.70 ps
NAND-n3987: 1120.40 ps
NAND-n3988: 1122.49 ps
AND-n3989: 1120.40 ps
NAND-n3990: 1128.08 ps
NAND-n3991: 1128.08 ps
AND-n3992: 1079.78 ps
NAND-n3993: 1160.97 ps
AND-n3994: 1079.78 ps
NAND-n3995: 1212.11 ps
AND-n3996: 1079.78 ps
NAND-n3997: 1118.28 ps
NAND-n3998: 1079.78 ps
NAND-n3999: 1191.71 ps
NAND-n4000: 1130.53 ps
NAND-n4001: 1186.02 ps
AND-n4002: 1099.70 ps
NAND-n4003: 1099.70 ps
NAND-n4004: 1099.70 ps
NAND-n4005: 1201.23 ps
NAND-n4006: 1204.97 ps
NAND-n4007: 1188.58 ps
NAND-n4008: 1169.89 ps
AND-n4009: 1199.28 ps
NAND-n4010: 1199.28 ps
NAND-n4011: 1298.46 ps
AND-n4012: 1125.53 ps
NAND-n4013: 1126.64 ps
NAND-n4014: 1126.64 ps
AND-n4015: 1125.53 ps
NAND-n4016: 1220.22 ps
AND-n4017: 1125.53 ps
NAND-n4018: 1231.83 ps
NAND-n4019: 1125.53 ps
NAND-n4020: 1127.62 ps
AND-n4021: 1122.06 ps
NAND-n4022: 1160.55 ps
NAND-n4023: 1122.06 ps
NAND-n4024: 1233.99 ps
NAND-n4025: 1172.81 ps
NAND-n4026: 1228.30 ps
AND-n4027: 1141.97 ps
NAND-n4028: 1141.97 ps
NAND-n4029: 1141.97 ps
NAND-n4030: 1243.51 ps
NAND-n4031: 1247.25 ps
AND-n4032: 1122.06 ps
NAND-n4033: 1234.41 ps
AND-n4034: 1172.60 ps
AND-n4035: 1172.60 ps
NAND-n4036: 1259.57 ps
NAND-n4037: 1172.60 ps
NAND-n4038: 1271.78 ps
AND-n4039: 1162.67 ps
AND-n4040: 1162.67 ps
NAND-n4041: 1268.98 ps
NAND-n4042: 1162.67 ps
NAND-n4043: 1164.76 ps
AND-n4044: 1162.67 ps
NAND-n4045: 1170.33 ps
NAND-n4046: 1170.33 ps
AND-n4047: 1122.06 ps
NAND-n4048: 1160.55 ps
NAND-n4049: 1122.06 ps
NAND-n4050: 1233.99 ps
NAND-n4051: 1172.81 ps
NAND-n4052: 1228.30 ps
AND-n4053: 1141.97 ps
NAND-n4054: 1141.97 ps
NAND-n4055: 1141.97 ps
NAND-n4056: 1243.51 ps
NAND-n4057: 1247.25 ps
AND-n4058: 1122.06 ps
NAND-n4059: 1234.41 ps
AND-n4060: 1157.05 ps
NAND-n4061: 1157.05 ps
NAND-n4062: 1256.23 ps
AND-n4063: 1147.25 ps
NAND-n4064: 1148.36 ps
NAND-n4065: 1148.36 ps
AND-n4066: 1147.25 ps
NAND-n4067: 1210.15 ps
AND-n4068: 1147.25 ps
NAND-n4069: 1253.55 ps
NAND-n4070: 1147.25 ps
NAND-n4071: 1149.34 ps
AND-n4072: 1079.78 ps
NAND-n4073: 1160.97 ps
NAND-n4074: 1240.61 ps
AND-n4075: 1079.78 ps
NAND-n4076: 1221.27 ps
AND-n4077: 1079.78 ps
NAND-n4078: 1118.28 ps
NAND-n4079: 1079.78 ps
NAND-n4080: 1191.71 ps
NAND-n4081: 1130.53 ps
NAND-n4082: 1186.02 ps
AND-n4083: 1099.70 ps
NAND-n4084: 1099.70 ps
NAND-n4085: 1099.70 ps
NAND-n4086: 1201.23 ps
NAND-n4087: 1204.97 ps
NAND-n4088: 1188.58 ps
NAND-n4089: 1169.89 ps
AND-n4090: 1172.60 ps
AND-n4091: 1172.60 ps
NAND-n4092: 1210.02 ps
NAND-n4093: 1172.60 ps
NAND-n4094: 1271.78 ps
AND-n4095: 1162.67 ps
AND-n4096: 1162.67 ps
NAND-n4097: 1268.98 ps
NAND-n4098: 1162.67 ps
NAND-n4099: 1164.76 ps
AND-n4100: 1162.67 ps
NAND-n4101: 1170.33 ps
NAND-n4102: 1170.33 ps
AND-n4103: 1122.06 ps
NAND-n4104: 1160.55 ps
NAND-n4105: 1122.06 ps
NAND-n4106: 1233.99 ps
NAND-n4107: 1172.81 ps
NAND-n4108: 1228.30 ps
AND-n4109: 1141.97 ps
NAND-n4110: 1141.97 ps
NAND-n4111: 1141.97 ps
NAND-n4112: 1243.51 ps
NAND-n4113: 1247.25 ps
AND-n4114: 1122.06 ps
NAND-n4115: 1191.22 ps
AND-n4116: 905.68 ps
AND-n4117: 1172.60 ps
NAND-n4118: 905.68 ps
NAND-n4119: 1172.60 ps
NAND-n4120: 1271.78 ps
AND-n4121: 1162.68 ps
AND-n4122: 1162.68 ps
NAND-n4123: 1268.98 ps
NAND-n4124: 1162.68 ps
NAND-n4125: 1164.77 ps
AND-n4126: 1162.68 ps
NAND-n4127: 1170.34 ps
NAND-n4128: 1170.34 ps
AND-n4129: 1122.06 ps
NAND-n4130: 1160.56 ps
NAND-n4131: 1122.06 ps
NAND-n4132: 1233.99 ps
NAND-n4133: 1172.81 ps
NAND-n4134: 1228.30 ps
AND-n4135: 1141.98 ps
NAND-n4136: 1141.98 ps
NAND-n4137: 1141.98 ps
NAND-n4138: 1243.51 ps
NAND-n4139: 1247.25 ps
AND-n4140: 1122.06 ps
NAND-n4141: 1163.47 ps
AND-n4142: 1157.04 ps
NAND-n4143: 1157.04 ps
NAND-n4144: 1256.22 ps
AND-n4145: 1120.40 ps
AND-n4146: 1120.40 ps
NAND-n4147: 1226.70 ps
NAND-n4148: 1120.40 ps
NAND-n4149: 1122.49 ps
AND-n4150: 1120.40 ps
NAND-n4151: 1128.08 ps
NAND-n4152: 1128.08 ps
AND-n4153: 638.05 ps
NAND-n4154: 1160.97 ps
NAND-n4155: 1135.34 ps
NAND-n4156: 638.05 ps
AND-n4157: 1139.74 ps
NAND-n4158: 1178.24 ps
NAND-n4159: 1139.74 ps
NAND-n4160: 1251.67 ps
NAND-n4161: 1190.49 ps
NAND-n4162: 1245.98 ps
AND-n4163: 1159.66 ps
NAND-n4164: 1159.66 ps
NAND-n4165: 1159.66 ps
NAND-n4166: 1261.19 ps
NAND-n4167: 1264.93 ps
AND-n4168: 1139.74 ps
NAND-n4169: 1188.58 ps
NAND-n4170: 1169.89 ps
AND-n4171: 611.42 ps
AND-n4172: 1130.33 ps
NAND-n4173: 611.42 ps
NAND-n4174: 1130.33 ps
NAND-n4175: 1229.51 ps
AND-n4176: 1120.40 ps
AND-n4177: 1120.40 ps
NAND-n4178: 1226.70 ps
NAND-n4179: 1120.40 ps
NAND-n4180: 1122.49 ps
AND-n4181: 1120.40 ps
NAND-n4182: 1128.08 ps
NAND-n4183: 1128.08 ps
AND-n4184: 1079.78 ps
NAND-n4185: 1118.28 ps
NAND-n4186: 1079.78 ps
NAND-n4187: 1191.71 ps
NAND-n4188: 1130.53 ps
NAND-n4189: 1186.02 ps
AND-n4190: 1099.70 ps
NAND-n4191: 1099.70 ps
NAND-n4192: 1099.70 ps
NAND-n4193: 1201.23 ps
NAND-n4194: 1204.97 ps
AND-n4195: 1079.78 ps
AND-n4196: 611.42 ps
NAND-n4197: 1160.97 ps
NAND-n4198: 1070.69 ps
NAND-n4199: 1188.58 ps
NAND-n4200: 1169.89 ps
AND-n4201: 1157.04 ps
NAND-n4202: 1157.04 ps
NAND-n4203: 1256.22 ps
AND-n4204: 1120.40 ps
AND-n4205: 1120.40 ps
NAND-n4206: 1226.70 ps
NAND-n4207: 1120.40 ps
NAND-n4208: 1122.49 ps
AND-n4209: 1120.40 ps
NAND-n4210: 1128.08 ps
NAND-n4211: 1128.08 ps
AND-n4212: 638.05 ps
NAND-n4213: 1160.97 ps
NAND-n4214: 1067.99 ps
NAND-n4215: 638.05 ps
AND-n4216: 1139.75 ps
NAND-n4217: 1178.25 ps
NAND-n4218: 1139.75 ps
NAND-n4219: 1251.68 ps
NAND-n4220: 1190.50 ps
NAND-n4221: 1245.99 ps
AND-n4222: 1159.66 ps
NAND-n4223: 1159.66 ps
NAND-n4224: 1159.66 ps
NAND-n4225: 1261.20 ps
NAND-n4226: 1264.94 ps
AND-n4227: 1137.19 ps
NAND-n4228: 1137.19 ps
NAND-n4229: 1188.58 ps
NAND-n4230: 1169.89 ps
AND-n4231: 1157.04 ps
NAND-n4232: 1157.04 ps
NAND-n4233: 1256.22 ps
AND-n4234: 1120.40 ps
AND-n4235: 1120.40 ps
NAND-n4236: 1226.70 ps
NAND-n4237: 1120.40 ps
NAND-n4238: 1122.49 ps
AND-n4239: 1120.40 ps
NAND-n4240: 1128.08 ps
NAND-n4241: 1128.08 ps
AND-n4242: 627.20 ps
NAND-n4243: 1160.97 ps
NAND-n4244: 1054.75 ps
NAND-n4245: 627.20 ps
AND-n4246: 1139.75 ps
NAND-n4247: 1178.25 ps
NAND-n4248: 1139.75 ps
NAND-n4249: 1251.68 ps
NAND-n4250: 1190.50 ps
NAND-n4251: 1245.99 ps
AND-n4252: 1159.66 ps
NAND-n4253: 1159.66 ps
NAND-n4254: 1159.66 ps
NAND-n4255: 1261.20 ps
NAND-n4256: 1264.94 ps
AND-n4257: 1106.03 ps
NAND-n4258: 1106.03 ps
NAND-n4259: 1188.58 ps
NAND-n4260: 1169.89 ps
AND-n4261: 1157.04 ps
NAND-n4262: 1157.04 ps
NAND-n4263: 1256.22 ps
AND-n4264: 1120.40 ps
AND-n4265: 1120.40 ps
NAND-n4266: 1226.70 ps
NAND-n4267: 1120.40 ps
NAND-n4268: 1122.49 ps
AND-n4269: 1120.40 ps
NAND-n4270: 1128.08 ps
NAND-n4271: 1128.08 ps
AND-n4272: 600.20 ps
NAND-n4273: 1160.97 ps
NAND-n4274: 1026.99 ps
NAND-n4275: 600.20 ps
AND-n4276: 1139.74 ps
NAND-n4277: 1178.24 ps
NAND-n4278: 1139.74 ps
NAND-n4279: 1251.67 ps
NAND-n4280: 1190.49 ps
NAND-n4281: 1245.98 ps
AND-n4282: 1159.66 ps
NAND-n4283: 1159.66 ps
NAND-n4284: 1159.66 ps
NAND-n4285: 1261.19 ps
NAND-n4286: 1264.93 ps
AND-n4287: 1139.74 ps
NAND-n4288: 1177.16 ps
NAND-n4289: 1188.58 ps
NAND-n4290: 1169.89 ps
AND-n4291: 1157.78 ps
NAND-n4292: 1157.78 ps
NAND-n4293: 1256.96 ps
AND-n4294: 1147.73 ps
NAND-n4295: 1227.06 ps
NAND-n4296: 1149.82 ps
NAND-n4297: 1147.73 ps
AND-n4298: 1128.56 ps
NAND-n4299: 1128.56 ps
NAND-n4300: 1128.56 ps
AND-n4301: 1030.40 ps
NAND-n4302: 1161.71 ps
NAND-n4303: 1030.40 ps
AND-n4304: 1080.52 ps
AND-n4305: 1080.52 ps
NAND-n4306: 1119.01 ps
NAND-n4307: 1080.52 ps
NAND-n4308: 1192.45 ps
NAND-n4309: 1131.27 ps
NAND-n4310: 1186.76 ps
AND-n4311: 1100.43 ps
NAND-n4312: 1100.43 ps
NAND-n4313: 1205.71 ps
NAND-n4314: 1201.97 ps
NAND-n4315: 1100.43 ps
NAND-n4316: 1188.58 ps
NAND-n4317: 1169.89 ps
AND-n4318: 1157.78 ps
NAND-n4319: 1157.78 ps
NAND-n4320: 1256.96 ps
AND-n4321: 1147.73 ps
NAND-n4322: 1227.06 ps
NAND-n4323: 1149.82 ps
NAND-n4324: 1147.73 ps
AND-n4325: 1128.56 ps
NAND-n4326: 1128.56 ps
NAND-n4327: 1128.56 ps
AND-n4328: 1080.52 ps
NAND-n4329: 1119.01 ps
NAND-n4330: 1080.52 ps
NAND-n4331: 1192.45 ps
NAND-n4332: 1131.27 ps
NAND-n4333: 1186.76 ps
AND-n4334: 1100.43 ps
NAND-n4335: 1100.43 ps
NAND-n4336: 1205.71 ps
NAND-n4337: 1201.97 ps
NAND-n4338: 1100.43 ps
AND-n4339: 1080.52 ps
AND-n4340: 1014.98 ps
NAND-n4341: 1161.70 ps
NAND-n4342: 1014.98 ps
NAND-n4343: 1188.58 ps
NAND-n4344: 1169.89 ps
AND-n4345: 1157.78 ps
NAND-n4346: 1157.78 ps
NAND-n4347: 1256.96 ps
AND-n4348: 1117.03 ps
NAND-n4349: 1194.27 ps
NAND-n4350: 1117.03 ps
AND-n4351: 1089.37 ps
NAND-n4352: 1089.37 ps
NAND-n4353: 1089.37 ps
NAND-n4354: 1135.49 ps
AND-n4355: 1080.52 ps
NAND-n4356: 1119.01 ps
NAND-n4357: 1080.52 ps
NAND-n4358: 1192.45 ps
NAND-n4359: 1131.26 ps
NAND-n4360: 1186.75 ps
AND-n4361: 1100.43 ps
NAND-n4362: 1100.43 ps
NAND-n4363: 1205.71 ps
NAND-n4364: 1201.97 ps
NAND-n4365: 1100.43 ps
AND-n4366: 1080.52 ps
AND-n4367: 987.21 ps
NAND-n4368: 1161.70 ps
NAND-n4369: 987.21 ps
NAND-n4370: 1188.58 ps
NAND-n4371: 1169.89 ps
AND-n4372: 1157.04 ps
NAND-n4373: 1157.04 ps
NAND-n4374: 1256.22 ps
AND-n4375: 1116.30 ps
NAND-n4376: 1193.53 ps
NAND-n4377: 1116.30 ps
AND-n4378: 1088.64 ps
NAND-n4379: 1088.64 ps
NAND-n4380: 1088.64 ps
NAND-n4381: 1134.75 ps
AND-n4382: 507.03 ps
NAND-n4383: 1160.97 ps
NAND-n4384: 1002.74 ps
NAND-n4385: 507.03 ps
AND-n4386: 1139.75 ps
NAND-n4387: 1178.25 ps
NAND-n4388: 1139.75 ps
NAND-n4389: 1251.68 ps
NAND-n4390: 1190.50 ps
NAND-n4391: 1245.99 ps
AND-n4392: 1159.66 ps
NAND-n4393: 1159.66 ps
NAND-n4394: 1264.94 ps
NAND-n4395: 1261.20 ps
NAND-n4396: 1159.66 ps
AND-n4397: 1134.40 ps
NAND-n4398: 1134.40 ps
NAND-n4399: 1188.58 ps
NAND-n4400: 1169.89 ps
AND-n4401: 1157.78 ps
NAND-n4402: 1157.78 ps
NAND-n4403: 1256.96 ps
AND-n4404: 1117.03 ps
NAND-n4405: 1194.27 ps
NAND-n4406: 1117.03 ps
AND-n4407: 1089.37 ps
NAND-n4408: 1089.37 ps
NAND-n4409: 1089.37 ps
NAND-n4410: 1135.49 ps
AND-n4411: 1080.52 ps
NAND-n4412: 1119.01 ps
NAND-n4413: 1080.52 ps
NAND-n4414: 1192.45 ps
NAND-n4415: 1131.26 ps
NAND-n4416: 1186.75 ps
AND-n4417: 1100.43 ps
NAND-n4418: 1100.43 ps
NAND-n4419: 1205.71 ps
NAND-n4420: 1201.97 ps
NAND-n4421: 1100.43 ps
AND-n4422: 1080.52 ps
AND-n4423: 975.73 ps
NAND-n4424: 1161.70 ps
NAND-n4425: 975.73 ps
NAND-n4426: 1188.58 ps
NAND-n4427: 1169.89 ps
AND-n4428: 1157.78 ps
NAND-n4429: 1157.78 ps
NAND-n4430: 1256.96 ps
AND-n4431: 1117.04 ps
NAND-n4432: 1194.27 ps
NAND-n4433: 1117.04 ps
AND-n4434: 1089.38 ps
NAND-n4435: 1089.38 ps
NAND-n4436: 1089.38 ps
NAND-n4437: 1135.49 ps
AND-n4438: 1080.52 ps
NAND-n4439: 1119.01 ps
NAND-n4440: 1080.52 ps
NAND-n4441: 1192.45 ps
NAND-n4442: 1131.27 ps
NAND-n4443: 1186.76 ps
AND-n4444: 1100.43 ps
NAND-n4445: 1100.43 ps
NAND-n4446: 1205.71 ps
NAND-n4447: 1201.97 ps
NAND-n4448: 1100.43 ps
