Circuit delay: 913.67 ps

Gate slacks:
NOR-n1822: 694.38 ps
AND-n1823: 694.38 ps
AND-n1824: 703.37 ps
NOR-n1825: 694.38 ps
NAND-n1826: 463.85 ps
NAND-n1827: 475.05 ps
NAND-n1828: 694.38 ps
NAND-n1829: 705.58 ps
NAND-n1830: 694.38 ps
BUFF-n1831: 434.88 ps
BUFF-n1836: 94.88 ps
NOT-n1842: 94.88 ps
BUFF-n1845: 180.69 ps
BUFF-n1850: 127.88 ps
AND-n1856: 98.74 ps
AND-n1858: 112.10 ps
OR-n1859: 98.74 ps
AND-n1861: 94.88 ps
AND-n1863: 108.24 ps
OR-n1864: 94.88 ps
AND-n1866: 123.70 ps
AND-n1868: 119.81 ps
AND-n1870: 175.85 ps
AND-n1872: 135.59 ps
AND-n1874: 131.74 ps
AND-n1876: 127.88 ps
AND-n1877: 98.74 ps
AND-n1879: 94.88 ps
AND-n1881: 123.70 ps
AND-n1883: 119.81 ps
AND-n1885: 175.85 ps
AND-n1887: 135.59 ps
AND-n1889: 131.74 ps
AND-n1891: 127.88 ps
BUFF-n1893: 431.37 ps
BUFF-n1898: 91.37 ps
NOT-n1904: 91.37 ps
BUFF-n1907: 177.18 ps
BUFF-n1912: 124.37 ps
AND-n1918: 95.23 ps
AND-n1920: 108.58 ps
OR-n1921: 95.23 ps
AND-n1923: 91.37 ps
AND-n1925: 104.73 ps
OR-n1926: 91.37 ps
AND-n1928: 120.18 ps
AND-n1930: 116.29 ps
AND-n1932: 172.34 ps
AND-n1934: 132.08 ps
AND-n1936: 128.22 ps
AND-n1938: 124.37 ps
AND-n1939: 95.23 ps
AND-n1941: 91.37 ps
AND-n1943: 120.18 ps
AND-n1945: 116.29 ps
AND-n1947: 172.34 ps
AND-n1949: 132.08 ps
AND-n1951: 128.22 ps
AND-n1953: 124.37 ps
AND-n1955: 913.39 ps
INP-n1956: 487.73 ps
NOT-n1959: 487.73 ps
INP-n1961: 480.72 ps
NOT-n1964: 480.72 ps
INP-n1966: 431.79 ps
NOT-n1969: 431.79 ps
INP-n1971: 427.93 ps
NOT-n1974: 427.93 ps
INP-n1976: 443.39 ps
NOT-n1979: 443.39 ps
INP-n1981: 439.50 ps
NOT-n1984: 439.50 ps
INP-n1986: 489.84 ps
NOT-n1989: 489.84 ps
INP-n1991: 449.58 ps
NOT-n1994: 449.58 ps
INP-n1996: 439.53 ps
NOT-n1999: 439.53 ps
BUFF-n2001: 701.17 ps
NOT-n2007: 701.17 ps
BUFF-n2012: 701.17 ps
NOT-n2018: 701.17 ps
AND-n2023: 701.17 ps
AND-n2024: 576.25 ps
AND-n2025: 701.17 ps
AND-n2026: 576.25 ps
AND-n2027: 701.18 ps
AND-n2028: 581.76 ps
AND-n2029: 701.18 ps
AND-n2030: 588.19 ps
AND-n2031: 701.17 ps
AND-n2032: 571.33 ps
AND-n2033: 701.17 ps
AND-n2034: 566.41 ps
AND-n2035: 730.20 ps
AND-n2036: 606.14 ps
AND-n2037: 786.75 ps
AND-n2038: 657.54 ps
NAND-n2039: 587.43 ps
NAND-n2040: 576.25 ps
NAND-n2041: 576.25 ps
NOT-n2042: 576.25 ps
NAND-n2043: 592.94 ps
NAND-n2044: 581.76 ps
NAND-n2045: 581.76 ps
NOT-n2046: 581.76 ps
NAND-n2047: 599.36 ps
NAND-n2048: 588.19 ps
NAND-n2049: 588.19 ps
NOT-n2050: 588.19 ps
NAND-n2051: 582.50 ps
NAND-n2052: 571.33 ps
NAND-n2053: 571.33 ps
NOT-n2054: 571.33 ps
NAND-n2055: 577.58 ps
NAND-n2056: 566.41 ps
NAND-n2057: 566.41 ps
NOT-n2058: 566.41 ps
NAND-n2059: 617.32 ps
NAND-n2060: 606.14 ps
NAND-n2061: 606.14 ps
NOT-n2062: 606.14 ps
OR-n2065: 657.54 ps
INP-n2066: 973.24 ps
INP-n2067: 435.68 ps
NOT-n2070: 435.68 ps
INP-n2072: 487.73 ps
NOT-n2076: 487.73 ps
INP-n2078: 480.73 ps
NOT-n2082: 480.73 ps
INP-n2084: 431.79 ps
NOT-n2088: 431.79 ps
INP-n2090: 427.93 ps
NOT-n2094: 427.93 ps
INP-n2096: 798.45 ps
NOT-n2099: 838.02 ps
INP-n2100: 798.45 ps
NOT-n2103: 838.42 ps
INP-n2104: 91.37 ps
INP-n2105: 91.37 ps
INP-n2106: 840.02 ps
BUFF-n2107: 449.46 ps
BUFF-n2110: 468.94 ps
NOT-n2113: 449.46 ps
NOT-n2114: 468.94 ps
BUFF-n2115: 441.80 ps
BUFF-n2118: 437.74 ps
NOT-n2121: 441.80 ps
NOT-n2122: 437.74 ps
NOT-n2123: 434.79 ps
BUFF-n2126: 419.34 ps
NOT-n2129: 434.79 ps
NOT-n2130: 419.34 ps
BUFF-n2131: 494.58 ps
BUFF-n2134: 477.57 ps
NOT-n2137: 494.58 ps
NOT-n2138: 477.57 ps
NAND-n2139: 488.74 ps
NAND-n2140: 477.57 ps
BUFF-n2141: 494.50 ps
BUFF-n2144: 494.50 ps
NOT-n2147: 494.50 ps
NOT-n2148: 494.50 ps
NAND-n2149: 494.50 ps
NAND-n2150: 494.50 ps
NOT-n2151: 586.01 ps
BUFF-n2154: 604.74 ps
NOT-n2157: 586.01 ps
NOT-n2158: 604.74 ps
NAND-n2159: 586.01 ps
NAND-n2160: 597.19 ps
BUFF-n2161: 514.51 ps
BUFF-n2164: 533.98 ps
NOT-n2167: 514.51 ps
NOT-n2168: 533.98 ps
BUFF-n2169: 491.76 ps
BUFF-n2172: 487.70 ps
NOT-n2175: 491.76 ps
NOT-n2176: 487.70 ps
BUFF-n2177: 559.66 ps
BUFF-n2180: 542.65 ps
NOT-n2183: 559.66 ps
NOT-n2184: 542.65 ps
NAND-n2185: 553.82 ps
NAND-n2186: 542.65 ps
BUFF-n2187: 559.58 ps
BUFF-n2190: 559.58 ps
NOT-n2193: 559.58 ps
NOT-n2194: 559.58 ps
NAND-n2195: 559.58 ps
NAND-n2196: 559.58 ps
NAND-n2197: 494.50 ps
NAND-n2200: 477.57 ps
NOT-n2203: 494.50 ps
NOT-n2204: 477.57 ps
NAND-n2205: 488.76 ps
NAND-n2206: 477.57 ps
NOT-n2207: 606.38 ps
NAND-n2210: 586.01 ps
NOT-n2213: 606.38 ps
NOT-n2214: 586.01 ps
NAND-n2215: 597.20 ps
NAND-n2216: 586.01 ps
NAND-n2217: 559.58 ps
NAND-n2220: 542.65 ps
NOT-n2223: 559.58 ps
NOT-n2224: 542.65 ps
NAND-n2225: 553.84 ps
NAND-n2226: 542.65 ps
NAND-n2227: 419.34 ps
NAND-n2230: 477.57 ps
NOT-n2233: 419.34 ps
NOT-n2234: 477.57 ps
BUFF-n2235: 683.52 ps
NAND-n2238: 586.01 ps
NOT-n2241: 683.52 ps
NOT-n2242: 586.01 ps
NAND-n2243: 487.70 ps
NAND-n2246: 542.65 ps
NOT-n2249: 487.70 ps
NOT-n2250: 542.65 ps
BUFF-n2251: 148.57 ps
BUFF-n2254: 336.46 ps
NOT-n2257: 148.57 ps
NOT-n2258: 336.46 ps
BUFF-n2259: 151.81 ps
BUFF-n2262: 335.66 ps
NOT-n2265: 151.81 ps
NOT-n2266: 335.66 ps
BUFF-n2267: 127.88 ps
BUFF-n2270: 163.12 ps
NOT-n2273: 127.88 ps
NOT-n2274: 163.12 ps
BUFF-n2275: 131.74 ps
BUFF-n2278: 166.98 ps
NOT-n2281: 131.74 ps
NOT-n2282: 166.98 ps
BUFF-n2283: 135.59 ps
BUFF-n2286: 170.84 ps
NOT-n2289: 135.59 ps
NOT-n2290: 170.84 ps
BUFF-n2291: 189.41 ps
BUFF-n2294: 224.68 ps
NOT-n2297: 189.41 ps
NOT-n2298: 224.68 ps
BUFF-n2299: 119.81 ps
BUFF-n2302: 135.16 ps
NOT-n2305: 119.81 ps
NOT-n2306: 135.16 ps
BUFF-n2307: 123.70 ps
BUFF-n2310: 139.05 ps
NOT-n2313: 123.70 ps
NOT-n2314: 139.05 ps
BUFF-n2315: 94.88 ps
BUFF-n2318: 123.60 ps
NOT-n2321: 94.88 ps
NOT-n2322: 123.60 ps
BUFF-n2323: 98.74 ps
BUFF-n2326: 127.46 ps
NOT-n2329: 98.74 ps
NOT-n2330: 127.46 ps
BUFF-n2331: 141.57 ps
BUFF-n2334: 322.11 ps
NOT-n2337: 141.57 ps
NOT-n2338: 322.11 ps
BUFF-n2339: 145.06 ps
BUFF-n2342: 332.94 ps
NOT-n2345: 145.06 ps
NOT-n2346: 332.94 ps
BUFF-n2347: 148.30 ps
BUFF-n2350: 332.15 ps
NOT-n2353: 148.30 ps
NOT-n2354: 332.15 ps
BUFF-n2355: 124.37 ps
BUFF-n2358: 159.61 ps
NOT-n2361: 124.37 ps
NOT-n2362: 159.61 ps
BUFF-n2363: 128.22 ps
BUFF-n2366: 163.46 ps
NOT-n2369: 128.22 ps
NOT-n2370: 163.46 ps
BUFF-n2371: 132.08 ps
BUFF-n2374: 167.32 ps
NOT-n2377: 132.08 ps
NOT-n2378: 167.32 ps
BUFF-n2379: 185.89 ps
BUFF-n2382: 221.16 ps
NOT-n2385: 185.89 ps
NOT-n2386: 221.16 ps
BUFF-n2387: 116.29 ps
BUFF-n2390: 131.65 ps
NOT-n2393: 116.29 ps
NOT-n2394: 131.65 ps
BUFF-n2395: 120.18 ps
BUFF-n2398: 135.54 ps
NOT-n2401: 120.18 ps
NOT-n2402: 135.54 ps
BUFF-n2403: 91.37 ps
BUFF-n2406: 120.08 ps
NOT-n2409: 91.37 ps
NOT-n2410: 120.08 ps
BUFF-n2411: 95.23 ps
BUFF-n2414: 123.94 ps
NOT-n2417: 95.23 ps
NOT-n2418: 123.94 ps
BUFF-n2419: 138.05 ps
BUFF-n2422: 318.59 ps
NOT-n2425: 138.05 ps
NOT-n2426: 318.59 ps
INP-n2427: 688.62 ps
INP-n2430: 688.62 ps
NOT-n2433: 688.62 ps
NOT-n2434: 688.62 ps
INP-n2435: 688.62 ps
INP-n2438: 688.62 ps
NOT-n2441: 688.62 ps
NOT-n2442: 688.62 ps
INP-n2443: 673.54 ps
INP-n2446: 673.54 ps
NOT-n2449: 673.54 ps
NOT-n2450: 673.54 ps
INP-n2451: 732.33 ps
INP-n2454: 732.33 ps
NOT-n2457: 732.33 ps
NOT-n2458: 732.33 ps
NAND-n2459: 732.33 ps
NAND-n2460: 732.33 ps
BUFF-n2461: 704.92 ps
BUFF-n2464: 704.92 ps
NOT-n2467: 704.92 ps
NOT-n2468: 704.92 ps
NAND-n2469: 704.92 ps
NAND-n2470: 704.92 ps
BUFF-n2471: 709.46 ps
INP-n2474: 736.85 ps
NOT-n2477: 709.46 ps
NOT-n2478: 736.85 ps
BUFF-n2479: 709.46 ps
BUFF-n2482: 709.46 ps
NOT-n2485: 709.46 ps
NOT-n2486: 709.46 ps
BUFF-n2487: 694.38 ps
BUFF-n2490: 694.38 ps
NOT-n2493: 694.38 ps
NOT-n2494: 694.38 ps
BUFF-n2495: 753.51 ps
BUFF-n2498: 753.51 ps
NOT-n2501: 753.51 ps
NOT-n2502: 753.51 ps
NAND-n2503: 753.51 ps
NAND-n2504: 753.51 ps
BUFF-n2505: 753.51 ps
BUFF-n2508: 753.51 ps
NOT-n2511: 753.51 ps
NOT-n2512: 753.51 ps
NAND-n2513: 753.51 ps
NAND-n2514: 753.51 ps
NAND-n2515: 704.92 ps
NAND-n2518: 732.33 ps
NOT-n2521: 704.92 ps
NOT-n2522: 732.33 ps
NAND-n2523: 704.92 ps
NAND-n2524: 716.11 ps
NAND-n2525: 753.51 ps
NAND-n2528: 753.51 ps
NOT-n2531: 753.51 ps
NOT-n2532: 753.51 ps
NAND-n2533: 753.51 ps
NAND-n2534: 753.51 ps
NAND-n2535: 673.54 ps
NAND-n2538: 704.92 ps
NOT-n2541: 673.54 ps
NOT-n2542: 704.92 ps
NAND-n2543: 694.38 ps
NAND-n2546: 753.51 ps
NOT-n2549: 694.38 ps
NOT-n2550: 753.51 ps
BUFF-n2551: 766.95 ps
OR-n2554: 565.55 ps
NOT-n2557: 766.95 ps
NOT-n2558: 565.55 ps
BUFF-n2559: 766.95 ps
OR-n2562: 560.99 ps
NOT-n2565: 766.95 ps
NOT-n2566: 560.99 ps
BUFF-n2567: 766.95 ps
OR-n2570: 588.19 ps
NOT-n2573: 766.95 ps
NOT-n2574: 588.19 ps
BUFF-n2575: 766.95 ps
OR-n2578: 577.12 ps
NOT-n2581: 766.95 ps
NOT-n2582: 577.12 ps
BUFF-n2583: 766.95 ps
OR-n2586: 571.33 ps
NOT-n2589: 766.95 ps
NOT-n2590: 571.33 ps
BUFF-n2591: 766.95 ps
OR-n2594: 577.12 ps
NOT-n2597: 766.95 ps
NOT-n2598: 577.12 ps
BUFF-n2599: 766.95 ps
OR-n2602: 588.19 ps
NOT-n2605: 766.95 ps
NOT-n2606: 588.19 ps
BUFF-n2607: 766.95 ps
OR-n2610: 588.19 ps
NOT-n2613: 766.95 ps
NOT-n2614: 588.19 ps
BUFF-n2615: 766.95 ps
OR-n2618: 588.19 ps
NOT-n2621: 766.95 ps
NOT-n2622: 588.19 ps
BUFF-n2623: 766.95 ps
OR-n2626: 576.25 ps
NOT-n2629: 766.95 ps
NOT-n2630: 576.25 ps
BUFF-n2631: 483.53 ps
OR-n2634: 510.55 ps
NOT-n2637: 483.53 ps
NOT-n2638: 510.55 ps
BUFF-n2639: 488.70 ps
BUFF-n2642: 483.53 ps
NOT-n2645: 488.70 ps
NOT-n2646: 483.53 ps
BUFF-n2647: 463.85 ps
BUFF-n2650: 479.53 ps
NOT-n2653: 463.85 ps
NOT-n2654: 479.53 ps
BUFF-n2655: 528.40 ps
BUFF-n2658: 518.40 ps
NOT-n2661: 528.40 ps
NOT-n2662: 518.40 ps
NAND-n2663: 528.40 ps
NAND-n2664: 518.40 ps
BUFF-n2665: 529.01 ps
BUFF-n2668: 523.58 ps
NOT-n2671: 529.01 ps
NOT-n2672: 523.58 ps
NAND-n2673: 529.01 ps
NAND-n2674: 523.58 ps
BUFF-n2675: 709.47 ps
INP-n2678: 736.85 ps
NOT-n2681: 709.47 ps
NOT-n2682: 736.85 ps
BUFF-n2683: 709.47 ps
BUFF-n2686: 709.47 ps
NOT-n2689: 709.47 ps
NOT-n2690: 709.47 ps
BUFF-n2691: 694.38 ps
BUFF-n2694: 694.38 ps
NOT-n2697: 694.38 ps
NOT-n2698: 694.38 ps
BUFF-n2699: 798.45 ps
BUFF-n2702: 798.45 ps
NOT-n2705: 798.45 ps
NOT-n2706: 798.45 ps
NAND-n2707: 798.45 ps
NAND-n2708: 798.45 ps
NAND-n2709: 523.58 ps
NAND-n2712: 518.40 ps
NOT-n2715: 523.58 ps
NOT-n2716: 518.40 ps
NAND-n2717: 523.58 ps
NAND-n2718: 518.40 ps
NAND-n2719: 463.85 ps
NAND-n2722: 518.40 ps
NOT-n2725: 463.85 ps
NOT-n2726: 518.40 ps
NAND-n2727: 694.38 ps
NAND-n2730: 798.45 ps
NOT-n2733: 694.38 ps
NOT-n2734: 798.45 ps
BUFF-n2735: 760.81 ps
OR-n2738: 576.25 ps
NOT-n2741: 760.81 ps
NOT-n2742: 576.25 ps
BUFF-n2743: 760.81 ps
OR-n2746: 581.76 ps
NOT-n2749: 760.81 ps
NOT-n2750: 581.76 ps
BUFF-n2751: 766.95 ps
OR-n2754: 588.19 ps
NOT-n2757: 766.95 ps
NOT-n2758: 588.19 ps
BUFF-n2759: 766.95 ps
OR-n2762: 571.33 ps
NOT-n2765: 766.95 ps
NOT-n2766: 571.33 ps
BUFF-n2767: 766.95 ps
OR-n2770: 566.41 ps
NOT-n2773: 766.95 ps
NOT-n2774: 566.41 ps
BUFF-n2775: 795.98 ps
OR-n2778: 606.14 ps
NOT-n2781: 795.98 ps
NOT-n2782: 606.14 ps

Critical path:
INP-n2104, BUFF-n1394, NOT-n1406, AND-n1441, OR-n1461, AND-n1387, AND-n456, NOT-n462, BUFF-n1337, BUFF-n1898, NOT-n1904, AND-n1923, OR-n1926, AND-n1941, BUFF-n2403, NOT-n2409, NAND-n1165, NAND-n1167, AND-n1197, OR-n1199, OR-n1201, NOT-n1204, AND-n1206, OR-n1208, AND-n1238, OR-n1240, AND-n471, OR-n473, AND-n1088, AND-n1089, BUFF-n308Circuit delay: 62.50 ps

Gate slacks:
INP-n1: 31.59 ps
INP-n2: 25.57 ps
INP-n3: 6.25 ps
INP-n4: 6.25 ps
INP-n5: 31.06 ps
NAND-n6: 6.25 ps
NAND-n7: 6.25 ps
NAND-n8: 31.59 ps
NAND-n9: 6.25 ps
NAND-n10: 6.25 ps
NAND-n11: 11.88 ps

Critical path:
INP-n3, NAND-n9, NAND-n10, NAND-n6
