Circuit delay: 839.32 ps

Gate slacks:
NAND-n2004: 552.79 ps
NAND-n2005: 552.79 ps
AND-n2007: 290.02 ps
OR-n2008: 290.02 ps
NOT-n2014: 290.02 ps
BUFF-n2019: 331.53 ps
NOT-n2026: 331.53 ps
BUFF-n2032: 170.38 ps
NOT-n2039: 170.38 ps
AND-n2045: 331.53 ps
AND-n2046: 354.26 ps
AND-n2047: 368.52 ps
AND-n2048: 391.24 ps
AND-n2049: 364.53 ps
AND-n2050: 387.25 ps
AND-n2051: 360.69 ps
AND-n2052: 383.41 ps
AND-n2053: 356.85 ps
AND-n2054: 379.58 ps
AND-n2055: 217.55 ps
AND-n2056: 240.27 ps
AND-n2057: 196.59 ps
AND-n2058: 219.31 ps
AND-n2059: 170.38 ps
AND-n2060: 193.11 ps
AND-n2061: 205.93 ps
AND-n2062: 228.65 ps
AND-n2063: 247.34 ps
AND-n2064: 270.06 ps
OR-n2065: 331.53 ps
OR-n2069: 368.52 ps
OR-n2073: 364.53 ps
OR-n2077: 360.69 ps
OR-n2081: 356.85 ps
OR-n2085: 217.55 ps
OR-n2091: 196.59 ps
OR-n2099: 170.38 ps
OR-n2105: 205.93 ps
OR-n2111: 247.34 ps
BUFF-n2117: 335.42 ps
NOT-n2124: 335.42 ps
BUFF-n2130: 91.60 ps
NOT-n2137: 91.60 ps
AND-n2143: 441.55 ps
AND-n2144: 464.27 ps
AND-n2145: 363.59 ps
AND-n2146: 386.32 ps
AND-n2147: 343.13 ps
AND-n2148: 365.86 ps
AND-n2149: 339.28 ps
AND-n2150: 362.00 ps
AND-n2151: 335.42 ps
AND-n2152: 358.14 ps
AND-n2153: 435.19 ps
AND-n2154: 457.92 ps
AND-n2155: 111.53 ps
AND-n2156: 134.26 ps
AND-n2157: 100.11 ps
AND-n2158: 122.83 ps
AND-n2159: 91.60 ps
AND-n2160: 114.33 ps
AND-n2161: 107.37 ps
AND-n2162: 130.10 ps
OR-n2163: 363.59 ps
OR-n2167: 343.13 ps
OR-n2171: 339.28 ps
OR-n2175: 335.42 ps
OR-n2179: 111.53 ps
OR-n2186: 100.11 ps
OR-n2192: 91.60 ps
OR-n2198: 107.37 ps
INP-n2204: 613.64 ps
NOT-n2207: 613.64 ps
INP-n2208: 540.72 ps
NOT-n2210: 540.72 ps
INP-n2211: 263.23 ps
NOT-n2213: 263.23 ps
INP-n2218: 251.88 ps
NOT-n2220: 251.88 ps
INP-n2224: 243.38 ps
NOT-n2226: 243.38 ps
INP-n2230: 259.14 ps
NOT-n2232: 259.14 ps
INP-n2236: 394.87 ps
NOT-n2238: 448.82 ps
INP-n2239: 348.27 ps
NOT-n2241: 348.27 ps
INP-n2247: 322.15 ps
NOT-n2249: 322.15 ps
INP-n2253: 360.75 ps
NOT-n2255: 449.16 ps
INP-n2256: 402.39 ps
NOT-n2258: 445.31 ps
BUFF-n2259: 365.23 ps
NOT-n2266: 365.23 ps
BUFF-n2272: 83.93 ps
NOT-n2279: 83.93 ps
AND-n2285: 471.63 ps
AND-n2286: 494.35 ps
AND-n2287: 378.02 ps
AND-n2288: 400.74 ps
AND-n2289: 372.95 ps
AND-n2290: 395.67 ps
AND-n2291: 369.09 ps
AND-n2292: 391.81 ps
AND-n2293: 365.23 ps
AND-n2294: 387.96 ps
AND-n2295: 435.20 ps
AND-n2296: 457.92 ps
AND-n2297: 83.93 ps
AND-n2298: 106.66 ps
AND-n2299: 100.11 ps
AND-n2300: 122.84 ps
AND-n2301: 91.61 ps
AND-n2302: 114.33 ps
AND-n2303: 107.37 ps
AND-n2304: 130.10 ps
OR-n2305: 378.02 ps
OR-n2308: 372.95 ps
OR-n2312: 369.09 ps
OR-n2316: 365.23 ps
OR-n2320: 83.93 ps
OR-n2323: 100.11 ps
OR-n2329: 91.61 ps
OR-n2335: 107.37 ps
NAND-n2341: 258.51 ps
NAND-n2342: 247.34 ps
NAND-n2343: 247.34 ps
AND-n2351: 363.35 ps
NAND-n2352: 244.64 ps
NAND-n2353: 233.46 ps
NAND-n2354: 233.46 ps
AND-n2366: 326.45 ps
NAND-n2370: 244.64 ps
NAND-n2371: 233.46 ps
NAND-n2372: 233.46 ps
AND-n2384: 319.93 ps
AND-n2391: 271.62 ps
NAND-n2398: 249.52 ps
NAND-n2399: 238.34 ps
NAND-n2400: 238.34 ps
NOT-n2406: 591.83 ps
NAND-n2407: 242.22 ps
NAND-n2408: 231.05 ps
NAND-n2409: 231.05 ps
AND-n2417: 346.89 ps
NAND-n2418: 231.78 ps
NAND-n2419: 220.60 ps
NAND-n2420: 220.60 ps
AND-n2431: 316.18 ps
NAND-n2434: 228.33 ps
NAND-n2435: 217.15 ps
NAND-n2436: 217.15 ps
AND-n2448: 312.69 ps
NAND-n2452: 231.78 ps
NAND-n2453: 220.60 ps
NAND-n2454: 220.60 ps
AND-n2465: 274.17 ps
NAND-n2470: 237.27 ps
NAND-n2471: 226.10 ps
NAND-n2472: 226.10 ps
AND-n2481: 236.45 ps
AND-n2487: 233.94 ps
NOT-n2491: 319.12 ps
AND-n2492: 284.34 ps
AND-n2493: 272.72 ps
AND-n2494: 233.46 ps
OR-n2495: 233.46 ps
NOT-n2499: 276.02 ps
AND-n2500: 477.18 ps
AND-n2501: 477.18 ps
AND-n2502: 477.18 ps
AND-n2503: 483.18 ps
AND-n2504: 483.18 ps
AND-n2505: 508.79 ps
AND-n2506: 508.79 ps
AND-n2507: 483.18 ps
AND-n2508: 226.10 ps
AND-n2511: 268.06 ps
AND-n2512: 259.34 ps
AND-n2513: 217.15 ps
AND-n2514: 217.15 ps
OR-n2515: 217.15 ps
AND-n2518: 527.09 ps
AND-n2519: 524.19 ps
AND-n2520: 484.96 ps
AND-n2522: 465.55 ps
AND-n2523: 524.19 ps
AND-n2524: 524.19 ps
AND-n2526: 465.55 ps
AND-n2527: 558.68 ps
AND-n2529: 533.55 ps
AND-n2531: 533.55 ps
AND-n2532: 226.10 ps
AND-n2536: 217.15 ps
OR-n2537: 217.15 ps
NAND-n2541: 477.18 ps
NAND-n2542: 488.48 ps
NAND-n2543: 477.18 ps
NAND-n2544: 483.18 ps
NAND-n2545: 494.35 ps
NAND-n2546: 483.18 ps
NOT-n2547: 483.18 ps
NAND-n2548: 508.79 ps
NAND-n2549: 519.99 ps
NAND-n2550: 508.79 ps
NAND-n2551: 483.18 ps
NAND-n2552: 494.35 ps
NAND-n2553: 483.18 ps
NOT-n2554: 483.18 ps
NAND-n2555: 537.00 ps
NAND-n2556: 525.82 ps
NAND-n2557: 525.82 ps
NOT-n2558: 525.82 ps
NAND-n2559: 548.69 ps
NAND-n2560: 537.49 ps
NAND-n2561: 537.49 ps
AND-n2563: 248.79 ps
OR-n2564: 248.79 ps
NOT-n2571: 248.79 ps
NAND-n2577: 276.02 ps
AND-n2578: 248.79 ps
AND-n2579: 271.52 ps
OR-n2580: 248.79 ps
NAND-n2587: 260.18 ps
NAND-n2588: 249.01 ps
NAND-n2589: 249.01 ps
AND-n2597: 365.02 ps
NAND-n2598: 217.10 ps
NAND-n2599: 205.93 ps
NAND-n2600: 205.93 ps
AND-n2612: 284.46 ps
NAND-n2616: 181.56 ps
NAND-n2617: 170.38 ps
NAND-n2618: 170.38 ps
AND-n2629: 247.67 ps
AND-n2635: 206.28 ps
NAND-n2641: 228.72 ps
NAND-n2642: 217.55 ps
NAND-n2643: 217.55 ps
AND-n2652: 337.69 ps
NAND-n2653: 118.55 ps
NAND-n2654: 107.37 ps
NAND-n2655: 107.37 ps
AND-n2670: 244.01 ps
NAND-n2674: 102.78 ps
NAND-n2675: 91.61 ps
NAND-n2676: 91.61 ps
AND-n2693: 176.78 ps
NAND-n2699: 111.29 ps
NAND-n2700: 100.11 ps
NAND-n2701: 100.11 ps
AND-n2715: 152.58 ps
AND-n2724: 115.73 ps
NAND-n2732: 207.76 ps
NAND-n2733: 196.59 ps
NAND-n2734: 196.59 ps
NAND-n2740: 95.10 ps
NAND-n2741: 83.93 ps
NAND-n2742: 83.93 ps
AND-n2749: 235.32 ps
NOT-n2753: 330.44 ps
AND-n2754: 286.01 ps
AND-n2755: 274.40 ps
AND-n2756: 235.14 ps
OR-n2757: 235.14 ps
NOT-n2761: 287.34 ps
AND-n2762: 205.93 ps
AND-n2763: 205.93 ps
AND-n2764: 205.93 ps
AND-n2765: 223.64 ps
AND-n2766: 223.64 ps
AND-n2767: 170.38 ps
OR-n2768: 170.38 ps
AND-n2771: 211.23 ps
NOT-n2775: 353.03 ps
AND-n2776: 255.75 ps
AND-n2777: 238.38 ps
AND-n2778: 189.93 ps
AND-n2779: 189.93 ps
OR-n2780: 189.93 ps
NOT-n2784: 234.14 ps
AND-n2788: 187.08 ps
AND-n2789: 181.29 ps
AND-n2790: 138.61 ps
AND-n2791: 137.06 ps
AND-n2792: 153.14 ps
AND-n2793: 147.34 ps
AND-n2794: 100.43 ps
AND-n2795: 91.61 ps
AND-n2796: 91.61 ps
AND-n2797: 83.93 ps
AND-n2798: 97.74 ps
AND-n2799: 97.74 ps
AND-n2800: 149.81 ps
OR-n2801: 149.81 ps
AND-n2804: 195.63 ps
NAND-n2806: 275.53 ps
AND-n2807: 159.99 ps
NAND-n2808: 287.34 ps
AND-n2809: 234.14 ps
NOT-n2812: 234.14 ps
AND-n2813: 308.59 ps
NOT-n2816: 308.59 ps
NAND-n2817: 170.38 ps
NAND-n2818: 181.57 ps
NAND-n2819: 170.38 ps
NAND-n2822: 180.59 ps
NAND-n2823: 191.78 ps
NAND-n2824: 180.59 ps
BUFF-n2828: 728.96 ps
NOT-n2833: 728.96 ps
NAND-n2837: 83.93 ps
NAND-n2838: 95.16 ps
NAND-n2839: 83.93 ps
NAND-n2840: 97.74 ps
NAND-n2841: 108.93 ps
NAND-n2842: 97.74 ps
NOT-n2843: 97.74 ps
AND-n2844: 180.59 ps
AND-n2845: 170.38 ps
AND-n2846: 180.59 ps
AND-n2847: 170.38 ps
AND-n2848: 97.74 ps
AND-n2849: 83.93 ps
AND-n2850: 234.14 ps
AND-n2851: 243.26 ps
AND-n2852: 211.23 ps
AND-n2853: 189.93 ps
OR-n2854: 189.93 ps
NAND-n2855: 95.11 ps
NAND-n2856: 83.93 ps
AND-n2857: 776.38 ps
NAND-n2859: 410.83 ps
NAND-n2860: 422.06 ps
NAND-n2861: 410.83 ps
NAND-n2862: 401.63 ps
NAND-n2863: 412.87 ps
NAND-n2864: 401.63 ps
NAND-n2865: 401.63 ps
NAND-n2866: 412.87 ps
NAND-n2867: 401.63 ps
AND-n2868: 401.63 ps
AND-n2871: 591.13 ps
NOT-n2872: 591.13 ps
AND-n2876: 776.38 ps
AND-n2878: 776.38 ps
AND-n2881: 388.93 ps
NAND-n2883: 613.64 ps
BUFF-n2886: 175.41 ps
BUFF-n2892: 106.81 ps
NOT-n2899: 110.57 ps
BUFF-n2905: 426.17 ps
BUFF-n2909: 357.64 ps
NOT-n2914: 368.20 ps
OR-n2918: 442.97 ps
AND-n2919: 126.80 ps
OR-n2920: 126.80 ps
AND-n2921: 115.32 ps
OR-n2922: 115.32 ps
AND-n2923: 106.81 ps
OR-n2924: 106.81 ps
AND-n2925: 122.58 ps
OR-n2926: 122.58 ps
AND-n2927: 357.64 ps
OR-n2928: 357.64 ps
AND-n2929: 545.84 ps
OR-n2930: 545.84 ps
AND-n2931: 545.84 ps
OR-n2932: 545.84 ps
AND-n2933: 126.80 ps
AND-n2938: 115.32 ps
AND-n2942: 106.81 ps
AND-n2946: 122.58 ps
AND-n2950: 357.64 ps
NAND-n2954: 360.13 ps
NAND-n2955: 355.33 ps
NAND-n2956: 355.33 ps
AND-n2962: 516.36 ps
NAND-n2963: 363.98 ps
NAND-n2964: 359.18 ps
NAND-n2965: 359.18 ps
AND-n2970: 489.51 ps
NAND-n2971: 367.83 ps
NAND-n2972: 363.03 ps
NAND-n2973: 363.03 ps
AND-n2977: 489.51 ps
AND-n2979: 456.90 ps
NAND-n2980: 363.64 ps
NAND-n2981: 358.84 ps
NAND-n2982: 358.84 ps
AND-n2989: 489.59 ps
NAND-n2990: 367.53 ps
NAND-n2991: 367.53 ps
NAND-n2992: 367.53 ps
AND-n2998: 467.55 ps
NAND-n2999: 371.39 ps
NAND-n3000: 371.39 ps
NAND-n3001: 371.39 ps
AND-n3006: 467.55 ps
NAND-n3007: 375.25 ps
NAND-n3008: 375.25 ps
NAND-n3009: 375.25 ps
AND-n3013: 434.93 ps
AND-n3015: 434.93 ps
NAND-n3016: 371.83 ps
NAND-n3017: 367.03 ps
NAND-n3018: 367.03 ps
NAND-n3019: 379.25 ps
NAND-n3020: 379.25 ps
NAND-n3021: 379.25 ps
AND-n3022: 355.33 ps
AND-n3025: 443.81 ps
AND-n3026: 443.81 ps
AND-n3027: 408.95 ps
OR-n3028: 408.95 ps
AND-n3029: 358.84 ps
AND-n3030: 413.98 ps
AND-n3031: 413.98 ps
AND-n3032: 378.28 ps
AND-n3033: 378.28 ps
OR-n3034: 378.28 ps
AND-n3035: 355.33 ps
AND-n3045: 378.28 ps
OR-n3046: 378.28 ps
NAND-n3050: 338.63 ps
NAND-n3051: 349.79 ps
NAND-n3052: 338.63 ps
AND-n3059: 457.92 ps
NAND-n3060: 342.47 ps
NAND-n3061: 353.63 ps
NAND-n3062: 342.47 ps
AND-n3068: 431.06 ps
NAND-n3069: 346.31 ps
NAND-n3070: 357.48 ps
NAND-n3071: 346.31 ps
AND-n3076: 431.06 ps
AND-n3079: 398.55 ps
NAND-n3080: 325.18 ps
NAND-n3081: 336.35 ps
NAND-n3082: 325.18 ps
AND-n3090: 436.45 ps
NAND-n3091: 329.07 ps
NAND-n3092: 335.42 ps
NAND-n3093: 329.07 ps
AND-n3099: 409.59 ps
NAND-n3100: 332.92 ps
NAND-n3101: 339.28 ps
NAND-n3102: 332.92 ps
AND-n3107: 409.59 ps
NAND-n3108: 336.78 ps
NAND-n3109: 343.13 ps
NAND-n3110: 336.78 ps
AND-n3114: 377.03 ps
AND-n3116: 377.03 ps
NAND-n3117: 350.30 ps
NAND-n3118: 361.49 ps
NAND-n3119: 350.30 ps
NAND-n3120: 357.24 ps
NAND-n3121: 363.59 ps
NAND-n3122: 357.24 ps
AND-n3123: 338.63 ps
NOT-n3127: 521.70 ps
AND-n3128: 385.35 ps
AND-n3129: 385.35 ps
AND-n3130: 350.58 ps
OR-n3131: 350.58 ps
NOT-n3135: 478.84 ps
AND-n3136: 341.68 ps
AND-n3139: 360.82 ps
AND-n3140: 360.82 ps
AND-n3141: 325.18 ps
AND-n3142: 325.18 ps
OR-n3143: 325.18 ps
NOT-n3146: 453.10 ps
AND-n3147: 350.77 ps
AND-n3148: 359.88 ps
OR-n3149: 350.77 ps
NAND-n3150: 350.77 ps
NAND-n3151: 478.84 ps
AND-n3152: 350.77 ps
NOT-n3155: 350.77 ps
AND-n3156: 338.63 ps
AND-n3163: 325.18 ps
OR-n3164: 325.18 ps
NAND-n3168: 613.64 ps
NAND-n3169: 610.60 ps
NAND-n3170: 610.60 ps
AND-n3173: 699.95 ps
NAND-n3174: 447.99 ps
NAND-n3175: 449.53 ps
NAND-n3176: 447.99 ps
AND-n3183: 579.30 ps
NAND-n3184: 452.07 ps
NAND-n3185: 447.18 ps
NAND-n3186: 447.18 ps
AND-n3192: 547.74 ps
NAND-n3193: 455.91 ps
NAND-n3194: 451.02 ps
NAND-n3195: 451.02 ps
AND-n3200: 547.75 ps
NAND-n3201: 459.76 ps
NAND-n3202: 454.87 ps
NAND-n3203: 454.87 ps
AND-n3207: 515.19 ps
AND-n3209: 518.90 ps
NAND-n3210: 591.13 ps
NAND-n3211: 602.32 ps
NAND-n3212: 591.13 ps
NAND-n3213: 463.76 ps
NAND-n3214: 462.57 ps
NAND-n3215: 462.57 ps
AND-n3216: 591.13 ps
NOT-n3220: 689.55 ps
AND-n3221: 749.46 ps
AND-n3222: 683.07 ps
OR-n3223: 683.07 ps
NOT-n3227: 690.62 ps
AND-n3228: 447.18 ps
AND-n3231: 503.67 ps
AND-n3232: 502.05 ps
AND-n3233: 467.24 ps
AND-n3234: 467.24 ps
OR-n3235: 467.24 ps
NOT-n3238: 472.45 ps
AND-n3239: 325.18 ps
AND-n3240: 325.18 ps
AND-n3241: 338.63 ps
OR-n3242: 325.18 ps
NAND-n3243: 325.18 ps
NAND-n3244: 689.55 ps
AND-n3245: 325.18 ps
NOT-n3248: 325.18 ps
AND-n3249: 447.18 ps
AND-n3258: 467.24 ps
OR-n3259: 467.24 ps
AND-n3265: 217.05 ps
AND-n3267: 217.15 ps
AND-n3270: 226.10 ps
OR-n3271: 217.05 ps
AND-n3274: 259.14 ps
AND-n3277: 302.12 ps
OR-n3279: 259.14 ps
NAND-n3281: 258.74 ps
NAND-n3282: 247.57 ps
NAND-n3283: 247.57 ps
AND-n3292: 380.32 ps
NAND-n3293: 244.79 ps
NAND-n3294: 233.62 ps
NAND-n3295: 233.62 ps
AND-n3308: 343.41 ps
NAND-n3312: 244.79 ps
NAND-n3313: 233.62 ps
NAND-n3314: 233.62 ps
AND-n3327: 336.89 ps
AND-n3335: 288.48 ps
NAND-n3342: 249.15 ps
NAND-n3343: 237.97 ps
NAND-n3344: 237.97 ps
NOT-n3350: 591.83 ps
NAND-n3351: 242.12 ps
NAND-n3352: 230.95 ps
NAND-n3353: 230.95 ps
AND-n3362: 346.79 ps
NAND-n3363: 231.68 ps
NAND-n3364: 220.51 ps
NAND-n3365: 220.51 ps
AND-n3376: 316.08 ps
NAND-n3379: 228.23 ps
NAND-n3380: 217.05 ps
NAND-n3381: 217.05 ps
AND-n3393: 312.59 ps
NAND-n3397: 231.68 ps
NAND-n3398: 220.51 ps
NAND-n3399: 220.51 ps
AND-n3410: 274.07 ps
NAND-n3415: 253.35 ps
NAND-n3416: 242.18 ps
NAND-n3417: 242.18 ps
AND-n3425: 264.44 ps
AND-n3431: 233.62 ps
AND-n3434: 301.30 ps
AND-n3435: 289.68 ps
AND-n3436: 250.33 ps
OR-n3437: 250.33 ps
AND-n3438: 477.18 ps
AND-n3439: 477.18 ps
AND-n3440: 477.18 ps
AND-n3441: 483.18 ps
AND-n3442: 483.18 ps
AND-n3443: 508.79 ps
AND-n3444: 508.79 ps
AND-n3445: 483.18 ps
AND-n3446: 233.83 ps
AND-n3449: 267.97 ps
AND-n3450: 259.24 ps
AND-n3451: 217.05 ps
AND-n3452: 217.05 ps
OR-n3453: 217.05 ps
AND-n3456: 527.09 ps
AND-n3457: 524.19 ps
AND-n3458: 484.96 ps
AND-n3459: 248.79 ps
AND-n3460: 524.19 ps
AND-n3461: 524.19 ps
AND-n3462: 248.79 ps
AND-n3463: 558.68 ps
AND-n3464: 316.36 ps
AND-n3465: 316.36 ps
AND-n3466: 233.62 ps
AND-n3467: 217.05 ps
OR-n3468: 217.05 ps
NAND-n3469: 477.18 ps
NAND-n3470: 488.49 ps
NAND-n3471: 477.18 ps
NAND-n3472: 483.18 ps
NAND-n3473: 494.35 ps
NAND-n3474: 483.18 ps
NOT-n3475: 483.18 ps
NAND-n3476: 508.79 ps
NAND-n3477: 519.99 ps
NAND-n3478: 508.79 ps
NAND-n3479: 483.18 ps
NAND-n3480: 494.35 ps
NAND-n3481: 483.18 ps
NOT-n3482: 483.18 ps
NAND-n3483: 537.00 ps
NAND-n3484: 525.82 ps
NAND-n3485: 525.82 ps
NOT-n3486: 525.82 ps
NAND-n3487: 548.70 ps
NAND-n3488: 537.49 ps
NAND-n3489: 537.49 ps
AND-n3490: 279.67 ps
OR-n3491: 279.67 ps
NOT-n3497: 279.67 ps
NAND-n3502: 430.71 ps
NAND-n3503: 441.88 ps
NAND-n3504: 430.71 ps
NOT-n3508: 430.71 ps
NAND-n3511: 430.71 ps
NAND-n3512: 430.71 ps
NAND-n3513: 430.71 ps
NOT-n3517: 430.71 ps
NAND-n3520: 415.42 ps
NAND-n3521: 415.63 ps
NAND-n3522: 415.42 ps
NAND-n3525: 398.39 ps
NAND-n3526: 409.56 ps
NAND-n3527: 398.39 ps
NOT-n3531: 398.39 ps
NAND-n3534: 404.02 ps
NAND-n3535: 404.02 ps
NAND-n3536: 404.02 ps
NOT-n3540: 404.02 ps
NAND-n3543: 388.93 ps
NAND-n3544: 388.93 ps
NAND-n3545: 388.93 ps
NAND-n3548: 413.66 ps
NAND-n3549: 424.82 ps
NAND-n3550: 413.66 ps
NOT-n3554: 413.66 ps
NAND-n3557: 404.02 ps
NAND-n3558: 404.02 ps
NAND-n3559: 404.02 ps
NOT-n3563: 404.02 ps
NAND-n3566: 388.93 ps
NAND-n3567: 388.93 ps
NAND-n3568: 388.93 ps
BUFF-n3571: 415.42 ps
NOT-n3574: 415.42 ps
BUFF-n3575: 415.42 ps
NOT-n3578: 415.42 ps
BUFF-n3579: 388.93 ps
NOT-n3582: 388.93 ps
BUFF-n3583: 388.93 ps
NOT-n3586: 388.93 ps
BUFF-n3587: 388.93 ps
NOT-n3590: 388.93 ps
BUFF-n3591: 388.93 ps
NOT-n3594: 388.93 ps
AND-n3595: 415.42 ps
AND-n3596: 424.41 ps
NOR-n3597: 415.42 ps
AND-n3598: 415.42 ps
AND-n3599: 424.41 ps
NOR-n3600: 415.42 ps
AND-n3601: 388.93 ps
AND-n3602: 397.92 ps
NOR-n3603: 388.93 ps
AND-n3604: 388.93 ps
AND-n3605: 397.92 ps
NOR-n3606: 388.93 ps
AND-n3607: 388.93 ps
AND-n3608: 397.92 ps
NOR-n3609: 388.93 ps
AND-n3610: 388.93 ps
AND-n3611: 397.92 ps
NOR-n3612: 388.93 ps
NAND-n3613: 415.42 ps
NAND-n3614: 426.66 ps
NAND-n3615: 415.42 ps
NAND-n3616: 388.93 ps
NAND-n3617: 400.17 ps
NAND-n3618: 388.93 ps
NAND-n3619: 388.93 ps
NAND-n3620: 400.17 ps
NAND-n3621: 388.93 ps
BUFF-n3622: 415.63 ps
NOT-n3629: 415.63 ps
BUFF-n3635: 135.11 ps
NOT-n3642: 135.11 ps
AND-n3648: 455.55 ps
AND-n3649: 478.27 ps
AND-n3650: 430.71 ps
AND-n3651: 453.44 ps
AND-n3652: 430.71 ps
AND-n3653: 453.44 ps
AND-n3654: 430.71 ps
AND-n3655: 453.44 ps
AND-n3656: 415.63 ps
AND-n3657: 438.35 ps
AND-n3658: 415.42 ps
AND-n3659: 438.17 ps
AND-n3660: 544.63 ps
AND-n3661: 567.39 ps
AND-n3662: 544.63 ps
AND-n3663: 567.39 ps
AND-n3665: 135.11 ps
AND-n3666: 392.30 ps
OR-n3667: 430.71 ps
OR-n3670: 430.71 ps
OR-n3673: 430.71 ps
OR-n3676: 415.63 ps
OR-n3679: 415.42 ps
OR-n3682: 135.11 ps
OR-n3686: 392.30 ps
AND-n3695: 378.02 ps
INP-n3698: 541.00 ps
NOT-n3700: 541.00 ps
INP-n3701: 217.33 ps
NOT-n3703: 217.33 ps
INP-n3705: 251.89 ps
NOT-n3707: 251.89 ps
INP-n3711: 243.38 ps
NOT-n3713: 243.38 ps
INP-n3717: 259.14 ps
NOT-n3719: 259.14 ps
INP-n3723: 369.32 ps
NOT-n3725: 369.32 ps
INP-n3729: 348.27 ps
NOT-n3731: 348.27 ps
INP-n3737: 322.15 ps
NOT-n3739: 322.15 ps
INP-n3743: 357.70 ps
NOT-n3745: 357.70 ps
INP-n3749: 399.10 ps
NOT-n3751: 399.10 ps
BUFF-n3755: 361.35 ps
NOT-n3762: 361.35 ps
BUFF-n3768: 170.38 ps
NOT-n3775: 170.38 ps
AND-n3781: 361.35 ps
AND-n3782: 384.07 ps
AND-n3783: 386.49 ps
AND-n3784: 409.21 ps
AND-n3785: 382.47 ps
AND-n3786: 405.20 ps
AND-n3787: 378.63 ps
AND-n3788: 401.35 ps
AND-n3789: 374.79 ps
AND-n3790: 397.51 ps
AND-n3791: 217.45 ps
AND-n3792: 240.17 ps
AND-n3793: 196.59 ps
AND-n3794: 219.31 ps
AND-n3795: 170.38 ps
AND-n3796: 193.11 ps
AND-n3797: 205.93 ps
AND-n3798: 228.65 ps
AND-n3799: 247.57 ps
AND-n3800: 270.29 ps
OR-n3801: 361.35 ps
OR-n3804: 386.49 ps
OR-n3807: 382.47 ps
OR-n3810: 378.63 ps
OR-n3813: 374.79 ps
OR-n3816: 217.45 ps
OR-n3821: 196.59 ps
OR-n3828: 170.38 ps
OR-n3833: 205.93 ps
OR-n3838: 247.57 ps
NAND-n3843: 260.27 ps
NAND-n3844: 249.10 ps
NAND-n3845: 249.10 ps
AND-n3853: 381.99 ps
NAND-n3854: 217.10 ps
NAND-n3855: 205.93 ps
NAND-n3856: 205.93 ps
AND-n3868: 284.46 ps
NAND-n3872: 181.56 ps
NAND-n3873: 170.38 ps
NAND-n3874: 170.38 ps
AND-n3885: 247.67 ps
AND-n3891: 206.28 ps
NAND-n3897: 228.62 ps
NAND-n3898: 217.45 ps
NAND-n3899: 217.45 ps
AND-n3908: 337.60 ps
NAND-n3909: 118.55 ps
NAND-n3910: 107.37 ps
NAND-n3911: 107.37 ps
AND-n3926: 244.01 ps
NAND-n3930: 102.78 ps
NAND-n3931: 91.60 ps
NAND-n3932: 91.60 ps
AND-n3949: 176.78 ps
NAND-n3955: 111.28 ps
NAND-n3956: 100.11 ps
NAND-n3957: 100.11 ps
AND-n3971: 152.57 ps
AND-n3979: 143.82 ps
NAND-n3987: 207.76 ps
NAND-n3988: 196.59 ps
NAND-n3989: 196.59 ps
NAND-n3995: 122.70 ps
NAND-n3996: 111.53 ps
NAND-n3997: 111.53 ps
AND-n4004: 235.15 ps
AND-n4007: 302.97 ps
AND-n4008: 291.36 ps
AND-n4009: 252.00 ps
OR-n4010: 252.00 ps
AND-n4011: 205.93 ps
AND-n4012: 205.93 ps
AND-n4013: 205.93 ps
AND-n4014: 223.64 ps
AND-n4015: 223.64 ps
AND-n4016: 170.38 ps
OR-n4017: 170.38 ps
AND-n4020: 212.20 ps
NOT-n4023: 365.86 ps
AND-n4024: 255.66 ps
AND-n4025: 238.28 ps
AND-n4026: 189.83 ps
AND-n4027: 189.83 ps
OR-n4028: 189.83 ps
NOT-n4032: 311.96 ps
AND-n4035: 187.07 ps
AND-n4036: 181.28 ps
AND-n4037: 138.61 ps
AND-n4038: 138.61 ps
AND-n4039: 153.14 ps
AND-n4040: 147.34 ps
AND-n4041: 100.43 ps
AND-n4042: 91.60 ps
AND-n4043: 91.60 ps
AND-n4044: 91.60 ps
AND-n4045: 97.74 ps
AND-n4046: 97.74 ps
AND-n4047: 149.81 ps
OR-n4048: 149.81 ps
AND-n4051: 195.63 ps
AND-n4052: 176.53 ps
AND-n4053: 311.96 ps
NOT-n4056: 311.96 ps
NAND-n4057: 170.38 ps
NAND-n4058: 181.57 ps
NAND-n4059: 170.38 ps
NAND-n4062: 180.59 ps
NAND-n4063: 191.78 ps
NAND-n4064: 180.59 ps
OR-n4067: 234.14 ps
NOT-n4072: 234.14 ps
NAND-n4076: 91.60 ps
NAND-n4077: 102.83 ps
NAND-n4078: 91.60 ps
NAND-n4079: 97.74 ps
NAND-n4080: 108.93 ps
NAND-n4081: 97.74 ps
NOT-n4082: 97.74 ps
AND-n4083: 180.59 ps
AND-n4084: 170.38 ps
AND-n4085: 180.59 ps
AND-n4086: 170.38 ps
AND-n4087: 97.74 ps
AND-n4088: 91.60 ps
AND-n4089: 212.20 ps
AND-n4090: 189.83 ps
OR-n4091: 189.83 ps
NAND-n4092: 102.78 ps
NAND-n4093: 91.60 ps
BUFF-n4094: 329.07 ps
NOT-n4101: 329.07 ps
BUFF-n4107: 325.18 ps
NOT-n4114: 325.18 ps
NOT-n4121: 540.73 ps
AND-n4122: 435.20 ps
AND-n4123: 457.92 ps
AND-n4125: 357.24 ps
AND-n4126: 379.97 ps
AND-n4128: 336.78 ps
