Circuit delay: 986.45 ps

Gate slacks:
AND-n2276: 484.99 ps
AND-n2277: 885.09 ps
AND-n2278: 924.75 ps
BUFF-n2279: 979.76 ps
BUFF-n2281: 873.66 ps
NOT-n2293: 873.66 ps
BUFF-n2304: 873.91 ps
NOT-n2316: 873.91 ps
AND-n2328: 104.68 ps
AND-n2330: 98.64 ps
AND-n2331: 873.66 ps
AND-n2332: 913.33 ps
OR-n2333: 98.64 ps
AND-n2335: 695.62 ps
AND-n2337: 642.37 ps
AND-n2338: 885.09 ps
AND-n2339: 924.75 ps
AND-n2341: 639.80 ps
AND-n2343: 614.42 ps
AND-n2344: 885.09 ps
AND-n2345: 924.75 ps
AND-n2347: 611.31 ps
AND-n2349: 611.40 ps
AND-n2350: 885.09 ps
AND-n2351: 924.75 ps
AND-n2353: 537.57 ps
AND-n2355: 537.66 ps
AND-n2356: 885.09 ps
AND-n2357: 924.75 ps
INP-n2358: 897.57 ps
BUFF-n2361: 551.48 ps
BUFF-n2370: 531.26 ps
BUFF-n2382: 534.13 ps
BUFF-n2393: 531.26 ps
BUFF-n2405: 531.26 ps
BUFF-n2418: 899.99 ps
NOT-n2430: 899.99 ps
BUFF-n2442: 900.21 ps
NOT-n2454: 900.21 ps
BUFF-n2476: 899.99 ps
NOT-n2488: 899.99 ps
BUFF-n2500: 900.21 ps
NOT-n2512: 900.21 ps
BUFF-n2533: 801.54 ps
NOT-n2536: 801.54 ps
BUFF-n2537: 789.94 ps
NOT-n2540: 789.94 ps
BUFF-n2541: 801.54 ps
NOT-n2544: 801.54 ps
BUFF-n2545: 789.94 ps
NOT-n2548: 789.94 ps
BUFF-n2549: 801.54 ps
NOT-n2552: 801.54 ps
BUFF-n2553: 789.94 ps
NOT-n2556: 789.94 ps
BUFF-n2557: 801.54 ps
NOT-n2560: 801.54 ps
BUFF-n2561: 789.94 ps
NOT-n2564: 789.94 ps
AND-n2566: 781.95 ps
AND-n2568: 784.81 ps
OR-n2569: 781.95 ps
NOT-n2570: 781.95 ps
AND-n2572: 781.95 ps
AND-n2574: 784.81 ps
OR-n2575: 781.95 ps
NOT-n2576: 781.95 ps
AND-n2578: 781.95 ps
AND-n2580: 784.81 ps
OR-n2581: 781.95 ps
NOT-n2582: 781.95 ps
AND-n2584: 781.95 ps
AND-n2586: 784.81 ps
OR-n2587: 781.95 ps
NOT-n2588: 781.95 ps
AND-n2590: 793.46 ps
AND-n2592: 796.41 ps
OR-n2593: 793.46 ps
AND-n2595: 793.46 ps
AND-n2597: 796.41 ps
OR-n2598: 793.46 ps
AND-n2600: 793.46 ps
AND-n2602: 796.41 ps
OR-n2603: 793.46 ps
AND-n2605: 793.46 ps
AND-n2607: 796.41 ps
OR-n2608: 793.46 ps
AND-n2611: 781.95 ps
NOT-n2614: 846.38 ps
AND-n2615: 781.95 ps
NOT-n2618: 846.38 ps
AND-n2619: 781.95 ps
NOT-n2622: 846.38 ps
AND-n2623: 781.95 ps
NOT-n2626: 846.38 ps
BUFF-n2627: 801.54 ps
NOT-n2630: 801.54 ps
BUFF-n2631: 789.94 ps
NOT-n2634: 789.94 ps
BUFF-n2635: 801.54 ps
NOT-n2638: 801.54 ps
BUFF-n2639: 789.94 ps
NOT-n2642: 789.94 ps
BUFF-n2643: 801.54 ps
NOT-n2646: 801.54 ps
BUFF-n2647: 789.94 ps
NOT-n2650: 789.94 ps
BUFF-n2651: 801.54 ps
NOT-n2654: 801.54 ps
BUFF-n2655: 789.94 ps
NOT-n2658: 789.94 ps
AND-n2660: 781.95 ps
AND-n2662: 784.81 ps
OR-n2663: 781.95 ps
NOT-n2664: 781.95 ps
AND-n2666: 781.95 ps
AND-n2668: 784.81 ps
OR-n2669: 781.95 ps
NOT-n2670: 781.95 ps
AND-n2672: 781.95 ps
AND-n2674: 784.81 ps
OR-n2675: 781.95 ps
NOT-n2676: 781.95 ps
AND-n2678: 781.95 ps
AND-n2680: 784.81 ps
OR-n2681: 781.95 ps
NOT-n2682: 781.95 ps
AND-n2684: 793.46 ps
AND-n2686: 796.41 ps
OR-n2687: 793.46 ps
AND-n2689: 793.46 ps
AND-n2691: 796.41 ps
OR-n2692: 793.46 ps
AND-n2694: 793.46 ps
AND-n2696: 796.41 ps
OR-n2697: 793.46 ps
AND-n2699: 793.46 ps
AND-n2701: 796.41 ps
OR-n2702: 793.46 ps
AND-n2705: 781.95 ps
NOT-n2708: 846.38 ps
AND-n2709: 781.95 ps
NOT-n2712: 846.38 ps
AND-n2713: 781.95 ps
NOT-n2716: 846.38 ps
AND-n2717: 781.95 ps
NOT-n2720: 846.38 ps
BUFF-n2721: 98.64 ps
NOT-n2728: 98.64 ps
BUFF-n2734: 177.42 ps
NOT-n2741: 177.42 ps
AND-n2747: 672.83 ps
AND-n2748: 695.55 ps
AND-n2749: 118.57 ps
AND-n2750: 141.29 ps
AND-n2751: 107.15 ps
AND-n2752: 129.87 ps
AND-n2753: 98.64 ps
AND-n2754: 121.37 ps
AND-n2755: 114.41 ps
AND-n2756: 137.13 ps
AND-n2757: 346.61 ps
AND-n2758: 369.33 ps
AND-n2759: 203.62 ps
AND-n2760: 226.35 ps
AND-n2761: 177.42 ps
AND-n2762: 200.14 ps
AND-n2763: 212.96 ps
AND-n2764: 235.68 ps
AND-n2765: 418.66 ps
AND-n2766: 441.38 ps
OR-n2767: 118.57 ps
OR-n2772: 107.15 ps
OR-n2776: 98.64 ps
OR-n2780: 114.41 ps
OR-n2784: 346.61 ps
OR-n2788: 203.62 ps
OR-n2794: 177.42 ps
OR-n2798: 212.96 ps
OR-n2802: 418.66 ps
NOT-n2807: 839.15 ps
NOT-n2808: 839.15 ps
NOT-n2809: 867.02 ps
NOT-n2810: 878.27 ps
NOT-n2811: 846.38 ps
NOT-n2812: 846.38 ps
NOT-n2813: 865.13 ps
NOT-n2814: 846.38 ps
BUFF-n2816: 549.80 ps
AND-n2822: 864.74 ps
INP-n2824: 1024.31 ps
NOT-n2825: 1024.31 ps
BUFF-n2826: 1002.77 ps
BUFF-n2827: 994.27 ps
BUFF-n2828: 897.57 ps
NOT-n2838: 897.57 ps
NOT-n2847: 864.74 ps
NOT-n2857: 864.74 ps
AND-n2866: 864.74 ps
AND-n2867: 864.74 ps
AND-n2868: 897.55 ps
AND-n2869: 897.55 ps
AND-n2870: 864.74 ps
AND-n2871: 864.74 ps
AND-n2872: 897.55 ps
AND-n2873: 897.55 ps
AND-n2874: 864.74 ps
AND-n2875: 864.74 ps
AND-n2876: 897.55 ps
AND-n2877: 897.55 ps
AND-n2878: 864.74 ps
AND-n2879: 864.74 ps
AND-n2880: 897.55 ps
AND-n2881: 897.55 ps
BUFF-n2882: 807.21 ps
NOT-n2885: 807.21 ps
BUFF-n2886: 817.49 ps
NOT-n2889: 817.49 ps
BUFF-n2890: 801.54 ps
NOT-n2893: 801.54 ps
BUFF-n2894: 789.93 ps
NOT-n2897: 789.93 ps
BUFF-n2898: 801.54 ps
NOT-n2901: 801.54 ps
BUFF-n2902: 789.93 ps
NOT-n2905: 789.93 ps
AND-n2906: 802.27 ps
AND-n2907: 802.27 ps
OR-n2908: 802.27 ps
AND-n2909: 774.71 ps
AND-n2910: 774.71 ps
OR-n2911: 774.71 ps
NOT-n2912: 774.71 ps
AND-n2913: 774.71 ps
AND-n2914: 774.71 ps
OR-n2915: 774.71 ps
NOT-n2916: 774.71 ps
AND-n2918: 791.99 ps
AND-n2920: 791.99 ps
AND-n2922: 786.31 ps
AND-n2924: 786.31 ps
OR-n2925: 786.31 ps
AND-n2927: 786.31 ps
AND-n2929: 786.31 ps
OR-n2930: 786.31 ps
OR-n2933: 791.99 ps
NOT-n2936: 802.27 ps
AND-n2939: 774.71 ps
AND-n2942: 774.71 ps
BUFF-n2945: 791.99 ps
BUFF-n2948: 801.54 ps
NOT-n2951: 801.54 ps
BUFF-n2952: 789.94 ps
NOT-n2955: 789.94 ps
BUFF-n2956: 801.54 ps
NOT-n2959: 801.54 ps
BUFF-n2960: 789.94 ps
NOT-n2963: 789.94 ps
BUFF-n2964: 801.54 ps
NOT-n2967: 801.54 ps
BUFF-n2968: 789.94 ps
NOT-n2971: 789.94 ps
AND-n2973: 781.95 ps
AND-n2975: 784.81 ps
OR-n2976: 781.95 ps
NOT-n2977: 781.95 ps
AND-n2979: 800.70 ps
NOT-n2980: 800.70 ps
AND-n2982: 781.95 ps
AND-n2984: 784.81 ps
OR-n2985: 781.95 ps
NOT-n2986: 781.95 ps
AND-n2988: 781.95 ps
AND-n2990: 784.81 ps
OR-n2991: 781.95 ps
NOT-n2992: 781.95 ps
AND-n2994: 793.46 ps
AND-n2996: 796.41 ps
OR-n2997: 793.46 ps
OR-n2999: 821.32 ps
AND-n3001: 793.46 ps
AND-n3003: 796.41 ps
OR-n3004: 793.46 ps
AND-n3006: 793.46 ps
AND-n3008: 796.41 ps
OR-n3009: 793.46 ps
AND-n3012: 781.95 ps
AND-n3015: 800.70 ps
AND-n3018: 781.95 ps
AND-n3021: 781.95 ps
BUFF-n3024: 558.09 ps
NOT-n3027: 558.09 ps
BUFF-n3028: 546.48 ps
NOT-n3031: 546.48 ps
BUFF-n3032: 573.17 ps
NOT-n3035: 573.17 ps
BUFF-n3036: 561.57 ps
NOT-n3039: 561.57 ps
BUFF-n3040: 573.17 ps
NOT-n3043: 573.17 ps
BUFF-n3044: 561.57 ps
NOT-n3047: 561.57 ps
BUFF-n3048: 607.04 ps
NOT-n3051: 607.04 ps
BUFF-n3052: 595.43 ps
NOT-n3055: 595.43 ps
AND-n3056: 531.26 ps
AND-n3057: 531.26 ps
OR-n3058: 531.26 ps
NOT-n3059: 531.26 ps
AND-n3060: 546.35 ps
AND-n3061: 546.35 ps
OR-n3062: 546.35 ps
NOT-n3063: 546.35 ps
AND-n3064: 546.35 ps
AND-n3065: 546.35 ps
OR-n3066: 546.35 ps
NOT-n3067: 546.35 ps
AND-n3068: 580.21 ps
AND-n3069: 580.21 ps
OR-n3070: 580.21 ps
NOT-n3071: 580.21 ps
AND-n3073: 542.86 ps
AND-n3075: 542.86 ps
OR-n3076: 542.86 ps
AND-n3078: 557.95 ps
AND-n3080: 557.95 ps
OR-n3081: 557.95 ps
AND-n3083: 557.95 ps
AND-n3085: 557.95 ps
OR-n3086: 557.95 ps
AND-n3088: 591.82 ps
AND-n3090: 591.82 ps
OR-n3091: 591.82 ps
BUFF-n3092: 104.68 ps
NOT-n3099: 104.68 ps
BUFF-n3105: 177.42 ps
NOT-n3112: 177.42 ps
AND-n3118: 687.81 ps
AND-n3119: 710.63 ps
AND-n3120: 167.04 ps
AND-n3121: 189.85 ps
AND-n3122: 113.22 ps
AND-n3123: 136.03 ps
AND-n3124: 104.68 ps
AND-n3125: 127.50 ps
AND-n3126: 137.13 ps
AND-n3127: 346.61 ps
AND-n3128: 369.33 ps
AND-n3129: 203.62 ps
AND-n3130: 226.35 ps
AND-n3131: 177.42 ps
AND-n3132: 200.14 ps
AND-n3133: 260.89 ps
AND-n3134: 283.61 ps
AND-n3135: 463.00 ps
AND-n3136: 485.72 ps
OR-n3137: 167.04 ps
OR-n3139: 113.22 ps
OR-n3143: 104.68 ps
OR-n3147: 137.13 ps
OR-n3151: 346.61 ps
OR-n3155: 203.62 ps
OR-n3161: 177.42 ps
OR-n3165: 260.89 ps
OR-n3167: 463.00 ps
BUFF-n3170: 691.23 ps
INP-n3173: 1035.69 ps
BUFF-n3175: 1028.88 ps
AND-n3176: 995.33 ps
NOT-n3181: 943.65 ps
NOT-n3187: 943.65 ps
AND-n3192: 943.65 ps
AND-n3193: 963.05 ps
OR-n3194: 943.65 ps
AND-n3195: 943.65 ps
AND-n3196: 963.05 ps
OR-n3197: 943.65 ps
AND-n3198: 943.65 ps
AND-n3199: 963.05 ps
OR-n3200: 943.65 ps
AND-n3201: 943.65 ps
AND-n3202: 963.05 ps
OR-n3203: 943.65 ps
BUFF-n3204: 558.18 ps
NOT-n3207: 558.18 ps
BUFF-n3208: 546.51 ps
NOT-n3211: 546.51 ps
BUFF-n3212: 573.27 ps
NOT-n3215: 573.27 ps
BUFF-n3216: 561.60 ps
NOT-n3219: 561.60 ps
BUFF-n3220: 573.27 ps
NOT-n3223: 573.27 ps
BUFF-n3224: 561.60 ps
NOT-n3227: 561.60 ps
AND-n3228: 531.26 ps
AND-n3229: 534.13 ps
OR-n3230: 531.26 ps
NOT-n3231: 531.26 ps
AND-n3232: 549.67 ps
NOT-n3233: 549.67 ps
AND-n3234: 546.35 ps
AND-n3235: 549.22 ps
OR-n3236: 546.35 ps
NOT-n3237: 546.35 ps
AND-n3238: 546.35 ps
AND-n3239: 549.22 ps
OR-n3240: 546.35 ps
NOT-n3241: 546.35 ps
AND-n3243: 548.51 ps
AND-n3244: 551.48 ps
OR-n3245: 548.51 ps
OR-n3247: 575.46 ps
AND-n3249: 563.60 ps
AND-n3250: 566.57 ps
OR-n3251: 563.60 ps
AND-n3253: 563.60 ps
AND-n3254: 566.57 ps
OR-n3255: 563.60 ps
BUFF-n3256: 644.58 ps
NOT-n3259: 644.58 ps
BUFF-n3260: 633.33 ps
NOT-n3263: 633.33 ps
BUFF-n3264: 617.31 ps
NOT-n3267: 617.31 ps
BUFF-n3268: 605.65 ps
NOT-n3271: 605.65 ps
BUFF-n3272: 617.31 ps
NOT-n3275: 617.31 ps
BUFF-n3276: 605.65 ps
NOT-n3279: 605.65 ps
AND-n3280: 618.07 ps
AND-n3281: 620.94 ps
OR-n3282: 618.07 ps
AND-n3283: 590.39 ps
AND-n3284: 593.26 ps
OR-n3285: 590.39 ps
NOT-n3286: 590.39 ps
AND-n3287: 590.39 ps
AND-n3288: 593.26 ps
OR-n3289: 590.39 ps
NOT-n3290: 590.39 ps
AND-n3292: 634.92 ps
AND-n3293: 637.88 ps
AND-n3295: 607.65 ps
AND-n3296: 610.61 ps
OR-n3297: 607.65 ps
AND-n3299: 607.65 ps
AND-n3300: 610.61 ps
OR-n3301: 607.65 ps
BUFF-n3302: 616.66 ps
NOT-n3305: 616.66 ps
BUFF-n3306: 561.40 ps
NOT-n3309: 561.40 ps
BUFF-n3310: 549.80 ps
NOT-n3313: 549.80 ps
BUFF-n3314: 823.42 ps
NOT-n3317: 823.42 ps
BUFF-n3318: 776.41 ps
NOT-n3321: 776.41 ps
BUFF-n3322: 764.80 ps
NOT-n3325: 764.80 ps
AND-n3326: 601.40 ps
AND-n3327: 604.27 ps
OR-n3328: 601.40 ps
AND-n3329: 558.78 ps
AND-n3330: 549.80 ps
OR-n3331: 549.80 ps
NOT-n3332: 549.80 ps
AND-n3333: 808.17 ps
AND-n3334: 811.04 ps
OR-n3335: 808.17 ps
AND-n3336: 773.79 ps
AND-n3337: 764.80 ps
OR-n3338: 764.80 ps
NOT-n3339: 764.80 ps
AND-n3341: 570.39 ps
AND-n3342: 561.40 ps
OR-n3343: 561.40 ps
AND-n3345: 785.39 ps
AND-n3346: 776.41 ps
OR-n3347: 776.41 ps
NOT-n3348: 601.40 ps
AND-n3350: 549.80 ps
NOT-n3352: 808.17 ps
AND-n3353: 764.80 ps
BUFF-n3354: 616.97 ps
NOT-n3357: 616.97 ps
BUFF-n3358: 605.37 ps
NOT-n3361: 605.37 ps
BUFF-n3362: 616.87 ps
NOT-n3365: 616.87 ps
BUFF-n3366: 605.27 ps
NOT-n3369: 605.27 ps
BUFF-n3370: 616.87 ps
NOT-n3373: 616.87 ps
BUFF-n3374: 605.27 ps
NOT-n3377: 605.27 ps
BUFF-n3378: 558.09 ps
NOT-n3381: 558.09 ps
BUFF-n3382: 546.48 ps
NOT-n3385: 546.48 ps
AND-n3386: 590.14 ps
AND-n3387: 590.14 ps
OR-n3388: 590.14 ps
NOT-n3389: 590.14 ps
AND-n3390: 590.05 ps
AND-n3391: 590.05 ps
OR-n3392: 590.05 ps
NOT-n3393: 590.05 ps
AND-n3394: 590.05 ps
AND-n3395: 590.05 ps
OR-n3396: 590.05 ps
NOT-n3397: 590.05 ps
AND-n3398: 531.26 ps
AND-n3399: 531.26 ps
OR-n3400: 531.26 ps
NOT-n3401: 531.26 ps
AND-n3403: 601.75 ps
AND-n3405: 601.75 ps
OR-n3406: 601.75 ps
AND-n3408: 601.65 ps
AND-n3410: 601.65 ps
OR-n3411: 601.65 ps
AND-n3413: 601.65 ps
AND-n3415: 601.65 ps
OR-n3416: 601.65 ps
AND-n3418: 542.86 ps
AND-n3420: 542.86 ps
OR-n3421: 542.86 ps
NAND-n3422: 775.44 ps
NAND-n3423: 775.44 ps
NAND-n3424: 775.44 ps
NOT-n3428: 775.44 ps
NAND-n3431: 775.44 ps
NAND-n3432: 775.44 ps
NAND-n3433: 775.44 ps
NOT-n3437: 775.44 ps
NOT-n3440: 815.19 ps
NAND-n3443: 656.64 ps
NAND-n3444: 656.64 ps
NAND-n3445: 656.64 ps
NOT-n3449: 656.64 ps
NAND-n3452: 662.62 ps
NAND-n3453: 651.45 ps
NAND-n3454: 651.45 ps
NOT-n3458: 651.45 ps
NAND-n3461: 641.65 ps
NAND-n3462: 652.82 ps
NAND-n3463: 641.65 ps
NAND-n3466: 646.08 ps
NAND-n3467: 656.73 ps
NAND-n3468: 646.08 ps
NOT-n3472: 646.08 ps
NAND-n3475: 656.73 ps
NAND-n3476: 656.73 ps
NAND-n3477: 656.73 ps
NOT-n3481: 656.73 ps
NAND-n3484: 652.82 ps
NAND-n3485: 641.65 ps
NAND-n3486: 641.65 ps
BUFF-n3489: 815.19 ps
NOT-n3492: 815.19 ps
BUFF-n3493: 815.19 ps
NOT-n3496: 815.19 ps
BUFF-n3497: 641.65 ps
NOT-n3500: 641.65 ps
BUFF-n3501: 641.65 ps
NOT-n3504: 641.65 ps
BUFF-n3505: 641.65 ps
NOT-n3508: 641.65 ps
BUFF-n3509: 641.65 ps
NOT-n3512: 641.65 ps
AND-n3513: 775.44 ps
AND-n3514: 788.32 ps
NOR-n3515: 775.44 ps
AND-n3516: 775.44 ps
AND-n3517: 775.44 ps
NOR-n3518: 775.44 ps
AND-n3519: 641.65 ps
AND-n3520: 650.63 ps
NOR-n3521: 641.65 ps
AND-n3522: 641.65 ps
AND-n3523: 650.63 ps
NOR-n3524: 641.65 ps
AND-n3525: 641.65 ps
AND-n3526: 650.63 ps
NOR-n3527: 641.65 ps
AND-n3528: 641.65 ps
AND-n3529: 646.08 ps
NOR-n3530: 641.65 ps
NAND-n3531: 775.44 ps
NAND-n3532: 786.64 ps
NAND-n3533: 775.44 ps
NOT-n3535: 775.44 ps
NAND-n3536: 641.65 ps
NAND-n3537: 652.84 ps
NAND-n3538: 641.65 ps
NOT-n3540: 641.65 ps
NAND-n3541: 641.65 ps
NAND-n3542: 652.84 ps
NAND-n3543: 641.65 ps
NOT-n3545: 641.65 ps
INP-n3546: 793.46 ps
NOT-n3547: 793.46 ps
INP-n3548: 796.41 ps
NOT-n3549: 796.41 ps
INP-n3550: 784.81 ps
NOT-n3551: 784.81 ps
INP-n3552: 781.95 ps
NOT-n3553: 781.95 ps
BUFF-n3554: 542.86 ps
BUFF-n3555: 548.51 ps
BUFF-n3556: 542.86 ps
BUFF-n3558: 899.99 ps
NOT-n3570: 899.99 ps
BUFF-n3582: 900.21 ps
NOT-n3594: 900.21 ps
BUFF-n3616: 862.04 ps
NOT-n3622: 862.04 ps
BUFF-n3628: 825.55 ps
NOT-n3632: 825.55 ps
AND-n3636: 98.64 ps
AND-n3637: 881.50 ps
AND-n3639: 104.68 ps
AND-n3640: 881.50 ps
AND-n3642: 124.96 ps
AND-n3643: 907.82 ps
AND-n3645: 131.00 ps
AND-n3646: 907.82 ps
AND-n3648: 531.26 ps
AND-n3649: 98.64 ps
AND-n3651: 531.26 ps
AND-n3652: 104.68 ps
OR-n3653: 98.64 ps
OR-n3654: 104.68 ps
OR-n3655: 124.96 ps
OR-n3656: 131.00 ps
OR-n3657: 98.64 ps
OR-n3658: 104.68 ps
BUFF-n3660: 899.99 ps
NOT-n3672: 899.99 ps
BUFF-n3684: 900.21 ps
NOT-n3696: 900.21 ps
INP-n3717: 964.40 ps
NOT-n3721: 964.40 ps
INP-n3724: 964.41 ps
NOT-n3728: 964.41 ps
AND-n3731: 853.42 ps
AND-n3733: 691.23 ps
AND-n3734: 964.41 ps
AND-n3735: 529.30 ps
BUFF-n3737: 837.46 ps
NOT-n3745: 837.46 ps
BUFF-n3757: 837.56 ps
NOT-n3765: 837.56 ps
NOT-n3777: 647.39 ps
AND-n3778: 781.95 ps
AND-n3779: 642.37 ps
AND-n3780: 837.46 ps
AND-n3781: 781.95 ps
AND-n3782: 614.42 ps
AND-n3783: 837.46 ps
AND-n3784: 781.95 ps
AND-n3785: 611.40 ps
AND-n3786: 837.46 ps
AND-n3787: 781.95 ps
AND-n3788: 537.66 ps
AND-n3789: 837.46 ps
OR-n3790: 642.37 ps
OR-n3791: 614.42 ps
OR-n3792: 611.40 ps
OR-n3793: 537.66 ps
BUFF-n3795: 837.46 ps
NOT-n3803: 837.46 ps
BUFF-n3815: 837.56 ps
NOT-n3823: 837.56 ps
NOT-n3835: 647.39 ps
AND-n3836: 808.17 ps
AND-n3837: 695.62 ps
AND-n3838: 837.46 ps
AND-n3839: 781.95 ps
AND-n3840: 639.80 ps
AND-n3841: 837.46 ps
AND-n3842: 781.95 ps
AND-n3843: 611.31 ps
AND-n3844: 837.46 ps
AND-n3845: 800.70 ps
AND-n3846: 537.57 ps
AND-n3847: 837.46 ps
OR-n3848: 695.62 ps
OR-n3849: 639.80 ps
OR-n3850: 611.31 ps
OR-n3851: 537.57 ps
AND-n3852: 580.21 ps
NOT-n3853: 580.21 ps
NOT-n3857: 580.21 ps
NAND-n3860: 546.35 ps
NAND-n3861: 546.35 ps
NAND-n3862: 546.35 ps
NOT-n3866: 546.35 ps
NAND-n3869: 531.26 ps
NAND-n3870: 531.26 ps
NAND-n3871: 531.26 ps
NOT-n3874: 601.40 ps
NOT-n3878: 601.40 ps
NAND-n3881: 546.35 ps
NAND-n3882: 546.35 ps
NAND-n3883: 546.35 ps
NOT-n3887: 546.35 ps
NAND-n3890: 531.26 ps
NAND-n3891: 542.45 ps
NAND-n3892: 531.26 ps
NAND-n3895: 775.44 ps
NAND-n3896: 775.44 ps
NAND-n3897: 775.44 ps
NOT-n3901: 775.44 ps
NAND-n3904: 775.44 ps
NAND-n3905: 775.44 ps
NAND-n3906: 775.44 ps
NOT-n3910: 775.44 ps
NAND-n3913: 760.36 ps
NAND-n3914: 760.36 ps
NAND-n3915: 760.36 ps
BUFF-n3918: 531.26 ps
NOT-n3921: 531.26 ps
BUFF-n3922: 531.26 ps
NOT-n3925: 531.26 ps
BUFF-n3926: 531.26 ps
NOT-n3929: 531.26 ps
BUFF-n3930: 531.26 ps
NOT-n3933: 531.26 ps
BUFF-n3934: 760.36 ps
NOT-n3937: 760.36 ps
BUFF-n3938: 760.36 ps
NOT-n3941: 760.36 ps
AND-n3942: 531.26 ps
AND-n3943: 540.24 ps
NOR-n3944: 531.26 ps
AND-n3945: 531.26 ps
AND-n3946: 540.24 ps
NOR-n3947: 531.26 ps
AND-n3948: 531.26 ps
AND-n3949: 540.24 ps
NOR-n3950: 531.26 ps
AND-n3951: 531.26 ps
AND-n3952: 540.24 ps
NOR-n3953: 531.26 ps
AND-n3954: 760.36 ps
AND-n3955: 769.34 ps
NOR-n3956: 760.36 ps
AND-n3957: 760.36 ps
AND-n3958: 769.34 ps
NOR-n3959: 760.36 ps
NAND-n3960: 531.26 ps
NAND-n3961: 542.46 ps
NAND-n3962: 531.26 ps
NAND-n3963: 531.26 ps
NAND-n3964: 542.46 ps
NAND-n3965: 531.26 ps
NAND-n3966: 760.36 ps
NAND-n3967: 771.55 ps
NAND-n3968: 760.36 ps
NOT-n3970: 760.36 ps
BUFF-n3972: 840.89 ps
NOT-n3979: 840.89 ps
BUFF-n3991: 840.98 ps
NOT-n3998: 840.98 ps
AND-n4009: 781.95 ps
AND-n4010: 537.66 ps
AND-n4011: 840.89 ps
AND-n4012: 781.95 ps
AND-n4013: 484.99 ps
AND-n4014: 840.89 ps
AND-n4015: 781.95 ps
AND-n4016: 484.99 ps
AND-n4017: 840.89 ps
AND-n4018: 781.95 ps
AND-n4019: 484.99 ps
AND-n4020: 840.89 ps
AND-n4021: 764.80 ps
AND-n4022: 484.99 ps
AND-n4023: 840.89 ps
OR-n4024: 537.66 ps
OR-n4025: 484.99 ps
OR-n4026: 484.99 ps
OR-n4027: 484.99 ps
OR-n4028: 484.99 ps
BUFF-n4030: 840.89 ps
NOT-n4037: 840.89 ps
BUFF-n4049: 840.93 ps
NOT-n4056: 840.93 ps
AND-n4067: 781.95 ps
AND-n4068: 537.57 ps
AND-n4069: 840.89 ps
AND-n4070: 774.71 ps
AND-n4071: 484.90 ps
AND-n4072: 840.89 ps
AND-n4073: 774.71 ps
AND-n4074: 484.90 ps
AND-n4075: 840.89 ps
AND-n4076: 802.27 ps
AND-n4077: 484.90 ps
AND-n4078: 840.89 ps
AND-n4079: 791.99 ps
AND-n4080: 467.92 ps
AND-n4081: 840.89 ps
OR-n4082: 537.57 ps
OR-n4083: 484.90 ps
OR-n4084: 484.90 ps
OR-n4085: 484.90 ps
OR-n4086: 467.92 ps
INP-n4087: 900.21 ps
INP-n4088: 899.99 ps
INP-n4089: 899.99 ps
INP-n4090: 900.21 ps
INP-n4091: 825.55 ps
INP-n4092: 837.56 ps
BUFF-n4094: 1006.86 ps
NAND-n4096: 562.54 ps
NOT-n4099: 691.23 ps
AND-n4103: 691.23 ps
OR-n4104: 691.23 ps
NAND-n4107: 691.23 ps
BUFF-n4110: 1006.86 ps
AND-n4111: 691.23 ps
AND-n4112: 691.23 ps
OR-n4113: 691.23 ps
AND-n4114: 1005.00 ps
INP-n4115: 1005.00 ps
BUFF-n4116: 581.69 ps
BUFF-n4119: 700.13 ps
NOT-n4122: 581.69 ps
NOT-n4123: 700.13 ps
BUFF-n4124: 523.77 ps
BUFF-n4127: 642.22 ps
NOT-n4130: 523.77 ps
NOT-n4131: 642.22 ps
BUFF-n4132: 523.77 ps
BUFF-n4135: 642.22 ps
NOT-n4138: 523.77 ps
NOT-n4139: 642.22 ps
BUFF-n4140: 525.33 ps
BUFF-n4143: 654.41 ps
NOT-n4146: 525.33 ps
NOT-n4147: 654.41 ps
BUFF-n4148: 492.18 ps
BUFF-n4151: 610.62 ps
NOT-n4154: 492.18 ps
NOT-n4155: 610.62 ps
BUFF-n4156: 481.73 ps
BUFF-n4159: 600.18 ps
NOT-n4162: 481.73 ps
NOT-n4163: 600.18 ps
BUFF-n4164: 478.28 ps
BUFF-n4167: 596.73 ps
NOT-n4170: 478.28 ps
NOT-n4171: 596.73 ps
BUFF-n4172: 481.73 ps
BUFF-n4175: 600.18 ps
NOT-n4178: 481.73 ps
NOT-n4179: 600.18 ps
BUFF-n4180: 503.54 ps
BUFF-n4183: 627.61 ps
NOT-n4186: 503.54 ps
NOT-n4187: 627.61 ps
BUFF-n4188: 838.10 ps
BUFF-n4191: 635.25 ps
NOT-n4194: 838.10 ps
NOT-n4195: 635.25 ps
OR-n4196: 523.77 ps
BUFF-n4199: 593.66 ps
NOT-n4202: 523.77 ps
NOT-n4203: 593.66 ps
NOR-n4204: 529.77 ps
BUFF-n4207: 581.69 ps
NOT-n4210: 529.77 ps
NOT-n4211: 581.69 ps
OR-n4212: 555.38 ps
BUFF-n4215: 583.84 ps
NOT-n4218: 555.38 ps
NOT-n4219: 583.84 ps
NOR-n4220: 529.77 ps
BUFF-n4223: 570.93 ps
NOT-n4226: 529.77 ps
NOT-n4227: 570.93 ps
NOR-n4228: 638.11 ps
BUFF-n4231: 572.41 ps
NOT-n4234: 638.11 ps
NOT-n4235: 572.41 ps
BUFF-n4236: 618.82 ps
