Circuit delay: 1150.07 ps

Gate slacks:
AND-n1960: 212.05 ps
OR-n1963: 201.29 ps
NOR-n1967: 196.91 ps
NOT-n1971: 261.76 ps
AND-n1972: 240.09 ps
AND-n1973: 240.09 ps
AND-n1974: 178.65 ps
OR-n1975: 178.65 ps
BUFF-n1978: 178.65 ps
NOT-n1981: 187.89 ps
AND-n1984: 178.65 ps
AND-n1987: 187.89 ps
AND-n1990: 195.89 ps
AND-n1991: 186.66 ps
NOT-n1992: 213.79 ps
OR-n1993: 314.95 ps
NOR-n1996: 178.65 ps
OR-n1997: 186.66 ps
AND-n1998: 178.65 ps
NOT-n2002: 245.50 ps
AND-n2003: 209.32 ps
AND-n2004: 194.18 ps
NOR-n2007: 228.02 ps
AND-n2010: 209.32 ps
OR-n2013: 198.54 ps
NOR-n2017: 194.18 ps
NOT-n2021: 259.01 ps
AND-n2022: 237.34 ps
AND-n2023: 237.34 ps
AND-n2024: 175.90 ps
OR-n2025: 175.90 ps
BUFF-n2028: 175.90 ps
NOT-n2031: 185.13 ps
AND-n2034: 175.90 ps
AND-n2037: 185.13 ps
AND-n2040: 193.16 ps
AND-n2041: 183.93 ps
NOT-n2042: 211.05 ps
OR-n2043: 293.80 ps
NOR-n2046: 175.90 ps
OR-n2047: 183.93 ps
AND-n2048: 175.90 ps
NOT-n2051: 268.31 ps
OR-n2052: 268.31 ps
NOT-n2057: 193.37 ps
AND-n2058: 157.19 ps
AND-n2059: 142.05 ps
NOR-n2062: 175.89 ps
AND-n2065: 157.19 ps
OR-n2068: 146.45 ps
NOR-n2072: 142.05 ps
NOT-n2076: 222.20 ps
AND-n2077: 176.45 ps
AND-n2078: 176.45 ps
AND-n2079: 115.01 ps
OR-n2080: 115.01 ps
BUFF-n2085: 115.01 ps
NOT-n2088: 123.26 ps
AND-n2091: 115.01 ps
AND-n2094: 123.26 ps
AND-n2097: 131.24 ps
AND-n2098: 122.99 ps
NOT-n2099: 158.92 ps
OR-n2100: 195.00 ps
NOR-n2101: 115.01 ps
OR-n2102: 122.99 ps
AND-n2103: 115.01 ps
NOT-n2109: 200.11 ps
AND-n2110: 163.93 ps
AND-n2111: 148.79 ps
NOR-n2114: 182.63 ps
AND-n2117: 163.93 ps
OR-n2120: 153.18 ps
NOR-n2124: 148.79 ps
NOT-n2128: 210.57 ps
AND-n2129: 183.18 ps
AND-n2130: 183.18 ps
AND-n2131: 121.74 ps
OR-n2132: 121.74 ps
BUFF-n2137: 121.74 ps
NOT-n2140: 129.99 ps
AND-n2143: 121.74 ps
AND-n2146: 129.99 ps
AND-n2149: 137.98 ps
AND-n2150: 129.73 ps
NOT-n2151: 165.66 ps
OR-n2152: 186.78 ps
NOR-n2155: 121.74 ps
OR-n2156: 129.73 ps
AND-n2157: 121.74 ps
NOT-n2162: 207.55 ps
AND-n2163: 171.37 ps
AND-n2164: 156.23 ps
NOR-n2167: 190.07 ps
AND-n2170: 171.37 ps
OR-n2173: 160.61 ps
NOR-n2177: 156.23 ps
NOT-n2181: 218.00 ps
AND-n2182: 190.61 ps
AND-n2183: 190.61 ps
AND-n2184: 129.17 ps
OR-n2185: 129.17 ps
BUFF-n2190: 129.17 ps
NOT-n2193: 137.42 ps
AND-n2196: 129.17 ps
AND-n2199: 137.42 ps
AND-n2202: 145.42 ps
AND-n2203: 137.17 ps
NOT-n2204: 173.10 ps
OR-n2205: 186.78 ps
NOR-n2208: 129.17 ps
OR-n2209: 137.17 ps
AND-n2210: 129.17 ps
NOT-n2214: 246.16 ps
AND-n2215: 209.97 ps
AND-n2216: 194.84 ps
NOR-n2219: 231.21 ps
AND-n2222: 209.97 ps
OR-n2225: 194.84 ps
NOR-n2229: 215.65 ps
NOT-n2233: 252.23 ps
AND-n2234: 224.84 ps
AND-n2235: 224.84 ps
AND-n2236: 163.40 ps
OR-n2237: 163.40 ps
BUFF-n2242: 163.40 ps
NOT-n2245: 171.65 ps
AND-n2248: 163.40 ps
AND-n2251: 171.65 ps
AND-n2254: 204.84 ps
AND-n2255: 196.60 ps
NOT-n2256: 232.53 ps
OR-n2257: 163.40 ps
NOR-n2260: 188.57 ps
OR-n2261: 196.60 ps
AND-n2262: 188.57 ps
AND-n2265: 217.12 ps
BUFF-n2268: 217.12 ps
NOT-n2271: 342.79 ps
NAND-n2272: 290.77 ps
NAND-n2273: 290.77 ps
NAND-n2274: 262.76 ps
NAND-n2275: 262.76 ps
AND-n2278: 385.69 ps
AND-n2285: 385.87 ps
NAND-n2288: 539.20 ps
AND-n2289: 385.69 ps
NAND-n2293: 459.14 ps
AND-n2298: 493.17 ps
NAND-n2302: 455.87 ps
NAND-n2307: 762.14 ps
NOT-n2308: 773.02 ps
AND-n2309: 168.20 ps
NOT-n2311: 195.00 ps
NAND-n2312: 142.98 ps
NAND-n2313: 142.98 ps
NAND-n2314: 115.01 ps
NAND-n2315: 115.01 ps
BUFF-n2317: 289.92 ps
AND-n2320: 404.61 ps
NAND-n2323: 419.66 ps
NAND-n2324: 430.84 ps
BUFF-n2325: 161.53 ps
AND-n2328: 271.14 ps
NAND-n2331: 161.53 ps
NAND-n2332: 172.70 ps
NAND-n2333: 161.53 ps
NAND-n2336: 424.49 ps
NAND-n2337: 435.66 ps
BUFF-n2338: 178.65 ps
AND-n2341: 282.78 ps
NAND-n2344: 178.65 ps
NAND-n2345: 189.82 ps
NAND-n2346: 178.65 ps
NAND-n2349: 445.43 ps
NAND-n2350: 456.60 ps
BUFF-n2351: 175.90 ps
AND-n2354: 274.29 ps
NAND-n2357: 175.90 ps
NAND-n2358: 187.07 ps
NAND-n2359: 175.90 ps
NAND-n2362: 469.66 ps
NAND-n2363: 480.83 ps
BUFF-n2364: 326.26 ps
AND-n2367: 449.75 ps
NAND-n2370: 456.10 ps
NAND-n2371: 467.27 ps
BUFF-n2372: 291.25 ps
AND-n2375: 409.66 ps
NAND-n2378: 460.91 ps
NAND-n2379: 472.09 ps
BUFF-n2380: 268.83 ps
AND-n2383: 381.76 ps
NAND-n2386: 466.66 ps
NAND-n2387: 477.83 ps
BUFF-n2388: 302.31 ps
AND-n2391: 409.50 ps
NAND-n2394: 302.31 ps
NAND-n2395: 313.48 ps
NAND-n2396: 302.31 ps
NAND-n2399: 472.14 ps
NAND-n2400: 483.31 ps
BUFF-n2401: 161.53 ps
BUFF-n2406: 178.65 ps
BUFF-n2409: 210.45 ps
BUFF-n2415: 227.91 ps
BUFF-n2419: 175.90 ps
NAND-n2424: 291.25 ps
NAND-n2425: 302.42 ps
NAND-n2426: 291.25 ps
NAND-n2431: 268.83 ps
NAND-n2432: 280.00 ps
NAND-n2433: 268.83 ps
BUFF-n2439: 302.31 ps
AND-n2444: 325.46 ps
AND-n2445: 314.95 ps
AND-n2448: 293.80 ps
BUFF-n2451: 293.80 ps
AND-n2454: 402.04 ps
AND-n2455: 395.08 ps
AND-n2458: 346.31 ps
BUFF-n2461: 346.31 ps
AND-n2464: 115.01 ps
BUFF-n2467: 115.01 ps
NOT-n2474: 274.44 ps
NOT-n2475: 274.44 ps
NOT-n2476: 274.44 ps
NOT-n2477: 274.44 ps
BUFF-n2478: 483.84 ps
NOT-n2481: 483.84 ps
AND-n2482: 280.72 ps
AND-n2483: 274.44 ps
OR-n2484: 274.44 ps
BUFF-n2485: 459.14 ps
NOT-n2488: 459.14 ps
AND-n2489: 274.44 ps
AND-n2490: 168.20 ps
OR-n2491: 168.20 ps
BUFF-n2495: 168.20 ps
AND-n2500: 154.99 ps
OR-n2501: 154.99 ps
AND-n2505: 215.36 ps
AND-n2508: 168.20 ps
AND-n2511: 224.81 ps
AND-n2512: 203.65 ps
AND-n2513: 302.31 ps
AND-n2514: 315.61 ps
AND-n2517: 162.17 ps
AND-n2518: 268.83 ps
OR-n2519: 268.83 ps
NOT-n2523: 325.46 ps
NAND-n2524: 189.16 ps
NAND-n2525: 189.16 ps
NAND-n2526: 115.01 ps
NAND-n2527: 115.01 ps
NOT-n2530: 376.92 ps
NAND-n2531: 252.67 ps
NAND-n2532: 202.90 ps
NOT-n2533: 402.04 ps
NAND-n2534: 291.25 ps
NAND-n2535: 291.25 ps
NAND-n2536: 459.23 ps
NAND-n2537: 448.03 ps
NAND-n2538: 448.03 ps
NAND-n2539: 115.01 ps
NAND-n2540: 126.18 ps
NAND-n2541: 115.01 ps
AND-n2544: 168.20 ps
NAND-n2547: 115.01 ps
NAND-n2548: 126.18 ps
NAND-n2549: 115.01 ps
NAND-n2552: 140.62 ps
NAND-n2553: 151.79 ps
NAND-n2554: 140.62 ps
NOT-n2555: 140.62 ps
NAND-n2556: 202.90 ps
NAND-n2557: 214.09 ps
NAND-n2558: 202.90 ps
NAND-n2562: 162.17 ps
NAND-n2563: 173.34 ps
NAND-n2564: 162.17 ps
AND-n2567: 203.65 ps
NAND-n2570: 162.17 ps
NAND-n2571: 173.34 ps
NAND-n2572: 162.17 ps
NAND-n2576: 192.71 ps
NAND-n2577: 203.89 ps
NAND-n2578: 192.71 ps
NAND-n2579: 367.20 ps
NAND-n2580: 378.39 ps
NAND-n2581: 367.20 ps
NAND-n2584: 291.25 ps
NAND-n2585: 302.44 ps
NAND-n2586: 291.25 ps
AND-n2589: 302.31 ps
NAND-n2592: 291.25 ps
NAND-n2593: 302.31 ps
NAND-n2594: 291.25 ps
NAND-n2597: 316.76 ps
NAND-n2598: 327.82 ps
NAND-n2599: 316.76 ps
NOT-n2600: 316.76 ps
NAND-n2601: 268.83 ps
NAND-n2602: 280.02 ps
NAND-n2603: 268.83 ps
NAND-n2607: 311.42 ps
NAND-n2608: 300.25 ps
NAND-n2609: 300.25 ps
AND-n2612: 352.89 ps
NAND-n2615: 300.25 ps
NAND-n2616: 311.42 ps
NAND-n2617: 300.25 ps
NAND-n2621: 315.61 ps
NAND-n2622: 326.78 ps
NAND-n2623: 315.61 ps
NAND-n2624: 438.25 ps
NAND-n2625: 427.05 ps
NAND-n2626: 427.05 ps
BUFF-n2629: 154.99 ps
NOT-n2632: 154.99 ps
AND-n2633: 154.99 ps
AND-n2634: 163.97 ps
NOR-n2635: 154.99 ps
BUFF-n2638: 154.99 ps
NOT-n2642: 273.06 ps
AND-n2643: 273.06 ps
BUFF-n2645: 292.48 ps
NOR-n2647: 273.06 ps
BUFF-n2650: 273.06 ps
BUFF-n2654: 674.22 ps
NOT-n2657: 674.22 ps
NOR-n2658: 140.62 ps
AND-n2659: 115.01 ps
OR-n2660: 115.01 ps
NOR-n2661: 310.68 ps
AND-n2662: 268.83 ps
OR-n2663: 268.83 ps
NAND-n2664: 177.86 ps
NAND-n2665: 166.63 ps
NAND-n2666: 166.63 ps
NAND-n2667: 173.09 ps
NOT-n2668: 173.09 ps
NAND-n2669: 184.27 ps
NAND-n2670: 173.09 ps
NAND-n2671: 282.90 ps
NAND-n2672: 294.10 ps
NAND-n2673: 282.90 ps
NAND-n2674: 275.97 ps
NOT-n2675: 275.97 ps
NAND-n2676: 287.14 ps
NAND-n2677: 275.97 ps
NOT-n2678: 773.43 ps
NOT-n2679: 735.58 ps
AND-n2680: 719.47 ps
AND-n2681: 191.68 ps
AND-n2684: 115.01 ps
AND-n2687: 419.66 ps
OR-n2690: 115.01 ps
NOR-n2694: 235.31 ps
NOT-n2697: 773.17 ps
NOT-n2698: 735.32 ps
AND-n2699: 719.21 ps
AND-n2700: 280.15 ps
AND-n2703: 166.63 ps
AND-n2706: 424.49 ps
OR-n2709: 166.63 ps
NOR-n2713: 287.20 ps
NOT-n2716: 788.63 ps
NOT-n2717: 750.78 ps
AND-n2718: 734.67 ps
AND-n2719: 254.82 ps
AND-n2722: 173.09 ps
AND-n2725: 445.43 ps
OR-n2728: 173.09 ps
NOR-n2730: 271.84 ps
NOT-n2733: 807.12 ps
NOT-n2734: 769.27 ps
AND-n2735: 753.16 ps
AND-n2736: 367.20 ps
AND-n2739: 367.20 ps
AND-n2742: 469.66 ps
OR-n2745: 367.20 ps
NOR-n2748: 447.46 ps
NOT-n2751: 818.67 ps
NOT-n2752: 780.82 ps
AND-n2753: 764.71 ps
AND-n2754: 367.93 ps
AND-n2757: 268.83 ps
AND-n2760: 456.10 ps
OR-n2763: 268.83 ps
NOR-n2765: 337.49 ps
NOT-n2768: 818.40 ps
NOT-n2769: 780.55 ps
AND-n2770: 764.44 ps
AND-n2771: 346.08 ps
AND-n2774: 282.90 ps
AND-n2777: 460.91 ps
OR-n2780: 282.90 ps
NOR-n2782: 351.83 ps
NOT-n2785: 818.67 ps
NOT-n2786: 780.82 ps
AND-n2787: 764.71 ps
AND-n2788: 377.72 ps
AND-n2791: 275.97 ps
AND-n2794: 466.66 ps
OR-n2797: 275.97 ps
NOR-n2799: 344.63 ps
NOT-n2802: 818.40 ps
NOT-n2803: 780.55 ps
AND-n2804: 764.44 ps
AND-n2805: 427.05 ps
AND-n2808: 427.05 ps
AND-n2811: 472.14 ps
OR-n2814: 427.05 ps
NOR-n2816: 495.98 ps
NAND-n2821: 287.14 ps
NAND-n2822: 275.97 ps
NAND-n2823: 275.97 ps
NAND-n2826: 280.00 ps
NAND-n2827: 268.83 ps
NAND-n2828: 268.83 ps
NAND-n2831: 302.25 ps
NAND-n2832: 295.11 ps
NAND-n2833: 295.11 ps
NAND-n2836: 275.97 ps
NAND-n2837: 268.83 ps
NAND-n2838: 268.83 ps
BUFF-n2839: 173.09 ps
NAND-n2842: 192.75 ps
NAND-n2843: 181.59 ps
NAND-n2844: 181.59 ps
NAND-n2848: 173.09 ps
NOT-n2849: 173.09 ps
NAND-n2852: 184.27 ps
NAND-n2853: 173.09 ps
NAND-n2854: 204.78 ps
NAND-n2855: 202.47 ps
NAND-n2856: 202.47 ps
NAND-n2859: 213.65 ps
NAND-n2860: 202.47 ps
NAND-n2863: 213.65 ps
NAND-n2864: 202.47 ps
NOT-n2865: 939.10 ps
BUFF-n2868: 929.05 ps
OR-n2871: 929.05 ps
NOR-n2874: 979.33 ps
BUFF-n2877: 979.33 ps
AND-n2880: 115.01 ps
AND-n2883: 166.63 ps
NAND-n2886: 126.76 ps
NAND-n2887: 137.93 ps
NAND-n2888: 126.76 ps
NAND-n2891: 115.01 ps
NOT-n2892: 115.01 ps
NAND-n2895: 115.01 ps
NAND-n2896: 126.18 ps
INP-n2897: 1054.72 ps
AND-n2900: 979.33 ps
NAND-n2903: 995.24 ps
AND-n2906: 126.76 ps
AND-n2907: 115.01 ps
AND-n2908: 126.76 ps
AND-n2909: 115.01 ps
OR-n2910: 115.01 ps
NOT-n2913: 268.83 ps
NAND-n2916: 115.01 ps
NAND-n2917: 126.21 ps
NAND-n2920: 115.01 ps
NAND-n2921: 126.21 ps
AND-n2922: 337.49 ps
AND-n2925: 235.31 ps
AND-n2928: 302.99 ps
AND-n2929: 235.31 ps
NOR-n2930: 235.31 ps
BUFF-n2931: 670.11 ps
BUFF-n2934: 670.11 ps
NOT-n2937: 670.11 ps
NOT-n2938: 670.11 ps
BUFF-n2939: 670.11 ps
BUFF-n2942: 670.11 ps
NOT-n2945: 670.11 ps
NOT-n2946: 670.11 ps
BUFF-n2947: 750.73 ps
BUFF-n2950: 750.73 ps
NOT-n2953: 750.73 ps
NOT-n2954: 750.73 ps
NAND-n2955: 750.73 ps
NAND-n2956: 750.73 ps
BUFF-n2957: 750.73 ps
BUFF-n2960: 750.73 ps
NOT-n2963: 750.73 ps
NOT-n2964: 750.73 ps
NAND-n2965: 750.73 ps
NAND-n2966: 750.73 ps
BUFF-n2967: 670.11 ps
BUFF-n2970: 670.11 ps
NOT-n2973: 670.11 ps
NOT-n2974: 670.11 ps
BUFF-n2975: 1041.81 ps
BUFF-n2978: 1041.81 ps
NOT-n2981: 1041.81 ps
NOT-n2982: 1041.81 ps
NAND-n2983: 750.73 ps
NAND-n2986: 750.73 ps
NOT-n2989: 750.73 ps
NOT-n2990: 750.73 ps
BUFF-n2991: 1041.81 ps
BUFF-n2994: 1041.83 ps
NOT-n2997: 1041.81 ps
NOT-n2998: 1041.83 ps
BUFF-n2999: 1041.81 ps
BUFF-n3002: 1041.83 ps
NOT-n3005: 1041.81 ps
NOT-n3006: 1041.83 ps
BUFF-n3007: 696.42 ps
BUFF-n3010: 679.53 ps
NOT-n3013: 696.42 ps
NOT-n3014: 679.53 ps
NAND-n3015: 690.69 ps
NAND-n3016: 679.53 ps
BUFF-n3017: 679.53 ps
BUFF-n3020: 679.53 ps
NOT-n3023: 679.53 ps
NOT-n3024: 679.53 ps
NAND-n3025: 679.53 ps
NAND-n3026: 679.53 ps
BUFF-n3027: 738.67 ps
BUFF-n3030: 733.30 ps
NOT-n3033: 738.67 ps
NOT-n3034: 733.30 ps
NAND-n3035: 738.67 ps
NAND-n3036: 733.30 ps
BUFF-n3037: 733.30 ps
BUFF-n3040: 730.23 ps
NOT-n3043: 733.30 ps
NOT-n3044: 730.23 ps
NAND-n3045: 733.30 ps
NAND-n3046: 730.23 ps
NAND-n3047: 679.53 ps
NAND-n3050: 679.53 ps
NOT-n3053: 679.53 ps
NOT-n3054: 679.53 ps
NAND-n3055: 733.30 ps
NAND-n3058: 730.23 ps
NOT-n3061: 733.30 ps
NOT-n3062: 730.23 ps
BUFF-n3063: 1031.59 ps
BUFF-n3066: 1009.99 ps
NOT-n3069: 1031.59 ps
NOT-n3070: 1009.99 ps
BUFF-n3071: 1031.59 ps
BUFF-n3074: 1009.99 ps
NOT-n3077: 1031.59 ps
NOT-n3078: 1009.99 ps
BUFF-n3079: 1045.35 ps
BUFF-n3082: 1023.58 ps
NOT-n3085: 1045.35 ps
NOT-n3086: 1023.58 ps
BUFF-n3087: 221.98 ps
BUFF-n3090: 200.23 ps
NOT-n3093: 221.98 ps
NOT-n3094: 200.23 ps
BUFF-n3095: 1064.66 ps
BUFF-n3098: 1042.89 ps
NOT-n3101: 1064.66 ps
NOT-n3102: 1042.89 ps
BUFF-n3103: 190.99 ps
BUFF-n3106: 169.24 ps
NOT-n3109: 190.99 ps
NOT-n3110: 169.24 ps
NAND-n3111: 458.00 ps
NAND-n3112: 469.17 ps
NAND-n3113: 458.00 ps
AND-n3116: 448.03 ps
NOT-n3119: 458.00 ps
NOT-n3120: 448.03 ps
BUFF-n3121: 289.92 ps
BUFF-n3124: 404.61 ps
NOT-n3127: 289.92 ps
NOT-n3128: 404.61 ps
NAND-n3129: 289.92 ps
NAND-n3130: 301.09 ps
BUFF-n3131: 419.66 ps
BUFF-n3134: 534.36 ps
NOT-n3137: 419.66 ps
NOT-n3138: 534.36 ps
BUFF-n3139: 161.53 ps
BUFF-n3142: 271.14 ps
NOT-n3145: 161.53 ps
NOT-n3146: 271.14 ps
BUFF-n3147: 424.49 ps
BUFF-n3150: 534.10 ps
NOT-n3153: 424.49 ps
NOT-n3154: 534.10 ps
BUFF-n3155: 178.65 ps
BUFF-n3158: 282.78 ps
NOT-n3161: 178.65 ps
NOT-n3162: 282.78 ps
BUFF-n3163: 445.43 ps
BUFF-n3166: 549.56 ps
NOT-n3169: 445.43 ps
NOT-n3170: 549.56 ps
BUFF-n3171: 175.90 ps
BUFF-n3174: 274.29 ps
NOT-n3177: 175.90 ps
NOT-n3178: 274.29 ps
BUFF-n3179: 469.66 ps
BUFF-n3182: 568.05 ps
NOT-n3185: 469.66 ps
NOT-n3186: 568.05 ps
BUFF-n3187: 326.26 ps
BUFF-n3190: 449.75 ps
NOT-n3193: 326.26 ps
NOT-n3194: 449.75 ps
NAND-n3195: 326.26 ps
NAND-n3196: 337.43 ps
BUFF-n3197: 456.10 ps
BUFF-n3200: 579.60 ps
NOT-n3203: 456.10 ps
NOT-n3204: 579.60 ps
BUFF-n3205: 291.25 ps
BUFF-n3208: 409.66 ps
NOT-n3211: 291.25 ps
NOT-n3212: 409.66 ps
BUFF-n3213: 460.91 ps
BUFF-n3216: 579.33 ps
NOT-n3219: 460.91 ps
NOT-n3220: 579.33 ps
BUFF-n3221: 268.83 ps
BUFF-n3224: 381.76 ps
NOT-n3227: 268.83 ps
NOT-n3228: 381.76 ps
BUFF-n3229: 466.66 ps
BUFF-n3232: 579.60 ps
NOT-n3235: 466.66 ps
NOT-n3236: 579.60 ps
BUFF-n3237: 302.31 ps
BUFF-n3240: 409.50 ps
NOT-n3243: 302.31 ps
NOT-n3244: 409.50 ps
BUFF-n3245: 472.14 ps
BUFF-n3248: 579.33 ps
NOT-n3251: 472.14 ps
NOT-n3252: 579.33 ps
BUFF-n3253: 482.97 ps
BUFF-n3256: 448.03 ps
NOT-n3259: 482.97 ps
NOT-n3260: 448.03 ps
BUFF-n3261: 458.00 ps
BUFF-n3264: 483.63 ps
NOT-n3267: 458.00 ps
NOT-n3268: 483.63 ps
BUFF-n3269: 115.01 ps
NAND-n3272: 289.92 ps
NOT-n3275: 115.01 ps
NOT-n3276: 289.92 ps
NAND-n3277: 202.90 ps
BUFF-n3280: 290.79 ps
NOT-n3283: 202.90 ps
NOT-n3284: 290.79 ps
NAND-n3285: 202.90 ps
NAND-n3286: 214.09 ps
OR-n3287: 162.17 ps
BUFF-n3290: 239.15 ps
NOT-n3293: 162.17 ps
NOT-n3294: 239.15 ps
BUFF-n3295: 367.20 ps
BUFF-n3298: 391.65 ps
NOT-n3301: 367.20 ps
NOT-n3302: 391.65 ps
NAND-n3303: 367.20 ps
NAND-n3304: 378.37 ps
NAND-n3305: 291.25 ps
NAND-n3308: 326.26 ps
NOT-n3311: 291.25 ps
NOT-n3312: 326.26 ps
BUFF-n3313: 268.83 ps
BUFF-n3316: 316.92 ps
NOT-n3319: 268.83 ps
NOT-n3320: 316.92 ps
NAND-n3321: 268.83 ps
NAND-n3322: 280.00 ps
BUFF-n3323: 401.33 ps
BUFF-n3326: 300.25 ps
NOT-n3329: 401.33 ps
NOT-n3330: 300.25 ps
BUFF-n3331: 115.01 ps
BUFF-n3334: 168.20 ps
NOT-n3337: 115.01 ps
NOT-n3338: 168.20 ps
BUFF-n3339: 140.62 ps
BUFF-n3342: 193.82 ps
NOT-n3345: 140.62 ps
NOT-n3346: 193.82 ps
NAND-n3347: 202.90 ps
AND-n3350: 224.81 ps
NOT-n3353: 202.90 ps
NOT-n3354: 224.81 ps
BUFF-n3355: 162.17 ps
BUFF-n3358: 203.65 ps
NOT-n3361: 162.17 ps
NOT-n3362: 203.65 ps
BUFF-n3363: 192.71 ps
BUFF-n3366: 234.20 ps
NOT-n3369: 192.71 ps
NOT-n3370: 234.20 ps
NAND-n3371: 367.20 ps
AND-n3374: 393.97 ps
NOT-n3377: 367.20 ps
NOT-n3378: 393.97 ps
BUFF-n3379: 291.25 ps
BUFF-n3382: 302.31 ps
NOT-n3385: 291.25 ps
NOT-n3386: 302.31 ps
BUFF-n3387: 316.76 ps
BUFF-n3390: 327.82 ps
NOT-n3393: 316.76 ps
NOT-n3394: 327.82 ps
NAND-n3395: 268.83 ps
AND-n3398: 315.61 ps
NOT-n3401: 268.83 ps
NOT-n3402: 315.61 ps
BUFF-n3403: 300.25 ps
BUFF-n3406: 352.89 ps
NOT-n3409: 300.25 ps
NOT-n3410: 352.89 ps
BUFF-n3411: 315.61 ps
BUFF-n3414: 368.25 ps
NOT-n3417: 315.61 ps
NOT-n3418: 368.25 ps
BUFF-n3419: 891.88 ps
AND-n3422: 427.05 ps
NOT-n3425: 891.88 ps
NOT-n3426: 427.05 ps
BUFF-n3427: 216.64 ps
AND-n3430: 166.63 ps
NOT-n3433: 216.64 ps
NOT-n3434: 166.63 ps
NOT-n3435: 192.71 ps
BUFF-n3438: 173.09 ps
NOT-n3441: 192.71 ps
NOT-n3442: 173.09 ps
BUFF-n3443: 282.90 ps
AND-n3446: 304.50 ps
NOT-n3449: 282.90 ps
NOT-n3450: 304.50 ps
NOT-n3451: 315.61 ps
BUFF-n3454: 275.97 ps
NOT-n3457: 315.61 ps
NOT-n3458: 275.97 ps
BUFF-n3459: 427.05 ps
BUFF-n3462: 275.97 ps
NOT-n3465: 427.05 ps
NOT-n3466: 275.97 ps
BUFF-n3467: 282.90 ps
BUFF-n3470: 268.83 ps
NOT-n3473: 282.90 ps
NOT-n3474: 268.83 ps
BUFF-n3475: 302.25 ps
BUFF-n3478: 295.11 ps
NOT-n3481: 302.25 ps
NOT-n3482: 295.11 ps
BUFF-n3483: 275.97 ps
BUFF-n3486: 268.83 ps
NOT-n3489: 275.97 ps
NOT-n3490: 268.83 ps
BUFF-n3491: 375.69 ps
BUFF-n3494: 181.59 ps
NOT-n3497: 375.69 ps
NOT-n3498: 181.59 ps
BUFF-n3499: 367.20 ps
BUFF-n3502: 173.09 ps
NOT-n3505: 367.20 ps
NOT-n3506: 173.09 ps
BUFF-n3507: 254.09 ps
BUFF-n3510: 202.47 ps
NOT-n3513: 254.09 ps
NOT-n3514: 202.47 ps
NAND-n3515: 213.64 ps
NAND-n3516: 202.47 ps
BUFF-n3517: 204.78 ps
NAND-n3520: 202.47 ps
NOT-n3523: 204.78 ps
NOT-n3524: 202.47 ps
BUFF-n3525: 295.11 ps
BUFF-n3528: 202.47 ps
NOT-n3531: 295.11 ps
NOT-n3532: 202.47 ps
BUFF-n3533: 295.11 ps
BUFF-n3536: 202.47 ps
NOT-n3539: 295.11 ps
NOT-n3540: 202.47 ps
BUFF-n3541: 126.76 ps
BUFF-n3544: 178.38 ps
NOT-n3547: 126.76 ps
NOT-n3548: 178.38 ps
BUFF-n3549: 115.01 ps
BUFF-n3552: 166.63 ps
NOT-n3555: 115.01 ps
NOT-n3556: 166.63 ps
BUFF-n3557: 115.01 ps
BUFF-n3560: 268.83 ps
NOT-n3563: 115.01 ps
NOT-n3564: 268.83 ps
BUFF-n3565: 115.01 ps
BUFF-n3568: 268.83 ps
NOT-n3571: 115.01 ps
NOT-n3572: 268.83 ps

Critical path:
INP-n33, NOT-n780, BUFF-n1681, AND-n1746, AND-n1749, OR-n1750, AND-n2079, OR-n2080, BUFF-n2085, AND-n2091, NOR-n2101, AND-n2103, NAND-n2314, NAND-n2315, AND-n2464, BUFF-n2467, NAND-n2526, NAND-n2527, BUFF-n3269, NOT-n3275, NAND-n2539, NAND-n2541, BUFF-n3331, NOT-n3337, NAND-n2547, NAND-n2549, AND-n2659, OR-n2660, AND-n2684, OR-n2690, AND-n2880, BUFF-n3549, NOT-n3555, NAND-n2895, NAND-n2891, NOT-n2892, AND-n2907, OR-n2910, BUFF-n3557, NOT-n3563, NAND-n2920, NAND-n403, AND-n405Circuit delay: 62.50 ps

Gate slacks:
INP-n1: 31.59 ps
INP-n2: 25.57 ps
INP-n3: 6.25 ps
INP-n4: 6.25 ps
INP-n5: 31.06 ps
NAND-n6: 6.25 ps
NAND-n7: 6.25 ps
NAND-n8: 31.59 ps
NAND-n9: 6.25 ps
NAND-n10: 6.25 ps
NAND-n11: 11.88 ps

Critical path:
INP-n3, NAND-n9, NAND-n10, NAND-n6
