Circuit delay: 3456.03 ps

Gate slacks:
NAND-n17185: 577.53 ps
NAND-n17186: 545.85 ps
NAND-n17187: 588.20 ps
NAND-n17188: 532.09 ps
NAND-n17189: 541.12 ps
NAND-n17190: 531.35 ps
NOT-n17191: 531.35 ps
NAND-n17192: 572.08 ps
NAND-n17193: 579.84 ps
NAND-n17194: 572.08 ps
NAND-n17195: 572.08 ps
NAND-n17196: 593.32 ps
NAND-n17197: 559.33 ps
NAND-n17198: 561.26 ps
NAND-n17199: 567.36 ps
NAND-n17200: 562.87 ps
NAND-n17201: 619.03 ps
NAND-n17202: 562.87 ps
NAND-n17203: 562.87 ps
NAND-n17204: 600.77 ps
NAND-n17205: 609.92 ps
NAND-n17206: 561.26 ps
NAND-n17207: 603.18 ps
NAND-n17208: 613.19 ps
NAND-n17209: 638.26 ps
NAND-n17210: 612.00 ps
NOT-n17211: 2816.18 ps
NAND-n17212: 612.00 ps
NAND-n17213: 561.26 ps
NOT-n17214: 581.87 ps
NOT-n17215: 561.26 ps
NAND-n17216: 635.80 ps
NAND-n17217: 666.75 ps
NAND-n17218: 635.80 ps
NAND-n17219: 590.17 ps
NAND-n17220: 590.17 ps
NAND-n17221: 571.97 ps
NAND-n17222: 623.69 ps
NAND-n17223: 566.07 ps
AND-n17224: 523.46 ps
NAND-n17225: 535.12 ps
NAND-n17226: 523.46 ps
AND-n17227: 549.71 ps
NAND-n17228: 567.07 ps
NAND-n17229: 549.71 ps
NAND-n17230: 465.34 ps
NOT-n17231: 754.44 ps
NAND-n17232: 568.42 ps
NAND-n17233: 569.04 ps
NAND-n17234: 569.04 ps
NAND-n17235: 512.51 ps
NAND-n17236: 512.51 ps
NAND-n17237: 465.34 ps
NOT-n17238: 978.36 ps
NAND-n17239: 465.34 ps
NAND-n17240: 513.13 ps
NAND-n17241: 565.58 ps
NAND-n17242: 565.58 ps
NAND-n17243: 565.58 ps
NAND-n17244: 465.34 ps
NOT-n17245: 465.34 ps
NAND-n17246: 559.03 ps
NAND-n17247: 559.03 ps
NAND-n17248: 559.03 ps
NAND-n17249: 570.72 ps
NAND-n17250: 530.14 ps
NAND-n17251: 465.34 ps
NOT-n17252: 465.34 ps
NAND-n17253: 569.75 ps
NAND-n17254: 600.85 ps
NAND-n17255: 575.76 ps
NAND-n17256: 572.48 ps
NAND-n17257: 548.48 ps
NAND-n17258: 465.34 ps
NOT-n17259: 465.34 ps
NAND-n17260: 569.75 ps
NAND-n17261: 547.36 ps
NAND-n17262: 575.76 ps
NAND-n17263: 563.68 ps
NAND-n17264: 535.58 ps
NAND-n17265: 465.34 ps
NOT-n17266: 465.34 ps
NAND-n17267: 586.31 ps
NAND-n17268: 586.31 ps
NAND-n17269: 605.65 ps
NAND-n17270: 586.31 ps
NAND-n17271: 580.29 ps
NAND-n17272: 596.46 ps
NAND-n17273: 465.34 ps
NAND-n17274: 506.94 ps
NAND-n17275: 465.34 ps
NAND-n17276: 509.81 ps
NAND-n17277: 565.35 ps
NAND-n17278: 531.35 ps
NAND-n17279: 465.34 ps
NOT-n17280: 465.34 ps
NAND-n17281: 564.37 ps
NAND-n17282: 581.99 ps
NAND-n17283: 570.38 ps
NAND-n17284: 550.72 ps
NOT-n17285: 2530.29 ps
NAND-n17286: 478.14 ps
NAND-n17287: 568.03 ps
NAND-n17288: 568.03 ps
NAND-n17289: 568.03 ps
NAND-n17290: 579.80 ps
NAND-n17291: 613.19 ps
NAND-n17292: 579.80 ps
NAND-n17293: 585.33 ps
NAND-n17294: 478.14 ps
NAND-n17295: 585.42 ps
NAND-n17296: 585.42 ps
NAND-n17297: 585.42 ps
NAND-n17298: 595.25 ps
NAND-n17299: 561.26 ps
NAND-n17300: 529.56 ps
NAND-n17301: 574.73 ps
NAND-n17302: 613.06 ps
NAND-n17303: 574.73 ps
NAND-n17304: 574.73 ps
AND-n17305: 505.39 ps
NAND-n17306: 522.76 ps
NAND-n17307: 505.39 ps
NAND-n17308: 573.66 ps
NAND-n17309: 583.90 ps
NAND-n17310: 505.40 ps
NAND-n17311: 479.79 ps
NOT-n17312: 479.79 ps
NAND-n17313: 572.68 ps
NAND-n17314: 572.68 ps
NAND-n17315: 572.68 ps
NAND-n17316: 465.34 ps
NAND-n17317: 535.68 ps
NAND-n17318: 479.79 ps
NOT-n17319: 479.79 ps
NAND-n17320: 564.22 ps
NAND-n17321: 517.94 ps
NAND-n17322: 570.23 ps
NAND-n17323: 502.24 ps
NAND-n17324: 534.02 ps
NAND-n17325: 479.79 ps
NAND-n17326: 568.31 ps
NAND-n17327: 568.31 ps
NAND-n17328: 616.56 ps
NAND-n17329: 568.31 ps
NAND-n17330: 534.73 ps
NOT-n17331: 1405.69 ps
NAND-n17332: 496.49 ps
NAND-n17333: 512.87 ps
NAND-n17334: 489.87 ps
NOT-n17335: 489.87 ps
NAND-n17336: 558.29 ps
NAND-n17337: 558.29 ps
NAND-n17338: 558.29 ps
NAND-n17339: 496.49 ps
NAND-n17340: 512.87 ps
NAND-n17341: 489.87 ps
NOT-n17342: 489.87 ps
NAND-n17343: 558.29 ps
NAND-n17344: 608.18 ps
NAND-n17345: 558.29 ps
NAND-n17346: 558.29 ps
NAND-n17347: 496.49 ps
NAND-n17348: 512.87 ps
NAND-n17349: 489.87 ps
NOT-n17350: 489.87 ps
NAND-n17351: 558.29 ps
NAND-n17352: 558.29 ps
NAND-n17353: 558.29 ps
NAND-n17354: 476.34 ps
NOT-n17355: 476.34 ps
NAND-n17356: 547.19 ps
NAND-n17357: 592.84 ps
NAND-n17358: 547.19 ps
NAND-n17359: 547.19 ps
NAND-n17360: 496.49 ps
NAND-n17361: 501.76 ps
NAND-n17362: 476.34 ps
NOT-n17363: 476.34 ps
NAND-n17364: 547.19 ps
NAND-n17365: 547.19 ps
NAND-n17366: 547.19 ps
NAND-n17367: 465.34 ps
NOT-n17368: 465.34 ps
NAND-n17369: 519.34 ps
NAND-n17370: 600.61 ps
NAND-n17371: 519.34 ps
NAND-n17372: 519.34 ps
NAND-n17373: 517.78 ps
NAND-n17374: 478.14 ps
NAND-n17375: 465.34 ps
NOT-n17376: 465.34 ps
NAND-n17377: 528.58 ps
NAND-n17378: 515.67 ps
NAND-n17379: 534.24 ps
NAND-n17380: 574.73 ps
NAND-n17381: 503.90 ps
NAND-n17382: 509.44 ps
NAND-n17383: 465.34 ps
NOT-n17384: 465.34 ps
NAND-n17385: 529.56 ps
NAND-n17386: 529.56 ps
NAND-n17387: 571.97 ps
AND-n17388: 489.72 ps
NAND-n17389: 512.66 ps
NAND-n17390: 489.72 ps
AND-n17391: 554.42 ps
NAND-n17392: 577.37 ps
NAND-n17393: 554.42 ps
NAND-n17394: 605.13 ps
NAND-n17395: 465.01 ps
NAND-n17396: 439.41 ps
NOT-n17397: 439.41 ps
NAND-n17398: 534.68 ps
NAND-n17399: 535.29 ps
NAND-n17400: 535.29 ps
NAND-n17401: 510.95 ps
NAND-n17402: 489.91 ps
NAND-n17403: 439.41 ps
NOT-n17404: 439.41 ps
NAND-n17405: 535.33 ps
NAND-n17406: 535.33 ps
NAND-n17407: 535.33 ps
NAND-n17408: 510.94 ps
NAND-n17409: 489.91 ps
NAND-n17410: 439.41 ps
NOT-n17411: 439.41 ps
NAND-n17412: 535.04 ps
NAND-n17413: 491.56 ps
NAND-n17414: 540.71 ps
NAND-n17415: 519.42 ps
NAND-n17416: 479.79 ps
NAND-n17417: 439.41 ps
NOT-n17418: 439.41 ps
NAND-n17419: 525.26 ps
NAND-n17420: 525.26 ps
NAND-n17421: 525.26 ps
NAND-n17422: 529.87 ps
NAND-n17423: 508.48 ps
NAND-n17424: 439.41 ps
NOT-n17425: 439.41 ps
NAND-n17426: 575.54 ps
NAND-n17427: 578.76 ps
NAND-n17428: 578.76 ps
NAND-n17429: 521.02 ps
NAND-n17430: 533.38 ps
NAND-n17431: 439.41 ps
NOT-n17432: 439.41 ps
NAND-n17433: 575.54 ps
NAND-n17434: 578.76 ps
NAND-n17435: 578.76 ps
NAND-n17436: 521.02 ps
NAND-n17437: 533.38 ps
NAND-n17438: 439.41 ps
NOT-n17439: 439.41 ps
NAND-n17440: 575.54 ps
NAND-n17441: 578.76 ps
NAND-n17442: 578.76 ps
NAND-n17443: 521.02 ps
NAND-n17444: 533.38 ps
NAND-n17445: 439.41 ps
NOT-n17446: 439.41 ps
NAND-n17447: 578.80 ps
NAND-n17448: 578.80 ps
NAND-n17449: 513.77 ps
NAND-n17450: 578.80 ps
NAND-n17451: 476.34 ps
NAND-n17452: 582.24 ps
NAND-n17453: 439.41 ps
NOT-n17454: 439.41 ps
NAND-n17455: 644.79 ps
NAND-n17456: 644.79 ps
NAND-n17457: 482.48 ps
NAND-n17458: 644.79 ps
NAND-n17459: 439.41 ps
NAND-n17460: 477.98 ps
NAND-n17461: 530.86 ps
NOT-n17462: 2739.63 ps
NAND-n17463: 439.41 ps
NOT-n17464: 439.41 ps
NAND-n17465: 530.54 ps
NAND-n17466: 530.54 ps
NAND-n17467: 538.09 ps
NAND-n17468: 530.54 ps
NAND-n17469: 496.49 ps
NAND-n17470: 492.67 ps
NAND-n17471: 439.41 ps
NOT-n17472: 439.41 ps
NAND-n17473: 538.09 ps
NAND-n17474: 556.36 ps
NAND-n17475: 538.09 ps
NAND-n17476: 538.09 ps
NAND-n17477: 496.49 ps
NAND-n17478: 489.67 ps
NAND-n17479: 3012.07 ps
NAND-n17480: 3012.50 ps
NAND-n17481: 2674.86 ps
NAND-n17482: 2669.76 ps
NAND-n17483: 2725.17 ps
NAND-n17484: 2485.27 ps
NAND-n17485: 2480.17 ps
NAND-n17486: 1852.53 ps
NAND-n17487: 1850.48 ps
NAND-n17488: 1910.55 ps
NAND-n17489: 1377.67 ps
NAND-n17490: 1382.48 ps
NAND-n17491: 1055.70 ps
NAND-n17492: 1056.32 ps
NAND-n17493: 1056.32 ps
NAND-n17494: 1372.85 ps
NAND-n17495: 1062.29 ps
NAND-n17496: 1195.70 ps
NAND-n17497: 1062.29 ps
NAND-n17498: 1216.32 ps
NAND-n17499: 1091.38 ps
NAND-n17500: 1227.00 ps
NAND-n17501: 1216.32 ps
NAND-n17502: 1091.38 ps
NAND-n17503: 1348.94 ps
NAND-n17504: 1114.54 ps
NAND-n17505: 1024.40 ps
NAND-n17506: 470.56 ps
NAND-n17507: 1024.40 ps
NAND-n17508: 1526.58 ps
NAND-n17509: 1521.77 ps
NAND-n17510: 1038.52 ps
NAND-n17511: 1038.52 ps
NAND-n17512: 1038.52 ps
NAND-n17513: 961.58 ps
NAND-n17514: 470.56 ps
NAND-n17515: 961.58 ps
NAND-n17516: 1666.21 ps
NAND-n17517: 1671.02 ps
NAND-n17518: 975.69 ps
NAND-n17519: 975.69 ps
NAND-n17520: 975.69 ps
NAND-n17521: 898.75 ps
NAND-n17522: 470.56 ps
NAND-n17523: 898.75 ps
NAND-n17524: 867.93 ps
NAND-n17525: 867.93 ps
NAND-n17526: 867.93 ps
NAND-n17527: 790.99 ps
NAND-n17528: 470.56 ps
NAND-n17529: 790.99 ps
NAND-n17530: 2005.85 ps
NAND-n17531: 850.04 ps
NAND-n17532: 850.04 ps
NAND-n17533: 850.04 ps
NAND-n17534: 2100.82 ps
NAND-n17535: 818.04 ps
NAND-n17536: 470.56 ps
NAND-n17537: 818.04 ps
NAND-n17538: 787.21 ps
NAND-n17539: 787.21 ps
NAND-n17540: 787.21 ps
NAND-n17541: 2195.23 ps
NAND-n17542: 2200.33 ps
NAND-n17543: 755.21 ps
NAND-n17544: 470.56 ps
NAND-n17545: 755.21 ps
NAND-n17546: 724.39 ps
NAND-n17547: 724.39 ps
NAND-n17548: 724.39 ps
NAND-n17549: 2385.72 ps
NAND-n17550: 692.39 ps
NAND-n17551: 470.56 ps
NAND-n17552: 692.39 ps
NAND-n17553: 661.57 ps
NAND-n17554: 661.57 ps
NAND-n17555: 661.57 ps
NAND-n17556: 629.57 ps
NAND-n17557: 470.56 ps
NAND-n17558: 629.57 ps
NAND-n17559: 598.74 ps
NAND-n17560: 598.74 ps
NAND-n17561: 598.74 ps
NAND-n17562: 2665.17 ps
NAND-n17563: 566.74 ps
NAND-n17564: 470.56 ps
NAND-n17565: 566.74 ps
NAND-n17566: 580.86 ps
NAND-n17567: 580.86 ps
NAND-n17568: 579.89 ps
NAND-n17569: 580.86 ps
NAND-n17570: 567.36 ps
NAND-n17571: 585.41 ps
NAND-n17572: 567.36 ps
NAND-n17573: 2917.19 ps
NAND-n17574: 575.23 ps
NAND-n17575: 575.23 ps
NAND-n17576: 575.23 ps
NAND-n17577: 526.90 ps
NAND-n17578: 521.44 ps
NAND-n17579: 526.90 ps
NAND-n17580: 3108.20 ps
NAND-n17581: 605.43 ps
NAND-n17582: 605.43 ps
NAND-n17583: 485.63 ps
NAND-n17584: 605.43 ps
NAND-n17585: 3210.24 ps
NAND-n17586: 593.82 ps
NAND-n17587: 470.56 ps
NAND-n17588: 593.82 ps
NAND-n17589: 563.00 ps
NAND-n17590: 563.00 ps
NAND-n17591: 563.00 ps
NAND-n17592: 3305.70 ps
NAND-n17593: 3311.77 ps
NAND-n17594: 530.99 ps
NAND-n17595: 470.56 ps
NAND-n17596: 530.99 ps
NAND-n17597: 500.17 ps
NAND-n17598: 530.13 ps
NAND-n17599: 500.17 ps
NAND-n17600: 500.17 ps
NAND-n17601: 465.34 ps
NAND-n17602: 3471.46 ps
NAND-n17603: 471.61 ps
AND-n17604: 3491.62 ps
NAND-n17605: 3491.62 ps
NAND-n17606: 3509.28 ps
NAND-n17607: 479.06 ps
NAND-n17608: 485.33 ps
NAND-n17609: 465.34 ps
NAND-n17610: 551.88 ps
NAND-n17611: 639.37 ps
NAND-n17612: 639.37 ps
NAND-n17613: 683.78 ps
NAND-n17614: 714.26 ps
NAND-n17615: 714.26 ps
NAND-n17616: 714.26 ps
NAND-n17617: 806.07 ps
NAND-n17618: 757.13 ps
NAND-n17619: 762.78 ps
NAND-n17620: 806.07 ps
NAND-n17621: 806.07 ps
NAND-n17622: 920.47 ps
NAND-n17623: 920.47 ps
NAND-n17624: 968.17 ps
NAND-n17625: 968.17 ps
NAND-n17626: 1167.80 ps
NAND-n17627: 1175.40 ps
NAND-n17628: 1257.70 ps
NAND-n17629: 1267.12 ps
NAND-n17630: 1324.68 ps
NAND-n17631: 1334.10 ps
AND-n17632: 2445.86 ps
NAND-n17633: 2461.11 ps
NAND-n17634: 2445.86 ps
NAND-n17635: 2445.86 ps
NAND-n17636: 2457.47 ps
NOT-n17637: 714.26 ps
NAND-n17638: 465.34 ps
NAND-n17639: 3504.98 ps
NOT-n17640: 1357.99 ps
NOT-n17641: 2259.08 ps
NOT-n17642: 2477.45 ps
NOT-n17643: 2209.69 ps
NOT-n17644: 2344.68 ps
NOT-n17645: 2326.76 ps
NOT-n17646: 1147.20 ps
NOT-n17647: 2304.13 ps
NOT-n17648: 1167.80 ps
NOT-n17649: 2152.26 ps
NOT-n17650: 2434.00 ps
NOT-n17651: 1123.43 ps
NOT-n17652: 2543.39 ps
NOT-n17653: 2675.90 ps
NOT-n17654: 987.51 ps
NOT-n17655: 2571.43 ps
NOT-n17656: 1797.83 ps
NOT-n17657: 1018.20 ps
NOT-n17658: 1669.26 ps
NOT-n17659: 2673.22 ps
NOT-n17660: 905.88 ps
NOT-n17661: 2797.28 ps
NOT-n17662: 1460.80 ps
NOT-n17663: 2788.87 ps
NOT-n17664: 851.37 ps
NOT-n17665: 1236.60 ps
NOT-n17666: 3039.53 ps
NOT-n17667: 717.90 ps
NOT-n17668: 1065.04 ps
NOT-n17669: 3038.37 ps
NOT-n17670: 3139.31 ps
NOT-n17671: 685.75 ps
NOT-n17672: 901.70 ps
NOT-n17673: 3210.68 ps
NOT-n17674: 3250.39 ps
NOT-n17675: 3359.41 ps
NOT-n17676: 477.81 ps
NAND-n17677: 612.63 ps
NOT-n17678: 2965.78 ps
NOT-n17679: 596.26 ps
NOT-n17680: 788.83 ps
NOT-n17681: 938.82 ps
NOT-n17682: 2606.37 ps
NOT-n17683: 2488.16 ps
NOT-n17684: 895.22 ps
NOT-n17685: 987.51 ps
NOT-n17686: 1012.18 ps
NOT-n17687: 2389.14 ps
NOT-n17688: 1151.55 ps
NOT-n17689: 1123.43 ps
NOT-n17690: 2276.07 ps
NOT-n17691: 1161.31 ps
NOT-n17692: 1161.31 ps
NOT-n17693: 2143.26 ps
NOT-n17694: 1284.53 ps
NOT-n17695: 1351.77 ps
NOT-n17696: 1254.64 ps
NOT-n17697: 2047.77 ps
NOT-n17698: 778.97 ps
NOT-n17699: 2740.86 ps
NOT-n17700: 561.26 ps
NOT-n17701: 2939.29 ps
NOT-n17702: 2679.45 ps
NOT-n17703: 672.77 ps
NOT-n17704: 2593.99 ps
NOT-n17705: 944.71 ps
NOT-n17706: 2429.01 ps
NOT-n17707: 870.69 ps
NOT-n17708: 955.34 ps
NOT-n17709: 2355.48 ps
NOT-n17710: 1095.56 ps
NOT-n17711: 1095.56 ps
NOT-n17712: 2232.77 ps
NOT-n17713: 1160.15 ps
NOT-n17714: 1147.20 ps
NOT-n17715: 2101.95 ps
NOT-n17716: 1215.92 ps
NOT-n17717: 1215.92 ps
NOT-n17718: 1993.20 ps
NOT-n17719: 1276.43 ps
NOT-n17720: 1268.98 ps
NOT-n17721: 612.00 ps
NOT-n17722: 2509.37 ps
NOT-n17723: 735.92 ps
NOT-n17724: 868.09 ps
NOT-n17725: 834.49 ps
NOT-n17726: 2407.58 ps
NOT-n17727: 991.82 ps
NOT-n17728: 2151.81 ps
NOT-n17729: 1095.56 ps
NOT-n17730: 1122.09 ps
NOT-n17731: 1912.97 ps
NOT-n17732: 1241.39 ps
NOT-n17733: 1334.33 ps
NOT-n17734: 1215.42 ps
NOT-n17735: 1812.04 ps
NOT-n17736: 1161.31 ps
NOT-n17737: 1058.01 ps
NOT-n17738: 2008.47 ps
NAND-n17739: 596.26 ps
NOT-n17740: 2738.22 ps
NOT-n17741: 596.26 ps
NOT-n17742: 2761.31 ps
NOT-n17743: 2707.29 ps
NOT-n17744: 596.26 ps
NOT-n17745: 656.72 ps
NOT-n17746: 2492.16 ps
NOT-n17747: 2333.96 ps
NOT-n17748: 735.92 ps
NOT-n17749: 857.26 ps
NOT-n17750: 837.92 ps
NOT-n17751: 2232.18 ps
NOT-n17752: 2089.76 ps
NOT-n17753: 887.00 ps
NOT-n17754: 1094.73 ps
NOT-n17755: 1858.41 ps
NOT-n17756: 1176.70 ps
NOT-n17757: 1309.48 ps
NOT-n17758: 1223.76 ps
NOT-n17759: 1176.70 ps
NOT-n17760: 1757.48 ps
NOT-n17761: 1094.73 ps
NOT-n17762: 1031.78 ps
NOT-n17763: 1980.41 ps
NOT-n17764: 1059.58 ps
NOT-n17765: 2813.97 ps
NOT-n17766: 505.53 ps
NOT-n17767: 628.04 ps
NOT-n17768: 2542.21 ps
NOT-n17769: 600.77 ps
NOT-n17770: 648.41 ps
NOT-n17771: 741.03 ps
NOT-n17772: 2301.61 ps
NOT-n17773: 2232.44 ps
NOT-n17774: 888.57 ps
NOT-n17775: 2075.69 ps
NOT-n17776: 1070.96 ps
NOT-n17777: 1054.70 ps
NOT-n17778: 1814.09 ps
NOT-n17779: 1095.23 ps
NOT-n17780: 1689.61 ps
NOT-n17781: 1176.70 ps
NOT-n17782: 1308.76 ps
NOT-n17783: 1190.98 ps
NOT-n17784: 1591.09 ps
NOT-n17785: 1094.73 ps
NOT-n17786: 1909.56 ps
NOT-n17787: 887.00 ps
NOT-n17788: 827.79 ps
NOT-n17789: 2203.50 ps
NOT-n17790: 530.86 ps
NOT-n17791: 550.72 ps
NOT-n17792: 2472.94 ps
NOT-n17793: 2316.59 ps
NOT-n17794: 741.03 ps
NOT-n17795: 2125.71 ps
NOT-n17796: 2082.04 ps
NOT-n17797: 827.42 ps
NOT-n17798: 2025.95 ps
NOT-n17799: 935.87 ps
NOT-n17800: 888.57 ps
NOT-n17801: 1887.17 ps
NOT-n17802: 1078.12 ps
NOT-n17803: 1658.89 ps
NOT-n17804: 1136.24 ps
NOT-n17805: 1261.92 ps
NOT-n17806: 1190.98 ps
NOT-n17807: 1136.24 ps
NOT-n17808: 1534.11 ps
NOT-n17809: 1078.12 ps
NOT-n17810: 1785.47 ps
NOT-n17811: 1027.91 ps
NOT-n17812: 2652.94 ps
NOT-n17813: 567.36 ps
NOT-n17814: 765.53 ps
NOT-n17815: 2091.65 ps
NOT-n17816: 760.67 ps
NOT-n17817: 1954.40 ps
NOT-n17818: 746.14 ps
NOT-n17819: 870.59 ps
NOT-n17820: 847.37 ps
NOT-n17821: 915.82 ps
NOT-n17822: 1691.97 ps
NOT-n17823: 872.12 ps
NOT-n17824: 1603.21 ps
NOT-n17825: 1070.10 ps
NOT-n17826: 1467.97 ps
NOT-n17827: 1149.85 ps
NOT-n17828: 1220.41 ps
NOT-n17829: 1361.80 ps
NOT-n17830: 1078.12 ps
NOT-n17831: 630.83 ps
NOT-n17832: 802.30 ps
NOT-n17833: 903.61 ps
NOT-n17834: 923.85 ps
NOT-n17835: 1518.23 ps
NOT-n17836: 1067.43 ps
NOT-n17837: 1307.53 ps
NOT-n17838: 1083.71 ps
NOT-n17839: 1019.45 ps
NOT-n17840: 1417.32 ps
NOT-n17841: 1904.00 ps
NOT-n17842: 722.04 ps
NOT-n17843: 3182.06 ps
NOT-n17844: 1776.21 ps
NOT-n17845: 2213.67 ps
NOT-n17846: 1981.29 ps
NOT-n17847: 1860.20 ps
NOT-n17848: 1637.75 ps
NOT-n17849: 908.33 ps
NOT-n17850: 1459.08 ps
NOT-n17851: 847.37 ps
NOT-n17852: 964.86 ps
NOT-n17853: 1362.73 ps
NOT-n17854: 964.86 ps
NOT-n17855: 1033.05 ps
NOT-n17856: 1256.55 ps
NOT-n17857: 2071.78 ps
NOT-n17858: 2228.49 ps
NOT-n17859: 2042.48 ps
NOT-n17860: 563.86 ps
NOT-n17861: 1906.40 ps
NOT-n17862: 642.25 ps
NOT-n17863: 691.25 ps
NOT-n17864: 771.30 ps
NOT-n17865: 1569.77 ps
NOT-n17866: 864.93 ps
NOT-n17867: 1321.72 ps
NOT-n17868: 923.85 ps
NOT-n17869: 978.46 ps
NOT-n17870: 1202.29 ps
NOT-n17871: 1431.75 ps
NOT-n17872: 807.97 ps
NOT-n17873: 2173.13 ps
NOT-n17874: 2062.98 ps
NOT-n17875: 1967.45 ps
NOT-n17876: 1871.01 ps
NOT-n17877: 1625.94 ps
NOT-n17878: 755.90 ps
NOT-n17879: 826.58 ps
NOT-n17880: 1394.29 ps
NOT-n17881: 789.03 ps
NOT-n17882: 872.70 ps
NOT-n17883: 1250.93 ps
NOT-n17884: 847.37 ps
NOT-n17885: 937.45 ps
NOT-n17886: 1160.68 ps
NOT-n17887: 603.98 ps
NOT-n17888: 1897.23 ps
NOT-n17889: 598.87 ps
NOT-n17890: 1699.87 ps
NOT-n17891: 568.64 ps
NOT-n17892: 1558.95 ps
NOT-n17893: 675.36 ps
NOT-n17894: 1460.05 ps
NOT-n17895: 710.22 ps
NOT-n17896: 811.83 ps
NOT-n17897: 1189.02 ps
NOT-n17898: 761.75 ps
NOT-n17899: 1071.18 ps
NOT-n17900: 1849.96 ps
NOT-n17901: 1705.51 ps
NOT-n17902: 565.76 ps
NOT-n17903: 1529.77 ps
NOT-n17904: 542.92 ps
NOT-n17905: 1382.97 ps
NOT-n17906: 755.86 ps
NOT-n17907: 1273.86 ps
NOT-n17908: 747.61 ps
NOT-n17909: 1135.84 ps
NOT-n17910: 727.09 ps
NOT-n17911: 804.45 ps
NOT-n17912: 1028.28 ps
NOT-n17913: 570.25 ps
NOT-n17914: 1542.60 ps
NOT-n17915: 610.83 ps
NOT-n17916: 616.73 ps
NOT-n17917: 1228.88 ps
NOT-n17918: 721.79 ps
NOT-n17919: 1104.36 ps
NOT-n17920: 946.74 ps
NOT-n17921: 553.35 ps
NOT-n17922: 543.40 ps
NOT-n17923: 542.92 ps
NOT-n17924: 726.24 ps
NOT-n17925: 942.36 ps
NOT-n17926: 1514.52 ps
NOT-n17927: 1017.87 ps
NOT-n17928: 696.17 ps
NOT-n17929: 899.70 ps
NOT-n17930: 543.30 ps
NOT-n17931: 997.41 ps
NOT-n17932: 847.98 ps
NOT-n17933: 1466.21 ps
NOT-n17934: 1311.27 ps
NOT-n17935: 944.06 ps
NOT-n17936: 823.51 ps
NOT-n17937: 1898.54 ps
NOT-n17938: 1596.41 ps
NOT-n17939: 534.73 ps
NOT-n17940: 574.42 ps
NOT-n17941: 548.87 ps
NOT-n17942: 940.24 ps
NOT-n17943: 785.49 ps
NOT-n17944: 533.63 ps
NOT-n17945: 951.31 ps
NOT-n17946: 734.98 ps
NOT-n17947: 543.88 ps
NOT-n17948: 1086.92 ps
NOT-n17949: 542.30 ps
NOT-n17950: 919.52 ps
NOT-n17951: 745.88 ps
NOT-n17952: 465.34 ps
NOT-n17953: 893.02 ps
NOT-n17954: 755.64 ps
NOT-n17955: 882.19 ps
NOT-n17956: 465.34 ps
NOT-n17957: 715.52 ps
NOT-n17958: 880.94 ps
NOT-n17959: 465.34 ps
NOT-n17960: 688.30 ps
NOT-n17961: 840.55 ps
NOT-n17962: 666.24 ps
NOT-n17963: 686.57 ps
NOT-n17964: 631.47 ps
NOT-n17965: 2926.01 ps
NOT-n17966: 1443.49 ps
NOT-n17967: 1882.39 ps
NOT-n17968: 2019.02 ps
NOT-n17969: 1506.75 ps
NOT-n17970: 2699.22 ps
NOT-n17971: 1983.30 ps
NOT-n17972: 1353.90 ps
NOT-n17973: 2139.04 ps
NOT-n17974: 2653.59 ps
NOT-n17975: 1302.78 ps
NOT-n17976: 1333.22 ps
NOT-n17977: 1350.32 ps
NOT-n17978: 1316.49 ps
NOT-n17979: 1254.04 ps
NOT-n17980: 1394.70 ps
NOT-n17981: 1359.54 ps
NOT-n17982: 1340.11 ps
NOT-n17983: 1301.64 ps
NOT-n17984: 1480.03 ps
NOT-n17985: 1367.28 ps
NOT-n17986: 1328.80 ps
NOT-n17987: 1497.81 ps
NOT-n17988: 1359.39 ps
NOT-n17989: 1623.90 ps
NOT-n17990: 814.38 ps
NOT-n17991: 1114.54 ps
NAND-n17992: 3257.21 ps
NAND-n17993: 3256.92 ps
NOT-n17994: 1552.38 ps
NAND-n17995: 1669.64 ps
NAND-n17996: 1669.93 ps
NOT-n17997: 1669.64 ps
NAND-n17998: 1669.64 ps
NOT-n17999: 1616.47 ps
NOT-n18000: 1400.07 ps
NAND-n18001: 1517.62 ps
NAND-n18002: 1517.33 ps
NOT-n18003: 1517.33 ps
NAND-n18004: 1656.19 ps
NAND-n18005: 1656.19 ps
NOT-n18006: 1596.02 ps
NAND-n18007: 1517.33 ps
NOT-n18008: 1518.18 ps
NAND-n18009: 1515.51 ps
NAND-n18010: 1515.22 ps
NOT-n18011: 1515.22 ps
NOT-n18012: 1443.49 ps
NAND-n18013: 1443.49 ps
NAND-n18014: 1443.49 ps
NAND-n18015: 1452.64 ps
NOT-n18016: 1527.13 ps
NOT-n18017: 1359.39 ps
NAND-n18018: 1377.90 ps
NOT-n18019: 1387.66 ps
NAND-n18020: 1484.92 ps
NAND-n18021: 1484.63 ps
NOT-n18022: 1484.63 ps
NOT-n18023: 1328.80 ps
NAND-n18024: 1328.80 ps
NAND-n18025: 1328.80 ps
NOT-n18026: 1328.80 ps
NOT-n18027: 1471.75 ps
NOT-n18028: 1484.86 ps
NAND-n18029: 1359.39 ps
NOT-n18030: 1415.07 ps
NOT-n18031: 1357.01 ps
NAND-n18032: 1344.06 ps
NOT-n18033: 1360.49 ps
NAND-n18034: 1444.27 ps
NAND-n18035: 1443.98 ps
NOT-n18036: 1457.47 ps
NOT-n18037: 1301.64 ps
