Circuit delay: 3219.76 ps

Gate slacks:
NAND-n5089: 2789.88 ps
NAND-n5090: 2862.30 ps
NAND-n5091: 2789.88 ps
NAND-n5092: 2789.88 ps
NAND-n5093: 2789.88 ps
NAND-n5094: 2841.38 ps
NAND-n5095: 2841.38 ps
NAND-n5096: 2862.30 ps
NAND-n5097: 2841.38 ps
NAND-n5098: 2841.38 ps
NAND-n5099: 2841.38 ps
NAND-n5100: 2861.19 ps
NAND-n5101: 2874.62 ps
NAND-n5102: 2861.19 ps
NAND-n5103: 2861.19 ps
NAND-n5104: 2874.62 ps
NAND-n5105: 2861.19 ps
NAND-n5106: 2847.33 ps
AND-n5107: 2847.33 ps
NAND-n5108: 2862.30 ps
NAND-n5109: 2847.33 ps
AND-n5110: 2847.33 ps
NAND-n5111: 2847.33 ps
NAND-n5112: 2861.19 ps
NAND-n5113: 2868.65 ps
NAND-n5114: 2861.19 ps
NAND-n5115: 2861.19 ps
NAND-n5116: 2868.65 ps
NAND-n5117: 2861.19 ps
NAND-n5118: 2861.19 ps
NAND-n5119: 2914.33 ps
NAND-n5120: 2861.19 ps
NAND-n5121: 2861.19 ps
NAND-n5122: 2914.33 ps
NAND-n5123: 2861.19 ps
NAND-n5124: 2861.19 ps
AND-n5125: 2886.25 ps
NAND-n5126: 2861.19 ps
NAND-n5127: 2861.19 ps
AND-n5128: 2886.25 ps
NAND-n5129: 2861.19 ps
NAND-n5130: 2861.19 ps
NAND-n5131: 2914.00 ps
NAND-n5132: 2861.19 ps
NAND-n5133: 2861.19 ps
NAND-n5134: 2914.00 ps
NAND-n5135: 2861.19 ps
NAND-n5136: 2861.19 ps
NAND-n5137: 2959.69 ps
NAND-n5138: 2861.19 ps
NAND-n5139: 2861.19 ps
NAND-n5140: 2959.69 ps
NAND-n5141: 2861.19 ps
NAND-n5142: 2861.19 ps
AND-n5143: 2971.15 ps
NAND-n5144: 2861.19 ps
NAND-n5145: 2861.19 ps
AND-n5146: 2971.15 ps
NAND-n5147: 2861.19 ps
NAND-n5148: 2861.19 ps
NAND-n5149: 2998.90 ps
NAND-n5150: 2861.19 ps
NAND-n5151: 2861.19 ps
NAND-n5152: 2998.90 ps
NAND-n5153: 2861.19 ps
NAND-n5154: 2861.19 ps
AND-n5155: 3000.93 ps
NAND-n5156: 2861.19 ps
NAND-n5157: 2861.19 ps
AND-n5158: 3000.93 ps
NAND-n5159: 2861.19 ps
NAND-n5160: 2861.19 ps
NAND-n5161: 3028.68 ps
NAND-n5162: 2861.19 ps
NAND-n5163: 2861.19 ps
NAND-n5164: 3028.68 ps
NAND-n5165: 2861.19 ps
NAND-n5166: 2861.19 ps
NAND-n5167: 3040.61 ps
NAND-n5168: 2861.19 ps
NAND-n5169: 2861.19 ps
NAND-n5170: 3040.61 ps
NAND-n5171: 2861.19 ps
NAND-n5172: 2861.19 ps
AND-n5173: 3069.43 ps
NAND-n5174: 2861.19 ps
NAND-n5175: 2861.19 ps
AND-n5176: 3069.43 ps
NAND-n5177: 2861.19 ps
NAND-n5178: 2861.19 ps
NAND-n5179: 3128.81 ps
NAND-n5180: 2861.19 ps
NAND-n5181: 2861.19 ps
NAND-n5182: 3128.81 ps
NAND-n5183: 2861.19 ps
NAND-n5184: 2861.19 ps
NAND-n5185: 3163.90 ps
NAND-n5186: 2861.19 ps
NAND-n5187: 2861.19 ps
NAND-n5188: 3163.90 ps
NAND-n5189: 2861.19 ps
NOT-n5190: 655.92 ps
NAND-n5191: 567.97 ps
NAND-n5192: 655.92 ps
NAND-n5193: 667.12 ps
NAND-n5194: 3093.81 ps
NAND-n5195: 3141.49 ps
NAND-n5196: 3118.28 ps
NAND-n5197: 567.97 ps
NAND-n5198: 567.97 ps
NAND-n5199: 622.47 ps
NAND-n5200: 645.37 ps
NAND-n5201: 2876.94 ps
NAND-n5202: 3108.35 ps
NAND-n5203: 2923.04 ps
NAND-n5204: 2415.79 ps
NAND-n5205: 2411.17 ps
NAND-n5206: 2618.74 ps
NAND-n5207: 2411.17 ps
NAND-n5208: 2791.56 ps
NAND-n5209: 2664.64 ps
NAND-n5210: 2791.56 ps
NAND-n5211: 2412.21 ps
NAND-n5212: 2412.21 ps
NAND-n5213: 2458.58 ps
NAND-n5214: 2412.21 ps
NAND-n5215: 795.58 ps
NAND-n5216: 2150.66 ps
NAND-n5217: 2043.97 ps
NAND-n5218: 2581.56 ps
NAND-n5219: 2043.97 ps
NAND-n5220: 2482.42 ps
AND-n5221: 462.05 ps
NAND-n5222: 2388.86 ps
NAND-n5223: 2384.24 ps
NAND-n5224: 2591.81 ps
NAND-n5225: 2384.24 ps
NAND-n5226: 1064.19 ps
NAND-n5227: 2411.70 ps
NAND-n5228: 2373.85 ps
NAND-n5229: 2614.65 ps
NAND-n5230: 2373.85 ps
NAND-n5231: 710.52 ps
NAND-n5232: 2415.49 ps
NAND-n5233: 2410.87 ps
NAND-n5234: 2618.44 ps
NAND-n5235: 2410.87 ps
NAND-n5236: 1318.90 ps
NAND-n5237: 2388.86 ps
NAND-n5238: 2384.24 ps
NAND-n5239: 2591.81 ps
NAND-n5240: 2384.24 ps
NAND-n5241: 874.98 ps
NAND-n5242: 2285.09 ps
NAND-n5243: 2231.88 ps
NAND-n5244: 2614.71 ps
NAND-n5245: 2231.88 ps
NAND-n5246: 625.46 ps
NAND-n5247: 2388.86 ps
NAND-n5248: 2384.24 ps
NAND-n5249: 2591.81 ps
NAND-n5250: 2384.24 ps
AND-n5251: 802.04 ps
NAND-n5252: 2373.71 ps
NAND-n5253: 2284.88 ps
NAND-n5254: 2614.50 ps
NAND-n5255: 2284.88 ps
NAND-n5256: 619.46 ps
NAND-n5257: 2818.83 ps
NAND-n5258: 2647.21 ps
NAND-n5259: 2584.27 ps
NAND-n5260: 1366.74 ps
NAND-n5261: 2388.86 ps
NAND-n5262: 2384.24 ps
NAND-n5263: 2591.81 ps
NAND-n5264: 2384.24 ps
NAND-n5265: 984.96 ps
NAND-n5266: 2415.49 ps
NAND-n5267: 2410.87 ps
NAND-n5268: 2618.44 ps
NAND-n5269: 2410.87 ps
NAND-n5270: 1179.64 ps
NAND-n5271: 2231.81 ps
NAND-n5272: 2150.95 ps
NAND-n5273: 2614.65 ps
NAND-n5274: 2150.95 ps
NAND-n5275: 535.08 ps
NAND-n5276: 2415.79 ps
NAND-n5277: 2411.17 ps
NAND-n5278: 2618.74 ps
NAND-n5279: 2411.17 ps
AND-n5280: 716.82 ps
NAND-n5281: 2388.86 ps
NAND-n5282: 2384.24 ps
NAND-n5283: 2591.81 ps
NAND-n5284: 2384.24 ps
NAND-n5285: 1115.72 ps
NAND-n5286: 2415.79 ps
NAND-n5287: 2411.17 ps
NAND-n5288: 2618.74 ps
NAND-n5289: 2411.17 ps
NAND-n5290: 744.06 ps
NAND-n5291: 2230.21 ps
NAND-n5292: 2105.75 ps
NAND-n5293: 2618.92 ps
NAND-n5294: 2105.75 ps
NAND-n5295: 489.29 ps
NAND-n5296: 2388.86 ps
NAND-n5297: 2384.24 ps
NAND-n5298: 2591.81 ps
NAND-n5299: 2384.24 ps
NAND-n5300: 829.28 ps
NAND-n5301: 2378.23 ps
NAND-n5302: 2197.07 ps
NAND-n5303: 2613.99 ps
NAND-n5304: 2197.07 ps
AND-n5305: 592.22 ps
NAND-n5306: 2415.49 ps
NAND-n5307: 2410.87 ps
NAND-n5308: 2618.44 ps
NAND-n5309: 2410.87 ps
NAND-n5310: 1366.13 ps
NAND-n5311: 2388.86 ps
NAND-n5312: 2384.24 ps
NAND-n5313: 2591.81 ps
NAND-n5314: 2384.24 ps
NAND-n5315: 1030.65 ps
NAND-n5316: 2043.97 ps
NAND-n5317: 2191.02 ps
NAND-n5318: 2509.94 ps
NAND-n5319: 2043.97 ps
NAND-n5320: 512.39 ps
NAND-n5321: 2412.12 ps
NAND-n5322: 2379.31 ps
NAND-n5323: 2615.07 ps
NAND-n5324: 2379.31 ps
NAND-n5325: 665.16 ps
NAND-n5326: 2415.49 ps
NAND-n5327: 2410.87 ps
NAND-n5328: 2618.44 ps
NAND-n5329: 2410.87 ps
AND-n5330: 1193.72 ps
NAND-n5331: 2388.86 ps
NAND-n5332: 2384.24 ps
NAND-n5333: 2591.81 ps
NAND-n5334: 2384.24 ps
NAND-n5335: 920.34 ps
NAND-n5336: 2197.07 ps
NAND-n5337: 2229.63 ps
NAND-n5338: 2613.99 ps
NAND-n5339: 2197.07 ps
NAND-n5340: 585.76 ps
NAND-n5341: 2415.79 ps
NAND-n5342: 2411.17 ps
NAND-n5343: 2618.74 ps
NAND-n5344: 2411.17 ps
NAND-n5345: 835.27 ps
NAND-n5346: 2105.48 ps
NAND-n5347: 2007.15 ps
NAND-n5348: 2541.03 ps
NAND-n5349: 2007.15 ps
NAND-n5350: 495.07 ps
NAND-n5351: 2388.86 ps
NAND-n5352: 2384.24 ps
NAND-n5353: 2591.81 ps
NAND-n5354: 2384.24 ps
AND-n5355: 1036.96 ps
NAND-n5356: 3177.09 ps
NAND-n5357: 3177.09 ps
NAND-n5358: 1807.74 ps
NOT-n5359: 1807.74 ps
NAND-n5360: 1807.74 ps
NAND-n5361: 2104.21 ps
NAND-n5362: 2104.21 ps
NOT-n5363: 2307.65 ps
NAND-n5364: 2259.59 ps
AND-n5365: 2589.76 ps
NOT-n5366: 2589.76 ps
NAND-n5367: 2114.09 ps
NAND-n5368: 2114.09 ps
NAND-n5369: 2473.10 ps
NAND-n5370: 2458.58 ps
NAND-n5371: 2550.16 ps
NOT-n5372: 2552.74 ps
NOT-n5373: 3152.87 ps
NOT-n5374: 1367.39 ps
NOT-n5375: 1337.69 ps
NOT-n5376: 1277.34 ps
NOT-n5377: 1206.57 ps
NOT-n5378: 1276.76 ps
NOT-n5379: 1205.68 ps
NOT-n5380: 1170.29 ps
NOT-n5381: 1188.37 ps
NOT-n5382: 1154.36 ps
NOT-n5383: 1146.01 ps
NOT-n5384: 1173.58 ps
NOT-n5385: 1138.63 ps
NOT-n5386: 1089.37 ps
NOT-n5387: 1076.90 ps
NOT-n5388: 1092.73 ps
NOT-n5389: 1119.62 ps
NOT-n5390: 1073.46 ps
NOT-n5391: 1095.67 ps
NOT-n5392: 1097.90 ps
NOT-n5393: 989.67 ps
NAND-n5394: 685.41 ps
NAND-n5395: 915.53 ps
NAND-n5396: 756.84 ps
NAND-n5397: 801.83 ps
NAND-n5398: 1001.52 ps
NAND-n5399: 1206.45 ps
NAND-n5400: 760.58 ps
NAND-n5401: 805.57 ps
NAND-n5402: 989.67 ps
NAND-n5403: 1003.93 ps
NAND-n5404: 1138.63 ps
NAND-n5405: 1153.16 ps
NAND-n5406: 1276.76 ps
NAND-n5407: 1290.89 ps
NAND-n5408: 1173.58 ps
NAND-n5409: 1187.90 ps
NAND-n5410: 655.92 ps
NAND-n5411: 818.46 ps
NAND-n5412: 697.12 ps
NAND-n5413: 919.93 ps
NAND-n5414: 1095.67 ps
NAND-n5415: 1109.84 ps
NAND-n5416: 1154.36 ps
NAND-n5417: 1168.39 ps
NAND-n5418: 1146.01 ps
NAND-n5419: 1160.27 ps
NAND-n5420: 1076.90 ps
NAND-n5421: 1091.36 ps
NAND-n5422: 1092.73 ps
NAND-n5423: 1106.77 ps
NAND-n5424: 1367.39 ps
NAND-n5425: 1380.55 ps
NAND-n5426: 1337.69 ps
NAND-n5427: 1350.33 ps
NAND-n5428: 1119.62 ps
NAND-n5429: 1133.66 ps
NAND-n5430: 1073.46 ps
NAND-n5431: 1088.56 ps
NAND-n5432: 1170.29 ps
NAND-n5433: 1185.40 ps
NAND-n5434: 1188.37 ps
NAND-n5435: 1202.41 ps
NAND-n5436: 1089.37 ps
NAND-n5437: 1103.50 ps
NAND-n5438: 1277.34 ps
NAND-n5439: 1291.60 ps
NAND-n5440: 1206.57 ps
NAND-n5441: 1221.58 ps
NAND-n5442: 1205.68 ps
NAND-n5443: 1219.85 ps
NAND-n5444: 1097.90 ps
NAND-n5445: 1110.98 ps
NAND-n5446: 829.49 ps
NAND-n5447: 1016.46 ps
NAND-n5448: 814.43 ps
NAND-n5449: 1055.16 ps
NAND-n5450: 919.51 ps
NAND-n5451: 1135.01 ps
NAND-n5452: 890.62 ps
NAND-n5453: 1095.51 ps
NAND-n5454: 799.77 ps
NAND-n5455: 1007.96 ps
NAND-n5456: 756.03 ps
NAND-n5457: 968.23 ps
NAND-n5458: 1417.13 ps
NAND-n5459: 1769.61 ps
NOT-n5460: 1417.13 ps
NAND-n5461: 1208.43 ps
NOT-n5462: 1208.43 ps
NAND-n5463: 1441.34 ps
NAND-n5464: 1219.70 ps
AND-n5465: 1429.14 ps
NAND-n5466: 868.75 ps
NAND-n5467: 1467.21 ps
NAND-n5468: 1441.34 ps
NAND-n5469: 1037.89 ps
NOT-n5470: 2177.00 ps
NAND-n5471: 1794.97 ps
NOT-n5472: 1429.14 ps
NAND-n5473: 1457.83 ps
NAND-n5474: 1429.14 ps
NAND-n5475: 1168.74 ps
NOT-n5476: 1168.74 ps
NAND-n5477: 1441.34 ps
NAND-n5478: 1180.01 ps
AND-n5479: 1429.14 ps
NAND-n5480: 868.75 ps
NAND-n5481: 1467.21 ps
NAND-n5482: 1441.34 ps
NAND-n5483: 1027.56 ps
NOT-n5484: 2103.70 ps
NAND-n5485: 1683.70 ps
NOT-n5486: 1429.14 ps
NAND-n5487: 1457.83 ps
NAND-n5488: 1429.14 ps
NAND-n5489: 1117.23 ps
NAND-n5490: 1413.42 ps
NOT-n5491: 1090.01 ps
NAND-n5492: 1134.62 ps
NAND-n5493: 1383.72 ps
NAND-n5494: 868.75 ps
NAND-n5495: 1427.61 ps
NAND-n5496: 1413.42 ps
NAND-n5497: 1007.06 ps
NOT-n5498: 2204.72 ps
NAND-n5499: 1753.20 ps
NOT-n5500: 1413.42 ps
NAND-n5501: 1446.05 ps
NAND-n5502: 1146.47 ps
NOT-n5503: 2179.31 ps
AND-n5504: 2777.78 ps
NOT-n5505: 2777.78 ps
NOT-n5506: 2073.18 ps
AND-n5507: 2073.18 ps
NOT-n5508: 2073.18 ps
NAND-n5509: 2016.00 ps
AND-n5510: 2085.95 ps
AND-n5511: 2085.95 ps
AND-n5512: 2085.95 ps
AND-n5513: 3046.21 ps
NOT-n5514: 1675.69 ps
NAND-n5515: 1546.30 ps
AND-n5516: 2946.66 ps
NAND-n5517: 1675.69 ps
AND-n5518: 1576.62 ps
NAND-n5519: 1553.73 ps
NAND-n5520: 1585.77 ps
AND-n5521: 1566.66 ps
NOT-n5522: 1585.77 ps
AND-n5523: 1553.73 ps
NOT-n5524: 1553.73 ps
AND-n5525: 1553.73 ps
AND-n5526: 2192.00 ps
AND-n5527: 2192.00 ps
AND-n5528: 2574.73 ps
AND-n5529: 2828.32 ps
NAND-n5530: 2574.73 ps
AND-n5531: 2806.81 ps
NOT-n5532: 2116.14 ps
AND-n5533: 2722.01 ps
NOT-n5534: 2430.26 ps
NOT-n5535: 1546.30 ps
AND-n5536: 2792.80 ps
NOT-n5537: 2086.97 ps
AND-n5538: 2290.04 ps
AND-n5539: 2554.50 ps
NOT-n5540: 2265.05 ps
AND-n5541: 2072.57 ps
AND-n5542: 2059.91 ps
NAND-n5543: 2108.06 ps
AND-n5544: 3132.43 ps
NAND-n5545: 3132.43 ps
AND-n5546: 2095.07 ps
NOT-n5547: 2771.93 ps
NOT-n5548: 2085.95 ps
AND-n5549: 2085.95 ps
NAND-n5550: 2723.86 ps
AND-n5551: 2097.53 ps
NOT-n5552: 2748.69 ps
AND-n5553: 2128.26 ps
NOT-n5554: 2110.30 ps
AND-n5555: 2790.51 ps
AND-n5556: 2265.05 ps
AND-n5557: 2102.07 ps
AND-n5558: 2269.69 ps
AND-n5559: 2719.46 ps
NAND-n5560: 2719.46 ps
AND-n5561: 2574.73 ps
AND-n5562: 2719.46 ps
AND-n5563: 2574.73 ps
AND-n5564: 2719.46 ps
AND-n5565: 2574.73 ps
AND-n5566: 2633.70 ps
AND-n5567: 2378.08 ps
NAND-n5568: 2378.08 ps
AND-n5569: 2349.14 ps
NAND-n5570: 2349.14 ps
NOT-n5571: 2192.00 ps
NAND-n5572: 2404.54 ps
AND-n5573: 2108.06 ps
NAND-n5574: 2056.04 ps
NOT-n5575: 2077.74 ps
AND-n5576: 2321.04 ps
AND-n5577: 2417.27 ps
AND-n5578: 2119.35 ps
NAND-n5579: 2076.91 ps
NAND-n5580: 2073.18 ps
NAND-n5581: 2110.30 ps
NAND-n5582: 2129.69 ps
NAND-n5583: 2194.02 ps
AND-n5584: 2574.73 ps
NAND-n5585: 2345.98 ps
AND-n5586: 2073.18 ps
AND-n5587: 2150.30 ps
NAND-n5588: 2073.18 ps
AND-n5589: 2076.91 ps
AND-n5590: 2059.91 ps
NAND-n5591: 2059.91 ps
NAND-n5592: 2072.57 ps
NAND-n5593: 1696.81 ps
NAND-n5594: 2020.84 ps
NAND-n5595: 2020.84 ps
NAND-n5596: 2033.76 ps
NAND-n5597: 1696.81 ps
NAND-n5598: 1727.44 ps
NAND-n5599: 2082.62 ps
NAND-n5600: 2082.62 ps
NAND-n5601: 2095.54 ps
NAND-n5602: 1727.44 ps
NAND-n5603: 1904.29 ps
NAND-n5604: 2218.02 ps
NAND-n5605: 2218.02 ps
NAND-n5606: 2230.95 ps
NAND-n5607: 1904.29 ps
NAND-n5608: 2059.91 ps
NAND-n5609: 2059.91 ps
NAND-n5610: 2059.91 ps
NAND-n5611: 2072.84 ps
NAND-n5612: 1738.71 ps
NAND-n5613: 2022.24 ps
NAND-n5614: 2022.24 ps
NAND-n5615: 2035.17 ps
NAND-n5616: 1738.71 ps
NAND-n5617: 1742.76 ps
NAND-n5618: 1989.14 ps
NAND-n5619: 1989.14 ps
NAND-n5620: 2002.06 ps
NAND-n5621: 1742.76 ps
NAND-n5622: 2072.46 ps
NAND-n5623: 2072.46 ps
NAND-n5624: 2072.46 ps
NAND-n5625: 2085.38 ps
NAND-n5626: 1676.61 ps
NAND-n5627: 1699.50 ps
NAND-n5628: 1676.61 ps
NAND-n5629: 1676.61 ps
NAND-n5630: 1689.53 ps
NAND-n5631: 1771.16 ps
NAND-n5632: 1906.14 ps
NAND-n5633: 1906.14 ps
NAND-n5634: 1919.06 ps
NAND-n5635: 1771.16 ps
NAND-n5636: 1667.65 ps
NAND-n5637: 1690.53 ps
NAND-n5638: 1667.65 ps
NAND-n5639: 1667.65 ps
NAND-n5640: 1680.58 ps
NAND-n5641: 1802.68 ps
NAND-n5642: 1825.58 ps
NAND-n5643: 1802.68 ps
NAND-n5644: 1802.68 ps
NAND-n5645: 1815.61 ps
NAND-n5646: 1553.73 ps
NAND-n5647: 1576.62 ps
NAND-n5648: 1553.73 ps
NAND-n5649: 1553.73 ps
NAND-n5650: 1566.66 ps
NAND-n5651: 1796.25 ps
NAND-n5652: 2005.44 ps
NAND-n5653: 2005.44 ps
NAND-n5654: 2018.36 ps
NAND-n5655: 1796.25 ps
NAND-n5656: 1800.45 ps
NAND-n5657: 1972.52 ps
NAND-n5658: 1972.52 ps
NAND-n5659: 1985.44 ps
NAND-n5660: 1800.45 ps
NAND-n5661: 1597.29 ps
NAND-n5662: 1620.17 ps
NAND-n5663: 1597.29 ps
NAND-n5664: 1597.29 ps
NAND-n5665: 1610.21 ps
NAND-n5666: 1602.23 ps
NAND-n5667: 1625.12 ps
NAND-n5668: 1602.23 ps
NAND-n5669: 1602.23 ps
NAND-n5670: 1615.15 ps
NAND-n5671: 1980.84 ps
NAND-n5672: 1980.84 ps
NAND-n5673: 1980.84 ps
NAND-n5674: 1993.76 ps
NAND-n5675: 2003.73 ps
NAND-n5676: 1725.55 ps
NAND-n5677: 1748.44 ps
NAND-n5678: 1725.55 ps
NAND-n5679: 1725.55 ps
NAND-n5680: 1738.48 ps
NAND-n5681: 1666.54 ps
NAND-n5682: 1689.43 ps
NAND-n5683: 1666.54 ps
NAND-n5684: 1666.54 ps
NAND-n5685: 1679.46 ps
NAND-n5686: 1849.37 ps
NAND-n5687: 1872.26 ps
NAND-n5688: 1849.37 ps
NAND-n5689: 1849.37 ps
NAND-n5690: 1862.29 ps
NAND-n5691: 1849.18 ps
NAND-n5692: 1872.07 ps
NAND-n5693: 1849.18 ps
NAND-n5694: 1849.18 ps
NAND-n5695: 1862.10 ps
NAND-n5696: 1788.33 ps
NAND-n5697: 1811.22 ps
NAND-n5698: 1788.33 ps
NAND-n5699: 1788.33 ps
NAND-n5700: 1801.26 ps
NAND-n5701: 1868.58 ps
NAND-n5702: 1966.37 ps
NAND-n5703: 1966.37 ps
NAND-n5704: 1979.29 ps
NAND-n5705: 1868.58 ps
NAND-n5706: 1965.16 ps
NAND-n5707: 2025.74 ps
NAND-n5708: 2025.74 ps
NAND-n5709: 2038.67 ps
NAND-n5710: 1965.16 ps
NAND-n5711: 1744.93 ps
NAND-n5712: 1767.83 ps
NAND-n5713: 1744.93 ps
NAND-n5714: 1744.93 ps
NAND-n5715: 1757.86 ps
NAND-n5716: 1754.98 ps
NAND-n5717: 1777.87 ps
NAND-n5718: 1754.98 ps
NAND-n5719: 1754.98 ps
NAND-n5720: 1767.90 ps
NAND-n5721: 1899.50 ps
NAND-n5722: 1922.39 ps
NAND-n5723: 1899.50 ps
NAND-n5724: 1899.50 ps
NAND-n5725: 1912.42 ps
NAND-n5726: 1873.67 ps
NAND-n5727: 1896.55 ps
NAND-n5728: 1873.67 ps
NAND-n5729: 1873.67 ps
NAND-n5730: 1886.59 ps
NAND-n5731: 1970.50 ps
NAND-n5732: 1993.98 ps
NAND-n5733: 1993.98 ps
NAND-n5734: 2006.90 ps
NAND-n5735: 1970.50 ps
NAND-n5736: 2070.17 ps
NAND-n5737: 2070.17 ps
NAND-n5738: 2070.17 ps
NAND-n5739: 2083.09 ps
NAND-n5740: 2083.88 ps
NAND-n5741: 1767.16 ps
NAND-n5742: 1790.05 ps
NAND-n5743: 1767.16 ps
NAND-n5744: 1767.16 ps
NAND-n5745: 1780.08 ps
NAND-n5746: 1720.40 ps
NAND-n5747: 1743.29 ps
NAND-n5748: 1720.40 ps
NAND-n5749: 1720.40 ps
NAND-n5750: 1733.32 ps
AND-n5751: 2906.18 ps
NAND-n5752: 2861.36 ps
NAND-n5753: 344.62 ps
NAND-n5754: 2111.66 ps
NAND-n5755: 344.62 ps
NAND-n5756: 462.87 ps
NAND-n5757: 2281.11 ps
NAND-n5758: 462.87 ps
NAND-n5759: 400.85 ps
AND-n5760: 1746.74 ps
NAND-n5761: 400.85 ps
NAND-n5762: 364.35 ps
AND-n5763: 1739.38 ps
NAND-n5764: 364.35 ps
NAND-n5765: 343.96 ps
AND-n5766: 1708.58 ps
NAND-n5767: 343.96 ps
NAND-n5768: 375.07 ps
AND-n5769: 1750.51 ps
NAND-n5770: 375.07 ps
NAND-n5771: 375.52 ps
AND-n5772: 1752.22 ps
NAND-n5773: 375.52 ps
NAND-n5774: 413.74 ps
AND-n5775: 1807.97 ps
NAND-n5776: 413.74 ps
NAND-n5777: 401.23 ps
AND-n5778: 1779.19 ps
NAND-n5779: 401.23 ps
NAND-n5780: 481.38 ps
AND-n5781: 1783.34 ps
NAND-n5782: 481.38 ps
NAND-n5783: 513.52 ps
AND-n5784: 1878.00 ps
NAND-n5785: 513.52 ps
NAND-n5786: 572.68 ps
AND-n5787: 1970.50 ps
NAND-n5788: 572.68 ps
NAND-n5789: 643.43 ps
AND-n5790: 2010.74 ps
NAND-n5791: 643.43 ps
NAND-n5792: 731.45 ps
AND-n5793: 2044.42 ps
NAND-n5794: 731.45 ps
NAND-n5795: 732.97 ps
AND-n5796: 2041.03 ps
NAND-n5797: 732.97 ps
NAND-n5798: 741.90 ps
AND-n5799: 1981.37 ps
NAND-n5800: 741.90 ps
NAND-n5801: 914.98 ps
AND-n5802: 2108.87 ps
NAND-n5803: 914.98 ps
NAND-n5804: 875.66 ps
AND-n5805: 2119.01 ps
NAND-n5806: 875.66 ps
NAND-n5807: 863.72 ps
AND-n5808: 2122.66 ps
NAND-n5809: 863.72 ps
NAND-n5810: 880.07 ps
AND-n5811: 2141.04 ps
NAND-n5812: 880.07 ps
NAND-n5813: 891.45 ps
AND-n5814: 2048.59 ps
NAND-n5815: 891.45 ps
NAND-n5816: 961.35 ps
AND-n5817: 2083.68 ps
NAND-n5818: 961.35 ps
NAND-n5819: 967.10 ps
AND-n5820: 2171.36 ps
NAND-n5821: 967.10 ps
NAND-n5822: 979.11 ps
AND-n5823: 2181.62 ps
NAND-n5824: 979.11 ps
NAND-n5825: 1034.90 ps
NAND-n5826: 2221.38 ps
NAND-n5827: 1034.90 ps
NAND-n5828: 2214.79 ps
NAND-n5829: 1020.76 ps
NAND-n5830: 2218.14 ps
NAND-n5831: 1020.76 ps
NAND-n5832: 2153.16 ps
NAND-n5833: 1059.99 ps
NAND-n5834: 2157.52 ps
NAND-n5835: 1059.99 ps
NAND-n5836: 2222.50 ps
NAND-n5837: 1105.36 ps
NAND-n5838: 2227.01 ps
NAND-n5839: 1105.36 ps
NAND-n5840: 2162.03 ps
NAND-n5841: 1105.26 ps
NAND-n5842: 2200.25 ps
NAND-n5843: 1105.26 ps
NAND-n5844: 2240.03 ps
NAND-n5845: 1175.97 ps
NAND-n5846: 2247.19 ps
NAND-n5847: 1175.97 ps
NAND-n5848: 2335.62 ps
NAND-n5849: 1239.10 ps
NAND-n5850: 2333.41 ps
NAND-n5851: 1239.10 ps
NAND-n5852: 2396.56 ps
NAND-n5853: 1302.36 ps
NAND-n5854: 2431.04 ps
NAND-n5855: 1302.36 ps
AND-n5856: 321.98 ps
NAND-n5857: 2059.91 ps
NAND-n5858: 2078.91 ps
NAND-n5859: 321.98 ps
NAND-n5860: 511.06 ps
NAND-n5861: 2282.22 ps
NAND-n5862: 2290.44 ps
NAND-n5863: 511.06 ps
NAND-n5864: 389.07 ps
NAND-n5865: 1923.98 ps
AND-n5866: 1904.29 ps
NAND-n5867: 389.07 ps
NAND-n5868: 352.41 ps
NAND-n5869: 1744.64 ps
AND-n5870: 1727.44 ps
NAND-n5871: 352.41 ps
NAND-n5872: 332.19 ps
NAND-n5873: 1714.12 ps
AND-n5874: 1696.81 ps
NAND-n5875: 332.19 ps
NAND-n5876: 363.27 ps
NAND-n5877: 1756.42 ps
AND-n5878: 1738.71 ps
NAND-n5879: 363.27 ps
NAND-n5880: 366.62 ps
NAND-n5881: 1761.78 ps
AND-n5882: 1742.76 ps
NAND-n5883: 366.62 ps
NAND-n5884: 402.02 ps
NAND-n5885: 1814.93 ps
AND-n5886: 1796.25 ps
NAND-n5887: 402.02 ps
NAND-n5888: 389.37 ps
NAND-n5889: 1818.44 ps
AND-n5890: 1800.45 ps
NAND-n5891: 389.37 ps
NAND-n5892: 469.19 ps
NAND-n5893: 1787.78 ps
AND-n5894: 1771.16 ps
NAND-n5895: 469.19 ps
NAND-n5896: 504.70 ps
NAND-n5897: 1887.35 ps
AND-n5898: 1868.58 ps
NAND-n5899: 504.70 ps
NAND-n5900: 563.42 ps
NAND-n5901: 1984.90 ps
AND-n5902: 1965.16 ps
NAND-n5903: 563.42 ps
NAND-n5904: 634.64 ps
NAND-n5905: 2020.38 ps
AND-n5906: 2001.36 ps
NAND-n5907: 634.64 ps
NAND-n5908: 722.52 ps
NAND-n5909: 2089.91 ps
AND-n5910: 2070.17 ps
NAND-n5911: 722.52 ps
NAND-n5912: 723.72 ps
NAND-n5913: 2056.80 ps
AND-n5914: 2037.67 ps
NAND-n5915: 723.72 ps
NAND-n5916: 732.66 ps
NAND-n5917: 2054.16 ps
AND-n5918: 2035.15 ps
NAND-n5919: 732.66 ps
NAND-n5920: 906.15 ps
NAND-n5921: 2117.39 ps
AND-n5922: 2099.47 ps
NAND-n5923: 906.15 ps
NAND-n5924: 866.88 ps
